Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,7e-06,20.298886,[36 21] ; [87  7],[46.43046358 10.56953642] ; [76.56953642 17.43046358],1
v4,1,0.462599,0.5396,[53  4] ; [90  4],[53.98013245  3.01986755] ; [89.01986755  4.98013245],0
b1,1,0.4633,0.537911,[22 35] ; [42 52],[24.1589404 32.8410596] ; [39.8410596 54.1589404],0
a2,1,0.46964,0.522823,[17 40] ; [23 71],[15.09933775 41.90066225] ; [24.90066225 69.09933775],0
u3,1,0.475404,0.509388,[10  4] ; [15 10],[8.97435897 5.02564103] ; [16.02564103  8.97435897],0
s4,1,0.494774,0.466129,[11 45] ; [23 71],[12.69333333 43.30666667] ; [21.30666667 72.69333333],0
d5,1,0.497797,0.459629,[48  9] ; [75 19],[46.43046358 10.56953642] ; [76.56953642 17.43046358],0
s3,1,0.510707,0.432618,[39 18] ; [69 25],[40.76821192 16.23178808] ; [67.23178808 26.76821192],0
p12,1,0.526231,0.401665,[ 6 51] ; [ 7 86],[ 4.94 52.06] ; [ 8.06 84.94],0
b2,1,0.563759,0.333237,[12 24] ; [22 34],[13.30434783 22.69565217] ; [20.69565217 35.30434783],0
b3,1,0.563759,0.333237,[12 24] ; [22 34],[13.30434783 22.69565217] ; [20.69565217 35.30434783],0
n2,1,0.709147,0.13913,[15 10] ; [15  8],[15.625  9.375] ; [14.375  8.625],0
s1,1,0.767939,0.087067,[ 3 53] ; [ 4 89],[ 2.63087248 53.36912752] ; [ 4.36912752 88.63087248],0
p1,1,0.770408,0.085172,[ 5 52] ; [ 7 87],[ 4.52980132 52.47019868] ; [ 7.47019868 86.52980132],0
a3,1,0.781882,0.076656,[43 14] ; [69 25],[42.2781457 14.7218543] ; [69.7218543 24.2781457],0
v3,1,0.854717,0.033527,[19 35] ; [31 61],[18.49315068 35.50684932] ; [31.50684932 60.49315068],0
d3,1,0.895755,0.017168,[37 20] ; [62 32],[37.37086093 19.62913907] ; [61.62913907 32.37086093],0
a1,1,0.915878,0.011157,[ 2 55] ; [ 3 91],[ 1.88741722 55.11258278] ; [ 3.11258278 90.88741722],0
u2,1,0.985764,0.000318,[9 5] ; [16  9],[8.97435897 5.02564103] ; [16.02564103  8.97435897],0
