Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000685,11.529288,[30 31] ; [28  5],[37.63829787 23.36170213] ; [20.36170213 12.63829787],1
b1,1,0.750024,0.101511,[22 39] ; [13 20],[22.71276596 38.28723404] ; [12.28723404 20.71276596],0
p2,1,0.771007,0.084715,[48 13] ; [26  6],[48.53763441 12.46236559] ; [25.46236559  6.53763441],0
b4,1,0.776606,0.080511,[37 24] ; [21 12],[37.63829787 23.36170213] ; [20.36170213 12.63829787],0
d1,1,0.7916,0.069819,[35 26] ; [18 15],[34.39361702 26.60638298] ; [18.60638298 14.39361702],0
d2,1,0.83262,0.044666,[31 30] ; [17 15],[31.48387097 29.51612903] ; [16.51612903 15.48387097],0
s2,1,0.846826,0.037315,[14 47] ; [ 7 26],[13.62765957 47.37234043] ; [ 7.37234043 25.62765957],0
a8,1,0.856339,0.032774,[ 9 48] ; [ 4 24],[ 8.71764706 48.28235294] ; [ 4.28235294 23.71764706],0
s4,1,0.885542,0.020721,[12 48] ; [ 6 26],[11.73913043 48.26086957] ; [ 6.26086957 25.73913043],0
n2,1,0.914641,0.011489,[11  6] ; [5 3],[10.88  6.12] ; [5.12 2.88],0
n6,1,0.925926,0.008644,[54  7] ; [29  4],[53.86170213  7.13829787] ; [29.13829787  3.86170213],0
a4,1,0.966873,0.001725,[28 33] ; [15 18],[27.90425532 33.09574468] ; [15.09574468 17.90425532],0
