Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.547469,[97 14] ; [25 31],[81.08982036 29.91017964] ; [40.91017964 15.08982036],1
b2,1,0.426214,0.633117,[12 36] ; [10 20],[13.53846154 34.46153846] ; [ 8.46153846 21.53846154],0
b3,1,0.426214,0.633117,[12 36] ; [10 20],[13.53846154 34.46153846] ; [ 8.46153846 21.53846154],0
p10,1,0.460147,0.545538,[73 36] ; [33 21],[70.88343558 38.11656442] ; [35.11656442 18.88343558],0
p5,1,0.461959,0.541145,[  2 108] ; [ 2 52],[  2.68292683 107.31707317] ; [ 1.31707317 52.68292683],0
p9,1,0.472823,0.51537,[78 31] ; [35 18],[76.0308642 32.9691358] ; [36.9691358 16.0308642],0
s5,1,0.48115,0.496256,[26 80] ; [11 45],[24.20987654 81.79012346] ; [12.79012346 43.20987654],0
p4,1,0.498996,0.457071,[33 77] ; [14 42],[31.14457831 78.85542169] ; [15.85542169 40.14457831],0
b5,1,0.526204,0.401717,[71 40] ; [33 23],[69.1257485 41.8742515] ; [34.8742515 21.1257485],0
a8,1,0.590776,0.289134,[ 6 98] ; [ 2 51],[ 5.29936306 98.70063694] ; [ 2.70063694 50.29936306],0
u4,1,0.619712,0.246273,[  1 110] ; [ 1 55],[  1.32934132 109.67065868] ; [ 0.67065868 55.32934132],0
p7,1,0.649636,0.20636,[46 60] ; [21 32],[44.66666667 61.33333333] ; [22.33333333 30.66666667],0
p8,1,0.696111,0.15255,[38 72] ; [17 37],[36.8902439 73.1097561] ; [18.1097561 35.8902439],0
n5,1,0.706898,0.141395,[38 72] ; [21 35],[39.09638554 70.90361446] ; [19.90361446 36.09638554],0
n1,1,0.711923,0.136364,[14 36] ; [ 6 19],[13.33333333 36.66666667] ; [ 6.66666667 18.33333333],0
s4,1,0.720896,0.127636,[25 86] ; [14 42],[25.92215569 85.07784431] ; [13.07784431 42.92215569],0
s1,1,0.767815,0.087164,[  5 105] ; [ 2 54],[  4.63855422 105.36144578] ; [ 2.36144578 53.63855422],0
b4,1,0.863323,0.029634,[63 48] ; [31 25],[62.47904192 48.52095808] ; [31.52095808 24.47904192],0
d2,1,0.938686,0.005917,[37 74] ; [19 37],[37.22155689 73.77844311] ; [18.77844311 37.22155689],0
p11,1,0.945434,0.004684,[68 43] ; [34 22],[67.79640719 43.20359281] ; [34.20359281 21.79640719],0
