Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,159.452089,[420  45] ; [69 93],[362.65550239 102.34449761] ; [126.34449761  35.65550239],1
n2,1,0.010212,6.597582,[68 21] ; [24 20],[61.56390977 27.43609023] ; [30.43609023 13.56390977],0
s5,1,0.019602,5.446967,[174 277] ; [ 43 110],[162.03145695 288.96854305] ; [54.96854305 98.03145695],0
d1,1,0.02238,5.216007,[345 120] ; [105  57],[333.73205742 131.26794258] ; [116.26794258  45.73205742],0
r2,1,0.044995,4.018836,[451  11] ; [151   9],[447.14469453  14.85530547] ; [154.85530547   5.14469453],0
b2,1,0.050779,3.815532,[125 167] ; [26 58],[117.26595745 174.73404255] ; [33.73404255 50.26595745],0
b3,1,0.050779,3.815532,[125 167] ; [26 58],[117.26595745 174.73404255] ; [33.73404255 50.26595745],0
a4,1,0.054055,3.710987,[247 217] ; [72 90],[236.44728435 227.55271565] ; [82.55271565 79.44728435],0
u4,1,0.056704,3.631247,[ 16 449] ; [  1 161],[ 12.6076555 452.3923445] ; [  4.3923445 157.6076555],0
b1,1,0.090618,2.863367,[190 275] ; [ 54 108],[180.9569378 284.0430622] ; [63.0430622 98.9569378],0
n1,1,0.095783,2.774384,[36 51] ; [12 33],[31.63636364 55.36363636] ; [16.36363636 28.63636364],0
b4,1,0.09931,2.716589,[270 195] ; [106  56],[278.85167464 186.14832536] ; [97.14832536 64.85167464],0
d5,1,0.131596,2.27358,[419  46] ; [139  23],[413.8277512  51.1722488] ; [144.1722488  17.8277512],0
a6,1,0.187724,1.735387,[332 132] ; [107  55],[325.39297125 138.60702875] ; [113.60702875  48.39297125],0
a1,1,0.239612,1.382873,[ 25 440] ; [  5 157],[ 22.24880383 442.75119617] ; [  7.75119617 154.24880383],0
p1,1,0.2443,1.355609,[ 36 427] ; [  8 151],[ 32.75241158 430.24758842] ; [ 11.24758842 147.75241158],0
r3,1,0.257212,1.283704,[448  14] ; [154   8],[445.71153846  16.28846154] ; [156.28846154   5.71153846],0
n3,1,0.348529,0.878804,[59 29] ; [33 11],[61.33333333 26.66666667] ; [30.66666667 13.33333333],0
v2,1,0.356608,0.849804,[276 175] ; [86 65],[271.19933555 179.80066445] ; [90.80066445 60.19933555],0
s1,1,0.361186,0.833764,[ 13 444] ; [  7 155],[ 14.76575121 442.23424879] ; [  5.23424879 156.76575121],0
s4,1,0.407114,0.687212,[ 69 387] ; [ 29 133],[ 72.31067961 383.68932039] ; [ 25.68932039 136.31067961],0
b5,1,0.56292,0.334673,[279 186] ; [93 69],[275.88516746 189.11483254] ; [96.11483254 65.88516746],0
a7,1,0.581696,0.303501,[348 116] ; [125  37],[350.5942492 113.4057508] ; [122.4057508  39.5942492],0
u3,1,0.728132,0.120833,[63 33] ; [32 19],[62.04081633 33.95918367] ; [32.95918367 18.04081633],0
u2,1,0.841085,0.040203,[58 37] ; [32 19],[58.56164384 36.43835616] ; [31.43835616 19.56164384],0
d3,1,0.894113,0.017716,[364 101] ; [126  36],[363.39712919 101.60287081] ; [126.60287081  35.39712919],0
