Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,26.954441,[104  13] ; [11 14],[94.75352113 22.24647887] ; [20.24647887  4.75352113],1
a4,1,0.378445,0.775747,[50 68] ; [13 12],[51.98601399 66.01398601] ; [11.01398601 13.98601399],0
n3,1,0.392113,0.73238,[24 10] ; [5 4],[22.93023256 11.06976744] ; [6.06976744 2.93023256],0
b3,1,0.400511,0.706791,[35 42] ; [ 7 13],[33.34020619 43.65979381] ; [ 8.65979381 11.34020619],0
b2,1,0.400511,0.706791,[35 42] ; [ 7 13],[33.34020619 43.65979381] ; [ 8.65979381 11.34020619],0
s4,1,0.402972,0.69944,[29 89] ; [ 4 20],[27.42253521 90.57746479] ; [ 5.57746479 18.42253521],0
a1,1,0.428322,0.627369,[  5 113] ; [ 2 23],[  5.77622378 112.22377622] ; [ 1.22377622 23.77622378],0
v1,1,0.434289,0.611326,[60 54] ; [11 14],[58.23021583 55.76978417] ; [12.76978417 12.23021583],0
r2,1,0.447625,0.576659,[110   5] ; [23  2],[109.25   5.75] ; [23.75  1.25],0
s5,1,0.447751,0.576339,[45 67] ; [ 8 17],[43.32846715 68.67153285] ; [ 9.67153285 15.32846715],0
a8,1,0.449608,0.571641,[21 85] ; [ 3 20],[19.72093023 86.27906977] ; [ 4.27906977 18.72093023],0
a2,1,0.457764,0.551357,[25 93] ; [ 7 18],[26.40559441 91.59440559] ; [ 5.59440559 19.40559441],0
u2,1,0.464214,0.535714,[12 12] ; [4 2],[12.8 11.2] ; [3.2 2.8],0
d5,1,0.47124,0.519067,[92 25] ; [18  7],[90.63380282 26.36619718] ; [19.36619718  5.63380282],0
u3,1,0.488593,0.479623,[18  8] ; [5 1],[18.6875  7.3125] ; [4.3125 1.6875],0
b4,1,0.496848,0.461663,[62 56] ; [15 10],[63.53846154 54.46153846] ; [13.46153846 11.53846154],0
d2,1,0.595067,0.2825,[54 63] ; [13 12],[55.20422535 61.79577465] ; [11.79577465 13.20422535],0
p5,1,0.597096,0.279399,[  8 109] ; [ 1 24],[  7.41549296 109.58450704] ; [ 1.58450704 23.41549296],0
p3,1,0.626204,0.237243,[34 84] ; [ 6 19],[33.00699301 84.99300699] ; [ 6.99300699 18.00699301],0
d3,1,0.664531,0.188066,[71 46] ; [14 11],[70.03521127 46.96478873] ; [14.96478873 10.03521127],0
a3,1,0.772412,0.083649,[92 25] ; [19  6],[91.45774648 25.54225352] ; [19.54225352  5.45774648],0
v3,1,0.820325,0.051587,[48 65] ; [10 15],[47.49275362 65.50724638] ; [10.50724638 14.49275362],0
d1,1,0.838481,0.04155,[64 54] ; [13 12],[63.53846154 54.46153846] ; [13.46153846 11.53846154],0
d4,1,0.889929,0.019153,[95 22] ; [20  5],[94.75352113 22.24647887] ; [20.24647887  4.75352113],0
a6,1,0.919964,0.010096,[73 43] ; [16  9],[73.21985816 42.78014184] ; [15.78014184  9.21985816],0
b5,1,0.949994,0.003933,[70 48] ; [15 10],[70.13986014 47.86013986] ; [14.86013986 10.13986014],0
u1,1,0.95359,0.003387,[23 95] ; [ 5 20],[23.1048951 94.8951049] ; [ 4.8951049 20.1048951],0
r1,1,0.95359,0.003387,[95 23] ; [20  5],[94.8951049 23.1048951] ; [20.1048951  4.8951049],0
n4,1,0.95396,0.003333,[93 24] ; [20  5],[93.1056338 23.8943662] ; [19.8943662  5.1056338],0
