Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,46.035181,[296  26] ; [33 23],[280.25925926  41.74074074] ; [48.74074074  7.25925926],1
b4,1,0.034604,4.464619,[176 147] ; [39 17],[183.23218997 139.76781003] ; [31.76781003 24.23218997],0
s6,1,0.04109,4.172315,[272  45] ; [42 14],[266.85790885  50.14209115] ; [47.14209115  8.85790885],0
n2,1,0.052808,3.75,[51 13] ; [9 7],[48. 16.] ; [12.  4.],0
b1,1,0.055682,3.661531,[130 193] ; [15 41],[123.57519789 199.42480211] ; [21.42480211 34.57519789],0
n3,1,0.110727,2.54381,[42 22] ; [13  2],[44.55696203 19.44303797] ; [10.44303797  4.55696203],0
d1,1,0.115344,2.479425,[214 109] ; [31 25],[208.7994723 114.2005277] ; [36.2005277 19.7994723],0
n1,1,0.11741,2.451532,[34 30] ; [ 5 11],[31.2 32.8] ; [7.8 8.2],0
a7,1,0.137238,2.208659,[222 101] ; [44 12],[226.69656992  96.30343008] ; [39.30343008 16.69656992],0
p1,1,0.152351,2.048549,[ 38 284] ; [ 3 53],[ 34.92592593 287.07407407] ; [ 6.07407407 49.92592593],0
a5,1,0.154567,2.026594,[263  60] ; [41 15],[259.0817942  63.9182058] ; [44.9182058 11.0817942],0
a1,1,0.163545,1.941135,[ 21 302] ; [ 1 55],[ 18.74934037 304.25065963] ; [ 3.25065963 52.74934037],0
a4,1,0.169672,1.885838,[170 152] ; [24 32],[165.25925926 156.74074074] ; [28.74074074 27.25925926],0
b3,1,0.26761,1.228956,[103 129] ; [14 26],[ 99.79411765 132.20588235] ; [17.20588235 22.79411765],0
b2,1,0.26761,1.228956,[103 129] ; [14 26],[ 99.79411765 132.20588235] ; [17.20588235 22.79411765],0
s5,1,0.293616,1.102967,[144 165] ; [21 33],[140.45454545 168.54545455] ; [24.54545455 29.45454545],0
p6,1,0.307992,1.039265,[157 163] ; [22 31],[153.56568365 166.43431635] ; [25.43431635 27.56568365],0
r1,1,0.333489,0.935304,[275  47] ; [45 11],[272.59259259  49.40740741] ; [47.40740741  8.59259259],0
d5,1,0.364672,0.821739,[266  56] ; [49  7],[268.33333333  53.66666667] ; [46.66666667  9.33333333],0
a2,1,0.418742,0.653843,[ 98 225] ; [14 42],[ 95.45118734 227.54881266] ; [16.54881266 39.45118734],0
s1,1,0.442435,0.589959,[ 15 304] ; [ 4 52],[ 16.16266667 302.83733333] ; [ 2.83733333 53.16266667],0
u1,1,0.559741,0.340153,[ 87 236] ; [13 43],[ 85.22427441 237.77572559] ; [14.77572559 41.22427441],0
v2,1,0.568977,0.324397,[191 125] ; [31 24],[189.08894879 126.91105121] ; [32.91105121 22.08894879],0
d3,1,0.591902,0.287383,[231  92] ; [42 14],[232.66226913  90.33773087] ; [40.33773087 15.66226913],0
b5,1,0.627181,0.235903,[190 133] ; [31 25],[188.34564644 134.65435356] ; [32.65435356 23.34564644],0
p7,1,0.653322,0.201737,[221  91] ; [38 18],[219.58695652  92.41304348] ; [39.41304348 16.58695652],0
a6,1,0.694307,0.154462,[210 112] ; [35 21],[208.7037037 113.2962963] ; [36.2962963 19.7037037],0
u3,1,0.740022,0.110107,[36 19] ; [6 4],[35.53846154 19.46153846] ; [6.46153846 3.53846154],0
a3,1,0.803225,0.062088,[268  53] ; [46 10],[267.35809019  53.64190981] ; [46.64190981  9.35809019],0
r2,1,0.820181,0.051671,[311  10] ; [52  2],[310.728  10.272] ; [52.272  1.728],0
d4,1,0.822152,0.050525,[274  48] ; [47  9],[273.44444444  48.55555556] ; [47.55555556  8.44444444],0
u2,1,0.914531,0.011519,[32 23] ; [6 4],[32.15384615 22.84615385] ; [5.84615385 4.15384615],0
a8,1,0.935162,0.006618,[ 51 240] ; [ 9 41],[ 51.20234604 239.79765396] ; [ 8.79765396 41.20234604],0
r4,1,0.939477,0.005765,[299  24] ; [52  4],[299.13720317  23.86279683] ; [51.86279683  4.13720317],0
d2,1,0.985217,0.000343,[185 138] ; [32 24],[184.93667546 138.06332454] ; [32.06332454 23.93667546],0
