Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,39.790751,[24 51] ; [120  40],[45.95744681 29.04255319] ; [98.04255319 61.95744681],1
b1,1,0.145582,2.117939,[33 42] ; [ 55 106],[27.96610169 47.03389831] ; [ 60.03389831 100.96610169],0
p6,1,0.222206,1.49007,[31 42] ; [ 55 106],[26.82905983 46.17094017] ; [ 59.17094017 101.82905983],0
v1,1,0.225913,1.46641,[40 34] ; [71 85],[35.71304348 38.28695652] ; [75.28695652 80.71304348],0
n3,1,0.245955,1.346137,[18  8] ; [35  8],[19.97101449  6.02898551] ; [33.02898551  9.97101449],0
n6,1,0.260655,1.265272,[57 18] ; [130  28],[60.19313305 14.80686695] ; [126.80686695  31.19313305],0
r2,1,0.310811,1.027225,[65  8] ; [146  11],[66.96956522  6.03043478] ; [144.03043478  12.96956522],0
n5,1,0.375553,0.785208,[57 18] ; [112  47],[54.16666667 20.83333333] ; [114.83333333  44.16666667],0
d2,1,0.382553,0.762481,[35 40] ; [65 95],[31.91489362 43.08510638] ; [68.08510638 91.91489362],0
s4,1,0.439974,0.596351,[ 9 66] ; [ 25 133],[10.94420601 64.05579399] ; [ 23.05579399 134.94420601],0
s2,1,0.456652,0.554088,[35 40] ; [83 77],[37.65957447 37.34042553] ; [80.34042553 79.65957447],0
v3,1,0.479862,0.499177,[25 50] ; [ 44 109],[22.69736842 52.30263158] ; [ 46.30263158 106.69736842],0
s5,1,0.516848,0.420178,[25 48] ; [ 48 112],[22.87124464 50.12875536] ; [ 50.12875536 109.87124464],0
n4,1,0.546581,0.363479,[52 23] ; [117  43],[53.93617021 21.06382979] ; [115.06382979  44.93617021],0
p1,1,0.597836,0.278272,[ 3 72] ; [  9 151],[ 3.82978723 71.17021277] ; [  8.17021277 151.82978723],0
u3,1,0.625256,0.238549,[13 19] ; [19 22],[14.02739726 17.97260274] ; [17.97260274 23.02739726],0
b4,1,0.635506,0.224668,[43 32] ; [87 74],[41.31355932 33.68644068] ; [88.68644068 72.31355932],0
p12,1,0.723693,0.124982,[ 3 72] ; [  5 156],[ 2.54237288 72.45762712] ; [  5.45762712 155.54237288],0
v4,1,0.727771,0.121168,[69  4] ; [151   7],[69.52380952  3.47619048] ; [150.47619048   7.52380952],0
b2,1,0.779489,0.078392,[14 30] ; [28 67],[13.29496403 30.70503597] ; [28.70503597 66.29496403],0
b3,1,0.779489,0.078392,[14 30] ; [28 67],[13.29496403 30.70503597] ; [28.70503597 66.29496403],0
n2,1,0.815019,0.054736,[20  6] ; [32 11],[19.5942029  6.4057971] ; [32.4057971 10.5942029],0
a4,1,0.837323,0.042156,[30 44] ; [63 98],[29.28510638 44.71489362] ; [63.71489362 97.28510638],0
s7,1,0.857562,0.032213,[29 40] ; [68 89],[29.61504425 39.38495575] ; [67.38495575 89.61504425],0
s3,1,0.862719,0.029899,[42 32] ; [91 66],[42.60606061 31.39393939] ; [90.39393939 66.60606061],0
u2,1,0.863311,0.02964,[16 15] ; [22 19],[16.36111111 14.63888889] ; [21.63888889 19.36111111],0
p11,1,0.872823,0.025624,[58 17] ; [126  35],[58.47457627 16.52542373] ; [125.52542373  35.47457627],0
s8,1,0.876523,0.024142,[30 44] ; [67 94],[30.54468085 43.45531915] ; [66.45531915 94.54468085],0
s1,1,0.88789,0.019874,[ 3 71] ; [  7 150],[ 3.2034632 70.7965368] ; [  6.7965368 150.2034632],0
p4,1,0.894442,0.017606,[37 37] ; [82 79],[37.47234043 36.52765957] ; [81.52765957 79.47234043],0
a1,1,0.918702,0.010418,[ 3 72] ; [  6 155],[ 2.86016949 72.13983051] ; [  6.13983051 154.86016949],0
n1,1,0.928762,0.007993,[ 8 17] ; [13 29],[ 7.8358209 17.1641791] ; [13.1641791 28.8358209],0
