Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,3.4e-05,17.161843,[49 12] ; [17 25],[39.08737864 21.91262136] ; [26.91262136 15.08737864],1
u2,1,0.550944,0.355629,[15 19] ; [11 10],[16.07272727 17.92727273] ; [ 9.92727273 11.07272727],0
a3,1,0.589856,0.290569,[27 32] ; [22 21],[28.34313725 30.65686275] ; [20.65686275 22.34313725],0
a1,1,0.609537,0.26085,[ 6 55] ; [ 3 40],[ 5.27884615 55.72115385] ; [ 3.72115385 39.27884615],0
s3,1,0.610491,0.259461,[21 36] ; [18 25],[22.23 34.77] ; [16.77 26.23],0
a5,1,0.615338,0.252475,[30 31] ; [19 24],[28.74038462 32.25961538] ; [20.25961538 22.74038462],0
s6,1,0.635681,0.224435,[30 30] ; [19 23],[28.82352941 31.17647059] ; [20.17647059 21.82352941],0
a4,1,0.643036,0.214794,[13 47] ; [11 32],[13.98058252 46.01941748] ; [10.01941748 32.98058252],0
s4,1,0.659226,0.194465,[12 49] ; [ 7 36],[11.14423077 49.85576923] ; [ 7.85576923 35.14423077],0
r1,1,0.669341,0.182374,[38 23] ; [25 18],[36.95192308 24.04807692] ; [26.04807692 16.95192308],0
s5,1,0.694969,0.153758,[13 44] ; [ 8 33],[12.21428571 44.78571429] ; [ 8.78571429 32.21428571],0
p9,1,0.711294,0.136987,[31 28] ; [20 21],[30.09 28.91] ; [20.91 20.09],0
b1,1,0.715973,0.132384,[32 29] ; [21 22],[31.08653846 29.91346154] ; [21.91346154 21.08653846],0
a2,1,0.72003,0.128464,[ 2 59] ; [ 2 41],[ 2.34615385 58.65384615] ; [ 1.65384615 41.34615385],0
d3,1,0.730179,0.118948,[16 45] ; [10 33],[15.25 45.75] ; [10.75 32.25],0
s1,1,0.730364,0.118778,[ 7 53] ; [ 6 37],[ 7.57281553 52.42718447] ; [ 5.42718447 37.57281553],0
p10,1,0.749091,0.102296,[29 30] ; [22 20],[29.79207921 29.20792079] ; [21.20792079 20.79207921],0
b4,1,0.78851,0.071956,[31 30] ; [23 20],[31.67307692 29.32692308] ; [22.32692308 20.67307692],0
n2,1,0.804748,0.061111,[15  3] ; [12  3],[14.72727273  3.27272727] ; [12.27272727  2.72727273],0
d2,1,0.848543,0.036473,[13 47] ; [10 33],[13.39805825 46.60194175] ; [ 9.60194175 33.39805825],0
n3,1,0.901312,0.015377,[11  5] ; [10  5],[10.83870968  5.16129032] ; [10.16129032  4.83870968],0
v2,1,0.912261,0.012141,[22 36] ; [16 25],[22.26262626 35.73737374] ; [15.73737374 25.26262626],0
r4,1,0.936611,0.006325,[43 18] ; [30 13],[42.81730769 18.18269231] ; [30.18269231 12.81730769],0
p6,1,0.958325,0.002731,[10 50] ; [ 7 36],[ 9.90291262 50.09708738] ; [ 7.09708738 35.90291262],0
r2,1,0.962608,0.002198,[48 13] ; [34  9],[48.09615385 12.90384615] ; [33.90384615  9.09615385],0
