Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000186,13.966704,[30 21] ; [48  5],[38.25 12.75] ; [39.75 13.25],1
p1,1,0.675225,0.175551,[ 6 45] ; [ 5 49],[ 5.34285714 45.65714286] ; [ 5.65714286 48.34285714],0
n4,1,0.693752,0.155054,[42  9] ; [46  8],[42.74285714  8.25714286] ; [45.25714286  8.74285714],0
s4,1,0.717449,0.13095,[ 8 42] ; [ 7 45],[ 7.35294118 42.64705882] ; [ 7.64705882 44.35294118],0
a7,1,0.722946,0.125688,[31 20] ; [34 19],[31.875 19.125] ; [33.125 19.875],0
a3,1,0.78851,0.071956,[30 20] ; [31 23],[29.32692308 20.67307692] ; [31.67307692 22.32692308],0
v3,1,0.830076,0.046055,[16 35] ; [18 36],[16.51428571 34.48571429] ; [17.48571429 36.51428571],0
v1,1,0.841633,0.039922,[17 34] ; [19 35],[17.48571429 33.51428571] ; [18.51428571 35.48571429],0
u1,1,0.873331,0.025418,[ 7 44] ; [ 8 46],[ 7.28571429 43.71428571] ; [ 7.71428571 46.28571429],0
a2,1,0.894017,0.017748,[ 9 42] ; [ 9 45],[ 8.74285714 42.25714286] ; [ 9.25714286 44.74285714],0
b5,1,0.94633,0.004532,[28 23] ; [30 24],[28.17142857 22.82857143] ; [29.82857143 24.17142857],0
p12,1,0.967445,0.001666,[ 1 50] ; [ 1 53],[ 0.97142857 50.02857143] ; [ 1.02857143 52.97142857],0
s1,1,0.977188,0.000818,[ 4 47] ; [ 4 48],[ 3.96116505 47.03883495] ; [ 4.03883495 47.96116505],0
a4,1,0.987268,0.000255,[18 32] ; [19 34],[17.96116505 32.03883495] ; [19.03883495 33.96116505],0
a8,1,1.0,0.0,[ 6 40] ; [ 6 40],[ 6. 40.] ; [ 6. 40.],0
