Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,55.230964,[75 14] ; [ 9 38],[54.97058824 34.02941176] ; [29.02941176 17.97058824],1
b4,1,0.074516,3.180623,[54 35] ; [21 26],[49.08088235 39.91911765] ; [25.91911765 21.08088235],0
p11,1,0.084421,2.977673,[46 43] ; [17 30],[41.22794118 47.77205882] ; [21.77205882 25.22794118],0
v3,1,0.100107,2.703844,[23 59] ; [ 7 39],[19.21875 62.78125] ; [10.78125 35.21875],0
s2,1,0.124952,2.35412,[28 61] ; [ 9 38],[24.21323529 64.78676471] ; [12.78676471 34.21323529],0
a3,1,0.13871,2.192209,[60 28] ; [26 21],[56.05925926 31.94074074] ; [29.94074074 17.05925926],0
d2,1,0.148034,2.092393,[30 58] ; [22 25],[33.8962963 54.1037037] ; [18.1037037 28.8962963],0
a6,1,0.148034,2.092393,[58 30] ; [25 22],[54.1037037 33.8962963] ; [28.8962963 18.1037037],0
s3,1,0.167471,1.905437,[42 47] ; [16 30],[38.23703704 50.76296296] ; [19.76296296 26.23703704],0
n1,1,0.172026,1.865201,[ 9 22] ; [10 11],[11.32692308 19.67307692] ; [ 7.67307692 13.32692308],0
u1,1,0.176266,1.828831,[ 7 82] ; [ 1 46],[ 5.23529412 83.76470588] ; [ 2.76470588 44.23529412],0
a4,1,0.177198,1.820967,[39 50] ; [15 32],[35.33823529 53.66176471] ; [18.66176471 28.33823529],0
p10,1,0.182425,1.77776,[43 43] ; [17 28],[39.38931298 46.61068702] ; [20.61068702 24.38931298],0
u3,1,0.186858,1.742222,[16 12] ; [ 8 13],[13.71428571 14.28571429] ; [10.28571429 10.71428571],0
b5,1,0.189009,1.725326,[54 35] ; [23 24],[50.38970588 38.61029412] ; [26.61029412 20.38970588],0
a2,1,0.20246,1.624539,[17 72] ; [ 5 42],[14.39705882 74.60294118] ; [ 7.60294118 39.39705882],0
p4,1,0.212457,1.554603,[32 55] ; [12 34],[28.78195489 58.21804511] ; [15.21804511 30.78195489],0
s6,1,0.269535,1.219111,[33 56] ; [13 34],[30.10294118 58.89705882] ; [15.89705882 31.10294118],0
n4,1,0.297759,1.084203,[50 39] ; [22 25],[47.11764706 41.88235294] ; [24.88235294 22.11764706],0
p3,1,0.302955,1.061141,[27 61] ; [10 35],[24.48120301 63.51879699] ; [12.51879699 32.48120301],0
p9,1,0.566391,0.328759,[46 40] ; [27 19],[47.56060606 38.43939394] ; [25.43939394 20.56060606],0
v1,1,0.575005,0.31438,[33 55] ; [15 31],[31.52238806 56.47761194] ; [16.47761194 29.52238806],0
s7,1,0.617573,0.249293,[17 62] ; [ 8 37],[15.92741935 63.07258065] ; [ 9.07258065 35.92741935],0
p12,1,0.650448,0.205336,[ 1 85] ; [ 1 45],[ 1.3030303 84.6969697] ; [ 0.6969697 45.3030303],0
a8,1,0.659797,0.19377,[ 7 75] ; [ 3 44],[ 6.35658915 75.64341085] ; [ 3.64341085 43.35658915],0
p7,1,0.665587,0.186808,[38 46] ; [19 27],[36.83076923 47.16923077] ; [20.16923077 25.83076923],0
n3,1,0.738161,0.11175,[18 11] ; [14  7],[18.56 10.44] ; [13.44  7.56],0
s5,1,0.850116,0.03571,[10 74] ; [ 6 40],[10.33846154 73.66153846] ; [ 5.66153846 40.33846154],0
p6,1,0.852257,0.034685,[14 69] ; [ 8 36],[14.37795276 68.62204724] ; [ 7.62204724 36.37795276],0
s1,1,0.90976,0.012846,[ 6 81] ; [ 3 44],[ 5.84328358 81.15671642] ; [ 3.15671642 43.84328358],0
n2,1,0.964357,0.001997,[19 12] ; [13  8],[19.07692308 11.92307692] ; [12.92307692  8.07692308],0
