Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,33.909708,[ 2 50] ; [19 12],[13.15662651 38.84337349] ; [ 7.84337349 23.15662651],1
d4,1,0.088195,2.907006,[34 17] ; [26  5],[37.31707317 13.68292683] ; [22.68292683  8.31707317],0
s5,1,0.101876,2.675934,[ 6 46] ; [ 7 20],[ 8.55696203 43.44303797] ; [ 4.44303797 22.55696203],0
u1,1,0.110579,2.545927,[ 1 51] ; [ 3 28],[ 2.5060241 49.4939759] ; [ 1.4939759 29.5060241],0
d1,1,0.178539,1.809741,[19 33] ; [16 15],[21.92771084 30.07228916] ; [13.07228916 17.92771084],0
a1,1,0.187412,1.737845,[ 6 46] ; [ 1 30],[ 4.38554217 47.61445783] ; [ 2.61445783 28.38554217],0
u3,1,0.19068,1.712356,[10 15] ; [7 4],[11.80555556 13.19444444] ; [5.19444444 5.80555556],0
p2,1,0.213631,1.546645,[34 16] ; [25  6],[36.41975309 13.58024691] ; [22.58024691  8.41975309],0
p9,1,0.214364,1.541707,[31 20] ; [23  8],[33.58536585 17.41463415] ; [20.41463415 10.58536585],0
a3,1,0.231059,1.43433,[26 25] ; [20 11],[28.6097561 22.3902439] ; [17.3902439 13.6097561],0
d5,1,0.247663,1.336437,[34 18] ; [24  7],[36.3373494 15.6626506] ; [21.6626506  9.3373494],0
a6,1,0.293772,1.102256,[24 28] ; [18 13],[26.31325301 25.68674699] ; [15.68674699 15.31325301],0
r1,1,0.359284,0.840396,[12 40] ; [10 21],[13.78313253 38.21686747] ; [ 8.21686747 22.78313253],0
d3,1,0.391506,0.734259,[28 23] ; [20 11],[29.85365854 21.14634146] ; [18.14634146 12.85365854],0
v2,1,0.404681,0.694372,[22 27] ; [11 20],[20.2125 28.7875] ; [12.7875 18.2125],0
r3,1,0.419323,0.652211,[30 21] ; [21 10],[31.7195122 19.2804878] ; [19.2804878 11.7195122],0
a2,1,0.436484,0.605509,[ 4 48] ; [ 4 27],[ 5.01204819 46.98795181] ; [ 2.98795181 28.01204819],0
n1,1,0.452214,0.565096,[ 7 18] ; [ 7 11],[ 8.13953488 16.86046512] ; [ 5.86046512 12.13953488],0
d2,1,0.478983,0.501178,[19 32] ; [14 17],[20.52439024 30.47560976] ; [12.47560976 18.52439024],0
b4,1,0.514501,0.424903,[29 23] ; [15 16],[27.56626506 24.43373494] ; [16.43373494 14.56626506],0
a4,1,0.528243,0.39777,[15 37] ; [11 20],[16.28915663 35.71084337] ; [ 9.71084337 21.28915663],0
b1,1,0.630178,0.231819,[28 24] ; [15 16],[26.93975904 25.06024096] ; [16.06024096 14.93975904],0
v1,1,0.649564,0.206451,[19 32] ; [ 9 19],[18.07594937 32.92405063] ; [ 9.92405063 18.07594937],0
b2,1,0.655421,0.199134,[ 8 16] ; [ 6 16],[ 7.30434783 16.69565217] ; [ 6.69565217 15.30434783],0
b3,1,0.655421,0.199134,[ 8 16] ; [ 6 16],[ 7.30434783 16.69565217] ; [ 6.69565217 15.30434783],0
b5,1,0.669906,0.181713,[31 21] ; [17 14],[30.07228916 21.92771084] ; [17.92771084 13.07228916],0
n6,1,0.692364,0.156538,[33 19] ; [21 10],[33.8313253 18.1686747] ; [20.1686747 10.8313253],0
p12,1,0.700679,0.147766,[ 1 50] ; [ 1 29],[ 1.25925926 49.74074074] ; [ 0.74074074 29.25925926],0
a8,1,0.745659,0.105215,[ 1 46] ; [ 1 29],[ 1.22077922 45.77922078] ; [ 0.77922078 29.22077922],0
v3,1,0.803123,0.062154,[13 39] ; [ 7 24],[12.53012048 39.46987952] ; [ 7.46987952 23.53012048],0
s1,1,0.88355,0.021454,[ 2 50] ; [ 1 30],[ 1.87951807 50.12048193] ; [ 1.12048193 29.87951807],0
u2,1,0.887931,0.019859,[13 12] ; [6 5],[13.19444444 11.80555556] ; [5.80555556 5.19444444],0
r2,1,0.989653,0.000168,[34 16] ; [19  9],[33.97435897 16.02564103] ; [19.02564103  8.97435897],0
a7,1,0.995547,3.1e-05,[28 23] ; [17 14],[27.98780488 23.01219512] ; [17.01219512 13.98780488],0
