Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,57.424019,[158  97] ; [ 31 109],[122.01265823 132.98734177] ; [66.98734177 73.01265823],1
a2,1,0.093426,2.814336,[ 76 179] ; [ 31 110],[ 68.90151515 186.09848485] ; [ 38.09848485 102.90151515],0
r1,1,0.100792,2.692962,[209  44] ; [106  34],[202.78625954  50.21374046] ; [112.21374046  27.78625954],0
d3,1,0.101042,2.689022,[185  68] ; [92 49],[177.87055838  75.12944162] ; [99.12944162 41.87055838],0
a3,1,0.16117,1.963217,[193  61] ; [98 43],[187.12405063  66.87594937] ; [103.87594937  37.12405063],0
b4,1,0.169662,1.885925,[141 114] ; [88 53],[147.46212121 107.53787879] ; [81.53787879 59.46212121],0
n1,1,0.178373,1.811125,[15 34] ; [19 24],[18.10869565 30.89130435] ; [15.89130435 27.10869565],0
s8,1,0.183306,1.770612,[156  99] ; [76 64],[149.7721519 105.2278481] ; [82.2278481 57.7721519],0
p1,1,0.188067,1.732692,[ 13 240] ; [ 12 129],[ 16.05329949 236.94670051] ; [  8.94670051 132.05329949],0
r3,1,0.225964,1.466091,[245   8] ; [133   8],[242.72588832  10.27411168] ; [135.27411168   5.72588832],0
p9,1,0.255585,1.292515,[222  32] ; [114  23],[218.27109974  35.72890026] ; [117.72890026  19.27109974],0
v2,1,0.276158,1.185899,[150  96] ; [74 60],[145.01052632 100.98947368] ; [78.98947368 55.01052632],0
n4,1,0.357458,0.846803,[197  56] ; [104  37],[193.28172589  59.71827411] ; [107.71827411  33.28172589],0
n2,1,0.374958,0.787167,[41  9] ; [32 11],[39.24731183 10.75268817] ; [33.75268817  9.24731183],0
a1,1,0.386075,0.751269,[ 14 241] ; [  5 136],[ 12.23484848 242.76515152] ; [  6.76515152 134.23484848],0
s1,1,0.409694,0.679689,[ 10 244] ; [  8 131],[ 11.63358779 242.36641221] ; [  6.36641221 132.63358779],0
b2,1,0.440692,0.59448,[59 98] ; [26 54],[ 56.30801688 100.69198312] ; [28.69198312 51.30801688],0
b3,1,0.440692,0.59448,[59 98] ; [26 54],[ 56.30801688 100.69198312] ; [28.69198312 51.30801688],0
v3,1,0.447157,0.577847,[102 146] ; [49 83],[ 98.54736842 149.45263158] ; [52.45263158 79.54736842],0
d1,1,0.460791,0.543973,[155 100] ; [91 50],[158.40909091  96.59090909] ; [87.59090909 53.40909091],0
r4,1,0.485708,0.486019,[230  25] ; [124  17],[227.95454545  27.04545455] ; [126.04545455  14.95454545],0
b1,1,0.525347,0.403384,[106 149] ; [54 87],[103.03030303 151.96969697] ; [56.96969697 84.03030303],0
d5,1,0.535007,0.384872,[210  42] ; [114  27],[207.75572519  44.24427481] ; [116.24427481  24.75572519],0
v1,1,0.544933,0.366473,[137 115] ; [68 65],[134.18181818 117.81818182] ; [70.81818182 62.18181818],0
r2,1,0.63673,0.223044,[241  10] ; [133   7],[240.08695652  10.91304348] ; [133.91304348   6.08695652],0
s4,1,0.65773,0.196293,[ 61 189] ; [ 37 103],[ 62.82051282 187.17948718] ; [ 35.17948718 104.82051282],0
a4,1,0.683578,0.166126,[123 132] ; [65 76],[121.06060606 133.93939394] ; [66.93939394 74.06060606],0
s3,1,0.739851,0.110258,[219  35] ; [119  21],[217.89847716  36.10152284] ; [120.10152284  19.89847716],0
d4,1,0.822491,0.050329,[215  38] ; [121  20],[215.75634518  37.24365482] ; [120.24365482  20.75634518],0
u2,1,0.830148,0.046015,[33 27] ; [24 18],[33.52941176 26.47058824] ; [23.47058824 18.52941176],0
s6,1,0.851632,0.034982,[212  38] ; [118  20],[212.62886598  37.37113402] ; [117.37113402  20.62886598],0
a7,1,0.865802,0.028559,[181  72] ; [102  39],[181.72335025  71.27664975] ; [101.27664975  39.72335025],0
u1,1,0.874366,0.025,[ 56 199] ; [ 30 111],[ 55.37878788 199.62121212] ; [ 30.62121212 110.37878788],0
a5,1,0.964486,0.001982,[193  62] ; [107  34],[193.18181818  61.81818182] ; [106.81818182  34.18181818],0
n3,1,0.99194,0.000102,[38 13] ; [32 11],[37.9787234 13.0212766] ; [32.0212766 10.9787234],0
