Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,74.837746,[20 77] ; [104  29],[52.29565217 44.70434783] ; [71.70434783 61.29565217],1
v4,1,0.364554,0.822143,[88  6] ; [128   5],[89.44493392  4.55506608] ; [126.55506608   6.44493392],0
s1,1,0.366525,0.815413,[ 7 88] ; [  6 126],[ 5.44052863 89.55947137] ; [  7.55947137 124.44052863],0
p7,1,0.445805,0.581294,[63 30] ; [81 48],[60.32432432 32.67567568] ; [83.67567568 45.32432432],0
b1,1,0.449723,0.571351,[42 55] ; [51 82],[39.22173913 57.77826087] ; [53.77826087 79.22173913],0
u4,1,0.482893,0.492323,[ 1 96] ; [  3 130],[ 1.68695652 95.31304348] ; [  2.31304348 130.68695652],0
s4,1,0.510396,0.433254,[29 68] ; [34 97],[26.80263158 70.19736842] ; [36.19736842 94.80263158],0
n3,1,0.525427,0.403227,[19 11] ; [22  9],[20.16393443  9.83606557] ; [20.83606557 10.16393443],0
u2,1,0.558527,0.342262,[20 12] ; [10  4],[20.86956522 11.13043478] ; [9.13043478 4.86956522],0
n2,1,0.637954,0.221429,[24  6] ; [24  8],[23.22580645  6.77419355] ; [24.77419355  7.22580645],0
p10,1,0.64815,0.20824,[77 17] ; [112  21],[78.26431718 15.73568282] ; [110.73568282  22.26431718],0
a8,1,0.740633,0.109571,[15 77] ; [ 22 100],[15.90654206 76.09345794] ; [ 21.09345794 100.90654206],0
p1,1,0.785901,0.073787,[ 7 89] ; [ 11 122],[ 7.54585153 88.45414847] ; [ 10.45414847 122.54585153],0
p11,1,0.868341,0.027478,[72 25] ; [100  33],[72.53913043 24.46086957] ; [99.46086957 33.53913043],0
p8,1,0.88033,0.022666,[51 44] ; [69 62],[50.44247788 44.55752212] ; [69.55752212 61.44247788],0
u3,1,0.905503,0.014093,[23 10] ; [10  4],[23.17021277  9.82978723] ; [9.82978723 4.17021277],0
p5,1,0.931436,0.007403,[12 84] ; [ 16 116],[11.78947368 84.21052632] ; [ 16.21052632 115.78947368],0
