Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,25.036636,[ 6 40] ; [47 33],[19.34920635 26.65079365] ; [33.65079365 46.34920635],1
u3,1,0.155027,2.022074,[ 9 17] ; [20 18],[11.78125 14.21875] ; [17.21875 20.78125],0
a4,1,0.167139,1.908419,[16 35] ; [17 65],[12.65413534 38.34586466] ; [20.34586466 61.65413534],0
a6,1,0.188384,1.730208,[28 23] ; [55 28],[31.58955224 19.41044776] ; [51.41044776 31.58955224],0
a5,1,0.203916,1.6141,[25 26] ; [50 33],[28.54477612 22.45522388] ; [46.45522388 36.54477612],0
p4,1,0.212966,1.551146,[22 29] ; [45 38],[25.5 25.5] ; [41.5 41.5],0
n1,1,0.240848,1.375624,[3 9] ; [10 12],[4.58823529 7.41176471] ; [ 8.41176471 13.58823529],0
p5,1,0.255262,1.294274,[ 3 47] ; [10 73],[ 4.88721805 45.11278195] ; [ 8.11278195 74.88721805],0
n6,1,0.256383,1.288186,[39 12] ; [70 13],[41.48507463  9.51492537] ; [67.51492537 15.48507463],0
a8,1,0.259115,1.273478,[ 3 43] ; [10 67],[ 4.86178862 41.13821138] ; [ 8.13821138 68.86178862],0
b5,1,0.288789,1.125257,[33 18] ; [46 37],[30.06716418 20.93283582] ; [48.93283582 34.06716418],0
n3,1,0.292743,1.106962,[11  1] ; [17  5],[9.88235294 2.11764706] ; [18.11764706  3.88235294],0
n4,1,0.300641,1.07135,[33 18] ; [60 22],[35.66165414 15.33834586] ; [57.33834586 24.66165414],0
p12,1,0.310976,1.026528,[ 2 49] ; [ 7 76],[ 3.42537313 47.57462687] ; [ 5.57462687 77.42537313],0
u1,1,0.396614,0.718567,[ 1 50] ; [ 4 79],[ 1.90298507 49.09701493] ; [ 3.09701493 79.90298507],0
a3,1,0.510582,0.432874,[25 26] ; [45 37],[26.84210526 24.15789474] ; [43.15789474 38.84210526],0
a2,1,0.527039,0.400098,[ 6 45] ; [ 7 76],[ 4.94776119 46.05223881] ; [ 8.05223881 74.94776119],0
p7,1,0.562867,0.334764,[27 22] ; [50 33],[28.58333333 20.41666667] ; [48.41666667 34.58333333],0
v2,1,0.58733,0.294533,[21 27] ; [38 40],[22.47619048 25.52380952] ; [36.52380952 41.47619048],0
a7,1,0.618203,0.248401,[31 19] ; [55 28],[32.33082707 17.66917293] ; [53.66917293 29.33082707],0
d2,1,0.654026,0.200862,[10 41] ; [19 64],[11.03731343 39.96268657] ; [17.96268657 65.03731343],0
v3,1,0.708711,0.139568,[17 33] ; [25 56],[16.03053435 33.96946565] ; [25.96946565 55.03053435],0
p11,1,0.748142,0.103099,[40 11] ; [67 16],[40.7238806 10.2761194] ; [66.2761194 16.7238806],0
b4,1,0.753985,0.098213,[25 26] ; [43 40],[25.88059701 25.11940299] ; [42.11940299 40.88059701],0
p2,1,0.835227,0.043265,[39 11] ; [66 17],[39.47368421 10.52631579] ; [65.52631579 17.47368421],0
p6,1,0.872632,0.025701,[15 35] ; [26 57],[15.41353383 34.58646617] ; [25.58646617 57.41353383],0
p3,1,0.885658,0.020679,[24 27] ; [38 45],[23.59701493 27.40298507] ; [38.40298507 44.59701493],0
v1,1,0.907501,0.0135,[24 27] ; [38 41],[24.32307692 26.67692308] ; [37.67692308 41.32307692],0
n5,1,0.908355,0.013251,[40 11] ; [65 17],[40.26315789 10.73684211] ; [64.73684211 17.26315789],0
n2,1,0.911815,0.012266,[10  2] ; [18  4],[9.88235294 2.11764706] ; [18.11764706  3.88235294],0
d1,1,0.927434,0.008294,[ 2 49] ; [ 3 80],[ 1.90298507 49.09701493] ; [ 3.09701493 79.90298507],0
p8,1,0.930363,0.007637,[25 24] ; [43 40],[25.24242424 23.75757576] ; [42.75757576 40.24242424],0
s1,1,0.931479,0.007393,[ 2 48] ; [ 3 78],[ 1.90839695 48.09160305] ; [ 3.09160305 77.90839695],0
