Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,57.222238,[ 34 120] ; [108  61],[67.70278638 86.29721362] ; [74.29721362 94.70278638],1
d1,1,0.324559,0.970486,[65 90] ; [81 90],[69.41717791 85.58282209] ; [76.58282209 94.41717791],0
n4,1,0.397998,0.714366,[102  53] ; [120  51],[105.55214724  49.44785276] ; [116.44785276  54.55214724],0
b1,1,0.410073,0.678588,[61 94] ; [75 96],[64.66257669 90.33742331] ; [71.33742331 99.66257669],0
a7,1,0.445615,0.581782,[98 57] ; [115  56],[101.27300613  53.72699387] ; [111.72699387  59.27300613],0
p1,1,0.486016,0.485334,[ 12 142] ; [ 10 161],[ 10.42461538 143.57538462] ; [ 11.57538462 159.42461538],0
a8,1,0.500398,0.454092,[ 13 135] ; [ 17 136],[ 14.75083056 133.24916944] ; [ 15.24916944 137.75083056],0
u3,1,0.552681,0.352536,[30 37] ; [31 31],[31.68217054 35.31782946] ; [29.31782946 32.68217054],0
d3,1,0.555578,0.347419,[88 67] ; [102  68],[90.61538462 64.38461538] ; [99.38461538 70.61538462],0
b4,1,0.639462,0.219446,[91 64] ; [96 75],[88.91104294 66.08895706] ; [98.08895706 72.91104294],0
u1,1,0.692776,0.156096,[ 16 139] ; [ 20 151],[ 17.11656442 137.88343558] ; [ 18.88343558 152.11656442],0
s4,1,0.707911,0.140373,[ 16 138] ; [ 20 151],[ 17.05846154 136.94153846] ; [ 18.94153846 152.05846154],0
a2,1,0.718475,0.129959,[ 24 131] ; [ 29 142],[ 25.1993865 129.8006135] ; [ 27.8006135 143.1993865],0
n1,1,0.736128,0.113559,[24 37] ; [17 30],[23.15740741 37.84259259] ; [17.84259259 29.15740741],0
n5,1,0.82804,0.047183,[100  54] ; [113  58],[100.92923077  53.07076923] ; [112.07076923  58.92923077],0
s1,1,0.889505,0.019302,[  5 150] ; [  5 164],[  4.78395062 150.21604938] ; [  5.21604938 163.78395062],0
d4,1,0.890292,0.019026,[112  43] ; [124  46],[112.55384615  42.44615385] ; [123.44615385  46.55384615],0
a6,1,0.893757,0.017836,[99 56] ; [108  63],[98.4202454 56.5797546] ; [108.5797546  62.4202454],0
b5,1,0.930866,0.007527,[89 66] ; [99 72],[89.38650307 65.61349693] ; [98.61349693 72.38650307],0
