Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,32.464553,[22 30] ; [124  25],[37.77114428 14.22885572] ; [108.22885572  40.77114428],1
p5,1,0.031662,4.61669,[ 8 42] ; [  9 138],[ 4.31472081 45.68527919] ; [ 12.68527919 134.31472081],0
p10,1,0.035939,4.4,[34 17] ; [119  28],[39.40909091 11.59090909] ; [113.59090909  33.40909091],0
p11,1,0.042468,4.116468,[31 21] ; [111  38],[36.73631841 15.26368159] ; [105.26368159  43.73631841],0
s6,1,0.050802,3.814804,[32 20] ; [112  36],[37.44 14.56] ; [106.56  41.44],0
b2,1,0.07251,3.225264,[ 7 22] ; [45 61],[11.17037037 17.82962963] ; [40.82962963 65.17037037],0
b3,1,0.07251,3.225264,[ 7 22] ; [45 61],[11.17037037 17.82962963] ; [40.82962963 65.17037037],0
d3,1,0.128505,2.310475,[33 19] ; [111  38],[37.25373134 14.74626866] ; [106.74626866  42.25373134],0
s4,1,0.157106,2.00186,[ 5 46] ; [ 27 121],[ 8.20100503 42.79899497] ; [ 23.79899497 124.20100503],0
p7,1,0.177475,1.818645,[21 29] ; [79 70],[25.12562814 24.87437186] ; [74.87437186 74.12562814],0
s3,1,0.213305,1.548849,[26 25] ; [89 57],[29.7715736 21.2284264] ; [85.2284264 60.7715736],0
n5,1,0.2168,1.525427,[34 18] ; [110  38],[37.44 14.56] ; [106.56  41.44],0
p2,1,0.21856,1.513802,[40 12] ; [125  23],[42.9  9.1] ; [122.1  25.9],0
p12,1,0.239736,1.382148,[ 1 51] ; [  9 140],[ 2.58706468 49.41293532] ; [  7.41293532 141.58706468],0
n2,1,0.28556,1.140438,[6 5] ; [30 12],[7.47169811 3.52830189] ; [28.52830189 13.47169811],0
n3,1,0.293819,1.102041,[8 4] ; [34  8],[9.33333333 2.66666667] ; [32.66666667  9.33333333],0
p6,1,0.30103,1.069628,[14 37] ; [52 95],[17. 34.] ; [49. 98.],0
r4,1,0.37366,0.791456,[44  8] ; [133  16],[45.79104478  6.20895522] ; [131.20895522  17.79104478],0
s1,1,0.395345,0.722438,[ 4 46] ; [  7 139],[ 2.80612245 47.19387755] ; [  8.19387755 137.80612245],0
u2,1,0.465329,0.533046,[14 15] ; [14 10],[15.32075472 13.67924528] ; [12.67924528 11.32075472],0
a1,1,0.4762,0.507554,[ 1 51] ; [  6 143],[ 1.81094527 50.18905473] ; [  5.18905473 143.81094527],0
s5,1,0.599014,0.276485,[15 34] ; [50 94],[16.50259067 32.49740933] ; [48.49740933 95.50259067],0
v1,1,0.623989,0.2403,[24 27] ; [72 69],[25.5 25.5] ; [70.5 70.5],0
v3,1,0.657913,0.196069,[15 33] ; [49 92],[16.25396825 31.74603175] ; [47.74603175 93.25396825],0
v4,1,0.693961,0.154831,[49  3] ; [138  11],[48.37810945  3.62189055] ; [138.62189055  10.37810945],0
b5,1,0.696643,0.151987,[33 19] ; [99 50],[34.14925373 17.85074627] ; [97.85074627 51.14925373],0
n1,1,0.720554,0.127963,[4 8] ; [16 25],[4.52830189 7.47169811] ; [15.47169811 25.52830189],0
p3,1,0.751854,0.099979,[28 24] ; [84 65],[28.97512438 23.02487562] ; [83.02487562 65.97512438],0
b1,1,0.863032,0.029762,[22 30] ; [61 88],[21.47263682 30.52736318] ; [61.52736318 87.47263682],0
u3,1,0.88351,0.021469,[18 11] ; [16  9],[18.25925926 10.74074074] ; [15.74074074  9.25925926],0
n6,1,0.930165,0.00768,[43  9] ; [124  25],[43.2039801  8.7960199] ; [123.7960199  25.2039801],0
a8,1,0.934956,0.00666,[ 6 41] ; [ 16 114],[ 5.84180791 41.15819209] ; [ 16.15819209 113.84180791],0
p1,1,0.94166,0.005356,[ 4 48] ; [ 11 138],[ 3.88059701 48.11940299] ; [ 11.11940299 137.88059701],0
r3,1,0.954238,0.003293,[50  2] ; [143   6],[49.93034826  2.06965174] ; [143.06965174   5.93034826],0
b4,1,0.997412,1.1e-05,[30 22] ; [86 63],[30.00995025 21.99004975] ; [85.99004975 63.00995025],0
