Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,37.412077,[169  57] ; [39 60],[144.64  81.36] ; [63.36 35.64],1
s2,1,0.214629,1.539926,[111 114] ; [41 57],[105.88235294 119.11764706] ; [46.11764706 51.88235294],0
s4,1,0.218231,1.515966,[ 39 183] ; [23 75],[ 43.0125 178.9875] ; [18.9875 79.0125],0
p10,1,0.241869,1.369669,[170  54] ; [69 30],[165.74613003  58.25386997] ; [73.25386997 25.74613003],0
p9,1,0.245714,1.347507,[179  44] ; [73 25],[175.06542056  47.93457944] ; [76.93457944 21.06542056],0
n4,1,0.250612,1.319887,[167  59] ; [67 32],[162.72  63.28] ; [71.28 27.72],0
d1,1,0.260049,1.268495,[145  81] ; [57 42],[140.46769231  85.53230769] ; [61.53230769 37.46769231],0
s6,1,0.281241,1.161081,[144  80] ; [55 40],[139.73667712  84.26332288] ; [59.26332288 35.73667712],0
p4,1,0.329635,0.95033,[128  97] ; [50 48],[123.99380805 101.00619195] ; [54.00619195 43.99380805],0
s8,1,0.344072,0.895199,[ 82 144] ; [41 57],[ 85.7962963 140.2037037] ; [37.2037037 60.7962963],0
p5,1,0.413827,0.667778,[ 23 201] ; [13 84],[ 25.12149533 198.87850467] ; [10.87850467 86.12149533],0
s1,1,0.421204,0.646954,[  9 215] ; [ 6 93],[ 10.40247678 213.59752322] ; [ 4.59752322 94.40247678],0
d2,1,0.443929,0.586107,[106 120] ; [50 47],[109.15170279 116.84829721] ; [46.84829721 50.15170279],0
v3,1,0.455739,0.55634,[ 38 184] ; [20 77],[ 40.36363636 181.63636364] ; [17.63636364 79.36363636],0
n6,1,0.481977,0.494388,[180  45] ; [75 23],[177.63157895  47.36842105] ; [77.36842105 20.63157895],0
a3,1,0.490026,0.47647,[152  73] ; [70 28],[154.64396285  70.35603715] ; [67.35603715 30.64396285],0
u2,1,0.499127,0.456792,[48 25] ; [17 12],[46.51960784 26.48039216] ; [18.48039216 10.51960784],0
a5,1,0.572191,0.31903,[155  71] ; [71 28],[157.15692308  68.84307692] ; [68.84307692 30.15692308],0
n5,1,0.592797,0.285998,[154  71] ; [70 28],[156.0371517  68.9628483] ; [67.9628483 30.0371517],0
p11,1,0.597162,0.279297,[164  62] ; [69 30],[162.02461538  63.97538462] ; [70.97538462 28.02461538],0
n2,1,0.762121,0.091626,[38 20] ; [24 11],[38.66666667 19.33333333] ; [23.33333333 11.66666667],0
u4,1,0.811256,0.057028,[  3 223] ; [ 1 98],[  2.78153846 223.21846154] ; [ 1.21846154 97.78153846],0
n1,1,0.919367,0.010248,[23 33] ; [14 21],[22.76923077 33.23076923] ; [14.23076923 20.76923077],0
p12,1,0.924958,0.008872,[ 12 212] ; [ 5 93],[ 11.82608696 212.17391304] ; [ 5.17391304 92.82608696],0
p7,1,0.934929,0.006666,[123  96] ; [54 43],[122.66772152  96.33227848] ; [54.33227848 42.66772152],0
v1,1,0.940064,0.005653,[ 83 138] ; [36 61],[ 82.70125786 138.29874214] ; [36.29874214 60.70125786],0
s3,1,0.959834,0.002536,[121 104] ; [53 45],[121.20743034 103.79256966] ; [52.79256966 45.20743034],0
p6,1,0.972082,0.001225,[ 77 148] ; [33 64],[ 76.86335404 148.13664596] ; [33.13664596 63.86335404],0
p3,1,0.990395,0.000145,[ 99 127] ; [43 55],[ 99.04938272 126.95061728] ; [42.95061728 55.04938272],0
