Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.65746,[30 54] ; [233  96],[53.49152542 30.50847458] ; [209.50847458 119.49152542],1
v3,1,0.36282,0.82811,[18 59] ; [ 93 233],[21.20843672 55.79156328] ; [ 89.79156328 236.20843672],0
b5,1,0.390715,0.736716,[51 34] ; [182 150],[47.4940048 37.5059952] ; [185.5059952 146.4940048],0
a4,1,0.410323,0.677866,[30 55] ; [133 198],[33.30528846 51.69471154] ; [129.69471154 201.30528846],0
p1,1,0.460735,0.544108,[ 4 80] ; [ 23 306],[ 5.49152542 78.50847458] ; [ 21.50847458 307.49152542],0
u4,1,0.576309,0.312239,[ 1 84] ; [  2 330],[ 0.61151079 84.38848921] ; [  2.38848921 329.61151079],0
d2,1,0.581152,0.304376,[35 49] ; [149 182],[37.24337349 46.75662651] ; [146.75662651 184.24337349],0
p7,1,0.591816,0.287517,[45 37] ; [189 136],[47.14496314 34.85503686] ; [186.85503686 138.14496314],0
p4,1,0.624743,0.239257,[40 44] ; [166 162],[42. 42.] ; [164. 164.],0
n2,1,0.632687,0.228435,[23  8] ; [62 27],[21.95833333  9.04166667] ; [63.04166667 25.95833333],0
d4,1,0.683775,0.165908,[64 19] ; [262  69],[65.35748792 17.64251208] ; [260.64251208  70.35748792],0
n3,1,0.758122,0.094832,[21  8] ; [67 22],[21.62711864  7.37288136] ; [66.37288136 22.62711864],0
n1,1,0.848143,0.036668,[ 9 20] ; [29 59],[ 9.41880342 19.58119658] ; [28.58119658 59.41880342],0
r1,1,0.867298,0.02792,[62 22] ; [248  84],[62.59615385 21.40384615] ; [247.40384615  84.59615385],0
v2,1,0.868579,0.027378,[32 46] ; [135 186],[32.64661654 45.35338346] ; [134.35338346 186.64661654],0
a7,1,0.919983,0.010091,[61 24] ; [235  95],[60.62650602 24.37349398] ; [235.37349398  94.62650602],0
d3,1,0.944721,0.004808,[55 28] ; [220 110],[55.26634383 27.73365617] ; [219.73365617 110.26634383],0
s4,1,0.971579,0.001269,[16 69] ; [ 61 266],[15.88592233 69.11407767] ; [ 61.11407767 265.88592233],0
b4,1,0.975515,0.000942,[49 36] ; [192 140],[49.12470024 35.87529976] ; [191.87529976 140.12470024],0
s3,1,0.995276,3.5e-05,[45 40] ; [173 154],[44.97572816 40.02427184] ; [173.02427184 153.97572816],0
