Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,36.920153,[68 42] ; [ 8 52],[49.17647059 60.82352941] ; [26.82352941 33.17647059],1
p1,1,0.190049,1.717238,[12 99] ; [ 3 58],[  9.68023256 101.31976744] ; [ 5.31976744 55.68023256],0
r1,1,0.233463,1.419636,[84 27] ; [41 20],[80.66860465 30.33139535] ; [44.33139535 16.66860465],0
b1,1,0.234062,1.416007,[56 55] ; [25 36],[52.27325581 58.72674419] ; [28.72674419 32.27325581],0
p11,1,0.296327,1.090652,[60 51] ; [38 23],[63.24418605 47.75581395] ; [34.75581395 26.24418605],0
v3,1,0.300739,1.070913,[40 62] ; [18 40],[36.975 65.025] ; [21.025 36.975],0
u4,1,0.327216,0.959886,[  5 106] ; [ 1 60],[  3.87209302 107.12790698] ; [ 2.12790698 58.87209302],0
p8,1,0.341925,0.903199,[29 82] ; [12 49],[26.45930233 84.54069767] ; [14.54069767 46.45930233],0
b2,1,0.376534,0.781986,[31 46] ; [10 22],[28.96330275 48.03669725] ; [12.03669725 19.96330275],0
b3,1,0.376534,0.781986,[31 46] ; [10 22],[28.96330275 48.03669725] ; [12.03669725 19.96330275],0
n6,1,0.393389,0.728442,[80 29] ; [41 20],[77.58235294 31.41764706] ; [43.41764706 17.58235294],0
a8,1,0.395435,0.722164,[ 9 96] ; [ 3 57],[ 7.63636364 97.36363636] ; [ 4.36363636 55.63636364],0
b5,1,0.412814,0.670681,[62 49] ; [38 23],[64.53488372 46.46511628] ; [35.46511628 25.53488372],0
p7,1,0.435252,0.608769,[33 76] ; [21 37],[35.24550898 73.75449102] ; [18.75449102 39.24550898],0
v1,1,0.474661,0.511106,[45 63] ; [22 39],[42.81656805 65.18343195] ; [24.18343195 36.81656805],0
s4,1,0.631442,0.23011,[23 86] ; [11 50],[21.8 87.2] ; [12.2 48.8],0
n2,1,0.673827,0.177158,[33 13] ; [14  7],[32.26865672 13.73134328] ; [14.73134328  6.26865672],0
p6,1,0.702231,0.146162,[25 86] ; [12 48],[24.01754386 86.98245614] ; [12.98245614 47.01754386],0
u3,1,0.70429,0.144048,[16 10] ; [21 16],[15.26984127 10.73015873] ; [21.73015873 15.26984127],0
r3,1,0.728861,0.12016,[95 16] ; [51 10],[94.22093023 16.77906977] ; [51.77906977  9.22093023],0
r4,1,0.789703,0.071127,[91 20] ; [49 12],[90.34883721 20.65116279] ; [49.65116279 11.34883721],0
b4,1,0.847376,0.037044,[62 49] ; [35 26],[62.59883721 48.40116279] ; [34.40116279 26.59883721],0
n1,1,0.869965,0.026799,[20 24] ; [10 11],[20.30769231 23.69230769] ; [ 9.69230769 11.30769231],0
n3,1,1.0,0.0,[26 16] ; [13  8],[26. 16.] ; [13.  8.],0
