Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,42.670326,[33 50] ; [186  51],[56.803125 26.196875] ; [162.196875  74.803125],1
n1,1,0.431612,0.618481,[ 6 18] ; [18 35],[ 7.48051948 16.51948052] ; [16.51948052 36.48051948],0
u4,1,0.436068,0.606608,[ 1 82] ; [  1 236],[ 0.51875 82.48125] ; [  1.48125 235.51875],0
p1,1,0.451237,0.567543,[ 4 79] ; [ 17 219],[ 5.46394984 77.53605016] ; [ 15.53605016 220.46394984],0
p3,1,0.491451,0.473347,[36 46] ; [114 122],[38.67924528 43.32075472] ; [111.32075472 124.67924528],0
p11,1,0.545084,0.366198,[61 22] ; [182  55],[63.028125 19.971875] ; [179.971875  57.028125],0
n3,1,0.5668,0.328067,[14  8] ; [38 16],[15.05263158  6.94736842] ; [36.94736842 17.05263158],0
s8,1,0.58677,0.295416,[25 57] ; [ 64 170],[23.09493671 58.90506329] ; [ 65.90506329 168.09493671],0
n6,1,0.640786,0.217715,[68 14] ; [191  46],[66.57680251 15.42319749] ; [192.42319749  44.57680251],0
v3,1,0.67955,0.170633,[31 47] ; [ 85 144],[29.4723127 48.5276873] ; [ 86.5276873 142.4723127],0
a1,1,0.684886,0.164677,[ 4 79] ; [  9 228],[ 3.371875 79.628125] ; [  9.628125 227.371875],0
s6,1,0.699358,0.149141,[35 46] ; [106 126],[36.48881789 44.51118211] ; [104.51118211 127.48881789],0
s2,1,0.734149,0.115337,[ 9 73] ; [ 29 205],[ 9.86075949 72.13924051] ; [ 28.13924051 205.86075949],0
p5,1,0.823421,0.049794,[ 7 75] ; [ 22 213],[ 7.50157729 74.49842271] ; [ 21.49842271 213.50157729],0
n4,1,0.830828,0.045642,[61 22] ; [177  60],[61.73125 21.26875] ; [176.26875  60.73125],0
n2,1,0.844063,0.03869,[15  9] ; [35 19],[15.38461538  8.61538462] ; [34.61538462 19.38461538],0
b4,1,0.851617,0.03499,[47 36] ; [137 100],[47.725 35.275] ; [136.275 100.725],0
s4,1,0.857004,0.032468,[ 7 76] ; [ 21 210],[ 7.40127389 75.59872611] ; [ 20.59872611 210.40127389],0
p12,1,0.935187,0.006613,[ 4 78] ; [ 12 223],[ 4.13880126 77.86119874] ; [ 11.86119874 223.13880126],0
d2,1,0.973841,0.001075,[38 45] ; [109 128],[38.128125 44.871875] ; [108.871875 128.128125],0
s7,1,0.984793,0.000363,[23 58] ; [ 63 158],[23.06622517 57.93377483] ; [ 62.93377483 158.06622517],0
u2,1,0.992755,8.2e-05,[16 13] ; [38 31],[15.97959184 13.02040816] ; [38.02040816 30.97959184],0
