Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,88.409345,[46 90] ; [255  66],[89.57549234 46.42450766] ; [211.42450766 109.57549234],1
a2,1,0.010958,6.472057,[ 22 116] ; [ 87 236],[ 32.62906725 105.37093275] ; [ 76.37093275 246.62906725],0
p10,1,0.01381,6.062229,[79 56] ; [226  95],[90.29605263 44.70394737] ; [214.70394737 106.29605263],0
r1,1,0.013819,6.061109,[87 50] ; [241  81],[97.89978214 39.10021786] ; [230.10021786  91.89978214],0
s6,1,0.016597,5.738535,[67 69] ; [197 124],[78.56455142 57.43544858] ; [185.43544858 135.56455142],0
p4,1,0.018014,5.59478,[42 95] ; [137 186],[53.31086957 83.68913043] ; [125.68913043 197.31086957],0
b2,1,0.020937,5.332054,[17 50] ; [ 85 122],[24.94160584 42.05839416] ; [ 77.05839416 129.94160584],0
b3,1,0.020937,5.332054,[17 50] ; [ 85 122],[24.94160584 42.05839416] ; [ 77.05839416 129.94160584],0
d1,1,0.020978,5.328592,[59 79] ; [176 147],[70.34707158 67.65292842] ; [164.65292842 158.34707158],0
d2,1,0.022583,5.200285,[53 85] ; [159 159],[64.15789474 73.84210526] ; [147.84210526 170.15789474],0
v2,1,0.034537,4.467896,[54 76] ; [163 147],[64.11363636 65.88636364] ; [152.88636364 157.11363636],0
a3,1,0.039042,4.259036,[84 53] ; [229  93],[93.42265795 43.57734205] ; [219.57734205 102.42265795],0
r2,1,0.047963,3.91127,[118  19] ; [292  25],[123.72246696  13.27753304] ; [286.27753304  30.72246696],0
r4,1,0.057272,3.614676,[102  36] ; [264  59],[109.56182213  28.43817787] ; [256.43817787  66.56182213],0
p2,1,0.081023,3.044269,[86 52] ; [228  95],[93.99566161 44.00433839] ; [220.00433839 102.99566161],0
s3,1,0.092692,2.826996,[63 74] ; [173 144],[71.21585903 65.78414097] ; [164.78414097 152.21585903],0
u3,1,0.097667,2.743234,[34 19] ; [47 47],[29.20408163 23.79591837] ; [51.79591837 42.20408163],0
s2,1,0.110187,2.551531,[55 82] ; [154 165],[62.79166667 74.20833333] ; [146.20833333 172.79166667],0
a6,1,0.121767,2.394448,[84 54] ; [220 102],[91.2 46.8] ; [212.8 109.2],0
p9,1,0.172617,1.860069,[90 43] ; [236  83],[95.92477876 37.07522124] ; [230.07522124  88.92477876],0
v1,1,0.227156,1.458582,[52 84] ; [138 173],[57.80760626 78.19239374] ; [132.19239374 178.80760626],0
d3,1,0.242645,1.36516,[80 56] ; [208 114],[85.51965066 50.48034934] ; [202.48034934 119.51965066],0
a7,1,0.25549,1.293031,[87 50] ; [222 100],[92.22875817 44.77124183] ; [216.77124183 105.22875817],0
d4,1,0.270863,1.212372,[102  35] ; [254  67],[106.48908297  30.51091703] ; [249.51091703  71.48908297],0
n3,1,0.321175,0.984157,[44 23] ; [65 24],[46.81410256 20.18589744] ; [62.18589744 26.81410256],0
n2,1,0.413818,0.667805,[43 24] ; [64 27],[45.37341772 21.62658228] ; [61.62658228 29.37341772],0
b5,1,0.460218,0.545364,[83 55] ; [206 117],[86.51193059 51.48806941] ; [202.48806941 120.51193059],0
u4,1,0.475028,0.510257,[  1 137] ; [  5 318],[  1.79609544 136.20390456] ; [  4.20390456 318.79609544],0
a1,1,0.505236,0.44392,[  6 132] ; [ 19 304],[  7.48373102 130.51626898] ; [ 17.51626898 305.48373102],0
v4,1,0.571149,0.320764,[122  14] ; [282  39],[120.22757112  15.77242888] ; [283.77242888  37.22757112],0
b1,1,0.573183,0.317385,[59 79] ; [129 194],[56.27765727 81.72234273] ; [131.72234273 191.27765727],0
r3,1,0.609304,0.26119,[122  16] ; [288  32],[123.5371179  14.4628821] ; [286.4628821  33.5371179],0
u2,1,0.63402,0.226648,[27 25] ; [51 40],[28.36363636 23.63636364] ; [49.63636364 41.36363636],0
p7,1,0.639878,0.218901,[51 84] ; [128 191],[53.22687225 81.77312775] ; [125.77312775 193.22687225],0
s5,1,0.86026,0.030991,[35 99] ; [ 78 230],[34.25791855 99.74208145] ; [ 78.74208145 229.25791855],0
b4,1,0.897582,0.016568,[82 56] ; [194 129],[82.62039046 55.37960954] ; [193.37960954 129.62039046],0
p1,1,0.929782,0.007765,[  8 130] ; [ 18 304],[  7.8 130.2] ; [ 18.2 303.8],0
s1,1,0.96855,0.001554,[  6 132] ; [ 14 302],[  6.07929515 131.92070485] ; [ 13.92070485 302.07929515],0
