Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,28.423144,[76 62] ; [ 64 170],[51.93548387 86.06451613] ; [ 88.06451613 145.93548387],1
r2,1,0.057504,3.60795,[129  13] ; [199  38],[122.89182058  19.10817942] ; [205.10817942  31.89182058],0
n2,1,0.071443,3.249557,[26  6] ; [53 30],[21.9826087 10.0173913] ; [57.0173913 25.9826087],0
u1,1,0.086508,2.938176,[ 19 124] ; [ 19 222],[ 14.15104167 128.84895833] ; [ 23.84895833 217.15104167],0
n4,1,0.098282,2.733197,[102  41] ; [152  89],[94.58854167 48.41145833] ; [159.41145833  81.58854167],0
p11,1,0.115717,2.474355,[107  36] ; [162  79],[100.17447917  42.82552083] ; [168.82552083  72.17447917],0
p12,1,0.129572,2.297625,[  5 136] ; [  3 238],[  2.95287958 138.04712042] ; [  5.04712042 235.95287958],0
a6,1,0.142427,2.151537,[99 44] ; [149  92],[92.35416667 50.64583333] ; [155.64583333  85.35416667],0
p6,1,0.170737,1.876461,[40 96] ; [ 55 184],[ 34.45333333 101.54666667] ; [ 60.54666667 178.45333333],0
d4,1,0.185868,1.750067,[114  29] ; [177  63],[108.65013055  34.34986945] ; [182.34986945  57.65013055],0
u4,1,0.289856,1.120292,[  2 141] ; [  1 240],[  1.1171875 141.8828125] ; [  1.8828125 239.1171875],0
a7,1,0.292627,1.107497,[101  42] ; [157  83],[96.32898172 46.67101828] ; [161.67101828  78.32898172],0
s5,1,0.299068,1.078346,[ 38 103] ; [ 52 182],[ 33.84 107.16] ; [ 56.16 177.84],0
a1,1,0.312381,1.020583,[  5 138] ; [ 14 227],[  7.07552083 135.92447917] ; [ 11.92447917 229.07552083],0
a4,1,0.329686,0.950131,[60 81] ; [ 90 150],[55.51181102 85.48818898] ; [ 94.48818898 145.51181102],0
p7,1,0.339877,0.910894,[76 63] ; [117 119],[71.53866667 67.46133333] ; [121.46133333 114.53866667],0
d2,1,0.351105,0.869458,[50 93] ; [ 95 144],[54.28010471 88.71989529] ; [ 90.71989529 148.28010471],0
p1,1,0.387289,0.747435,[  7 136] ; [ 17 222],[  8.98429319 134.01570681] ; [ 15.01570681 223.98429319],0
s1,1,0.404506,0.69489,[  4 136] ; [ 11 229],[  5.52631579 134.47368421] ; [  9.47368421 230.52631579],0
b1,1,0.410288,0.677965,[55 88] ; [103 138],[58.83854167 84.16145833] ; [ 99.16145833 141.83854167],0
d1,1,0.463769,0.536782,[69 74] ; [107 134],[65.54166667 77.45833333] ; [110.45833333 130.54166667],0
n6,1,0.466169,0.531043,[108  33] ; [175  64],[105.00789474  35.99210526] ; [177.99210526  61.00789474],0
n3,1,0.524874,0.404306,[22  9] ; [53 29],[20.57522124 10.42477876] ; [54.42477876 27.57522124],0
n1,1,0.541128,0.373453,[13 19] ; [29 55],[11.5862069 20.4137931] ; [30.4137931 53.5862069],0
p5,1,0.579252,0.307445,[  9 133] ; [ 12 228],[  7.80628272 134.19371728] ; [ 13.19371728 226.80628272],0
s7,1,0.584043,0.299745,[ 29 107] ; [ 55 176],[ 31.1280654 104.8719346] ; [ 52.8719346 178.1280654],0
d5,1,0.618528,0.247942,[107  36] ; [174  66],[104.91644909  38.08355091] ; [176.08355091  63.91644909],0
b4,1,0.719053,0.129402,[78 65] ; [136 105],[79.69270833 63.30729167] ; [134.30729167 106.69270833],0
s4,1,0.738941,0.11106,[ 23 118] ; [ 42 196],[ 24.18205805 116.81794195] ; [ 40.81794195 197.18205805],0
s3,1,0.841927,0.039772,[54 87] ; [ 94 145],[54.91578947 86.08421053] ; [ 93.08421053 145.91578947],0
u2,1,0.846608,0.037422,[22 23] ; [50 56],[21.45695364 23.54304636] ; [50.54304636 55.45695364],0
b5,1,0.857254,0.032354,[85 58] ; [141 100],[84.16145833 58.83854167] ; [141.83854167  99.16145833],0
d3,1,0.863845,0.029406,[91 52] ; [150  89],[90.21727749 52.78272251] ; [150.78272251  88.21727749],0
a8,1,0.920573,0.009942,[ 13 119] ; [ 23 203],[ 13.27374302 118.72625698] ; [ 22.72625698 203.27374302],0
s2,1,0.939505,0.00576,[44 97] ; [ 74 166],[43.66929134 97.33070866] ; [ 74.33070866 165.66929134],0
