Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,57.461048,[ 44 673] ; [28 66],[ 63.65474723 653.34525277] ; [ 8.34525277 85.65474723],1
b1,1,0.236662,1.400366,[262 460] ; [40 54],[267.21078431 454.78921569] ; [34.78921569 59.21078431],0
d5,1,0.327233,0.959818,[587 132] ; [72 21],[583.52339901 135.47660099] ; [75.47660099 17.52339901],0
r3,1,0.362621,0.828794,[707  13] ; [91  3],[705.84766585  14.15233415] ; [92.15233415  1.84766585],0
u2,1,0.364237,0.823232,[119  92] ; [14  7],[120.9612069  90.0387931] ; [12.0387931  8.9612069],0
s4,1,0.433458,0.61354,[124 589] ; [13 79],[121.34285714 591.65714286] ; [15.65714286 76.34285714],0
a8,1,0.527692,0.398833,[ 90 564] ; [14 72],[ 91.91351351 562.08648649] ; [12.08648649 73.91351351],0
a7,1,0.548808,0.359458,[534 186] ; [67 27],[531.5970516 188.4029484] ; [69.4029484 24.5970516],0
d1,1,0.580924,0.304743,[424 298] ; [58 36],[426.4754902 295.5245098] ; [55.5245098 38.4754902],0
a5,1,0.582605,0.302043,[534 188] ; [72 22],[536.19117647 185.80882353] ; [69.80882353 24.19117647],0
a4,1,0.591807,0.287532,[327 392] ; [40 54],[324.56703567 394.43296433] ; [42.43296433 51.56703567],0
d3,1,0.696293,0.152357,[502 218] ; [63 30],[500.36900369 219.63099631] ; [64.63099631 28.36900369],0
r1,1,0.704196,0.144144,[614 104] ; [79 15],[612.77586207 105.22413793] ; [80.22413793 13.77586207],0
u3,1,0.708163,0.140119,[130  82] ; [12  9],[129.20171674  82.79828326] ; [12.79828326  8.20171674],0
v2,1,0.733283,0.116118,[390 302] ; [53 38],[391.5146871 300.4853129] ; [51.4853129 39.5146871],0
d2,1,0.807742,0.059214,[346 373] ; [46 47],[347.10344828 371.89655172] ; [44.89655172 48.10344828],0
u1,1,0.864272,0.02922,[133 589] ; [18 76],[133.60539216 588.39460784] ; [17.39460784 76.60539216],0
d4,1,0.905306,0.014152,[592 128] ; [76 17],[591.58671587 128.41328413] ; [76.41328413 16.58671587],0
n2,1,0.92741,0.0083,[120  39] ; [13  4],[120.15340909  38.84659091] ; [12.84659091  4.15340909],0
b4,1,0.950034,0.003927,[420 302] ; [55 39],[420.28186275 301.71813725] ; [54.71813725 39.28186275],0
