Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3e-06,21.654135,[44 51] ; [68 17],[59.11111111 35.88888889] ; [52.88888889 32.11111111],1
d5,1,0.488864,0.479026,[82 15] ; [74 10],[83.60220994 13.39779006] ; [72.39779006 11.60220994],0
p9,1,0.49062,0.475167,[90  7] ; [80  4],[91.10497238  5.89502762] ; [78.89502762  5.10497238],0
r3,1,0.504443,0.445577,[93  4] ; [83  2],[93.8021978  3.1978022] ; [82.1978022  2.8021978],0
u1,1,0.507878,0.438436,[27 70] ; [20 65],[25.04945055 71.95054945] ; [21.95054945 63.04945055],0
a4,1,0.54576,0.364967,[50 47] ; [40 45],[47.96703297 49.03296703] ; [42.03296703 42.96703297],0
s5,1,0.563159,0.334264,[46 46] ; [43 36],[47.88304094 44.11695906] ; [41.11695906 37.88304094],0
v4,1,0.572361,0.318748,[94  3] ; [81  4],[93.26923077  3.73076923] ; [81.73076923  3.26923077],0
s1,1,0.605285,0.267098,[ 5 92] ; [ 3 81],[ 4.28729282 92.71270718] ; [ 3.71270718 80.28729282],0
n6,1,0.6495,0.206532,[87 10] ; [77  7],[87.88950276  9.11049724] ; [76.11049724  7.88950276],0
a6,1,0.657207,0.196934,[62 35] ; [51 33],[60.55801105 36.44198895] ; [52.44198895 31.55801105],0
s2,1,0.721651,0.126916,[73 24] ; [62 23],[71.95054945 25.04945055] ; [63.04945055 21.95054945],0
d4,1,0.728502,0.120491,[85 12] ; [75  9],[85.74585635 11.25414365] ; [74.25414365  9.74585635],0
n1,1,0.754725,0.097603,[10  8] ; [7 7],[9.5625 8.4375] ; [7.4375 6.5625],0
b4,1,0.788338,0.072076,[54 43] ; [49 36],[54.8956044 42.1043956] ; [48.1043956 36.8956044],0
s3,1,0.790864,0.070325,[71 26] ; [60 24],[70.20441989 26.79558011] ; [60.79558011 23.20441989],0
a5,1,0.820648,0.051398,[80 17] ; [69 16],[79.41208791 17.58791209] ; [69.58791209 15.41208791],0
r1,1,0.820648,0.051398,[80 17] ; [69 16],[79.41208791 17.58791209] ; [69.58791209 15.41208791],0
u3,1,0.830676,0.045725,[18  8] ; [13  5],[18.31818182  7.68181818] ; [12.68181818  5.31818182],0
p4,1,0.836558,0.042559,[81 16] ; [70 15],[80.47802198 16.52197802] ; [70.52197802 14.47802198],0
d1,1,0.91929,0.010267,[68 29] ; [59 26],[67.68681319 29.31318681] ; [59.31318681 25.68681319],0
d3,1,0.952169,0.003598,[70 27] ; [61 24],[69.81868132 27.18131868] ; [61.18131868 23.81868132],0
b2,1,0.972124,0.001221,[33 35] ; [27 29],[32.90322581 35.09677419] ; [27.09677419 28.90322581],0
b3,1,0.972124,0.001221,[33 35] ; [27 29],[32.90322581 35.09677419] ; [27.09677419 28.90322581],0
a8,1,0.981069,0.000563,[16 75] ; [14 65],[16.05882353 74.94117647] ; [13.94117647 65.05882353],0
p11,1,0.982891,0.00046,[80 17] ; [70 15],[79.94505495 17.05494505] ; [70.05494505 14.94505495],0
n2,1,1.0,0.0,[12  6] ; [10  5],[12.  6.] ; [10.  5.],0
