Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,3e-06,21.858065,[15  1] ; [10 30],[7.14285714 8.85714286] ; [17.85714286 22.14285714],1
b3,1,0.788821,0.071739,[3 8] ; [ 7 15],[3.33333333 7.66666667] ; [ 6.66666667 15.33333333],0
r1,1,0.788888,0.071693,[ 5 11] ; [14 26],[ 5.42857143 10.57142857] ; [13.57142857 26.42857143],0
d4,1,0.799344,0.064615,[9 7] ; [21 19],[8.57142857 7.42857143] ; [21.42857143 18.57142857],0
b1,1,0.862612,0.029947,[10  6] ; [24 16],[9.71428571 6.28571429] ; [24.28571429 15.71428571],0
s1,1,0.869666,0.026923,[ 1 15] ; [ 3 37],[ 1.14285714 14.85714286] ; [ 2.85714286 37.14285714],0
p10,1,0.870825,0.026442,[9 7] ; [21 18],[8.72727273 7.27272727] ; [21.27272727 17.72727273],0
d2,1,0.912143,0.012174,[ 3 13] ; [ 7 33],[ 2.85714286 13.14285714] ; [ 7.14285714 32.85714286],0
a4,1,0.915294,0.011313,[ 3 13] ; [ 8 32],[ 3.14285714 12.85714286] ; [ 7.85714286 32.14285714],0
b5,1,0.932258,0.007226,[9 7] ; [22 18],[8.85714286 7.14285714] ; [22.14285714 17.85714286],0
a3,1,0.991316,0.000118,[7 9] ; [17 22],[6.98181818 9.01818182] ; [17.01818182 21.98181818],0
