Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.233525,[72 17] ; [10 30],[56.57364341 32.42635659] ; [25.42635659 14.57364341],1
b3,1,0.448873,0.573496,[15 42] ; [ 8 15],[16.3875 40.6125] ; [ 6.6125 16.3875],0
b2,1,0.448873,0.573496,[15 42] ; [ 8 15],[16.3875 40.6125] ; [ 6.6125 16.3875],0
p11,1,0.482414,0.493401,[46 43] ; [18 22],[44.15503876 44.84496124] ; [19.84496124 20.15503876],0
p12,1,0.56421,0.332468,[ 1 87] ; [ 1 39],[ 1.375 86.625] ; [ 0.625 39.375],0
d5,1,0.598839,0.276751,[62 27] ; [26 14],[60.71317829 28.28682171] ; [27.28682171 12.71317829],0
d2,1,0.60443,0.268366,[43 45] ; [21 18],[44.34645669 43.65354331] ; [19.65354331 19.34645669],0
b1,1,0.640748,0.217765,[45 44] ; [22 18],[46.2248062 42.7751938] ; [20.7751938 19.2248062],0
a4,1,0.652239,0.203089,[33 55] ; [13 26],[31.87401575 56.12598425] ; [14.12598425 24.87401575],0
p7,1,0.65956,0.194059,[34 53] ; [14 26],[32.88188976 54.11811024] ; [15.11811024 24.88188976],0
a6,1,0.68489,0.164673,[50 39] ; [24 16],[51.05426357 37.94573643] ; [22.94573643 17.05426357],0
p1,1,0.69366,0.155152,[ 6 82] ; [ 2 38],[ 5.5 82.5] ; [ 2.5 37.5],0
v2,1,0.715607,0.13274,[33 53] ; [14 26],[32.07936508 53.92063492] ; [14.92063492 25.07936508],0
p6,1,0.755088,0.097305,[14 75] ; [ 7 32],[14.6015625 74.3984375] ; [ 6.3984375 32.6015625],0
p8,1,0.841784,0.039845,[22 67] ; [ 9 30],[21.5546875 67.4453125] ; [ 9.4453125 29.5546875],0
p4,1,0.88588,0.020598,[25 62] ; [11 29],[24.66141732 62.33858268] ; [11.33858268 28.66141732],0
n3,1,0.974293,0.001038,[18 15] ; [11  9],[18.05660377 14.94339623] ; [10.94339623  9.05660377],0
n5,1,0.983336,0.000436,[51 38] ; [23 17],[51.05426357 37.94573643] ; [22.94573643 17.05426357],0
