Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,42.302395,[ 73 145] ; [75 29],[100.19875776 117.80124224] ; [47.80124224 56.19875776],1
n2,1,0.592168,0.286971,[57 28] ; [21  8],[58.15789474 26.84210526] ; [19.84210526  9.15789474],0
b1,1,0.648448,0.207862,[ 90 142] ; [38 67],[ 88.11869436 143.88130564] ; [39.88130564 65.11869436],0
d5,1,0.660297,0.193163,[167  65] ; [78 27],[168.66468843  63.33531157] ; [76.33531157 28.66468843],0
s4,1,0.713593,0.134714,[ 41 189] ; [17 88],[ 39.82089552 190.17910448] ; [18.17910448 86.82089552],0
p5,1,0.788378,0.072048,[  8 224] ; [  3 101],[  7.5952381 224.4047619] ; [  3.4047619 100.5952381],0
s5,1,0.790248,0.07075,[ 54 172] ; [23 79],[ 53.05487805 172.94512195] ; [23.94512195 78.05487805],0
b2,1,0.797245,0.066005,[41 85] ; [21 40],[41.77540107 84.22459893] ; [20.22459893 40.77540107],0
b3,1,0.797245,0.066005,[41 85] ; [21 40],[41.77540107 84.22459893] ; [20.22459893 40.77540107],0
p2,1,0.8587,0.031694,[154  78] ; [68 36],[153.28571429  78.71428571] ; [68.71428571 35.28571429],0
p8,1,0.871591,0.026127,[ 65 165] ; [30 73],[ 65.61561562 164.38438438] ; [29.38438438 73.61561562],0
b5,1,0.892645,0.018214,[141  91] ; [63 42],[140.43916914  91.56083086] ; [63.56083086 41.43916914],0
a2,1,0.925131,0.008831,[ 41 191] ; [19 86],[ 41.30563798 190.69436202] ; [18.69436202 86.30563798],0
u4,1,0.934849,0.006682,[  2 230] ; [  1 104],[  2.0652819 229.9347181] ; [  0.9347181 104.0652819],0
u1,1,0.952486,0.00355,[ 26 206] ; [12 93],[ 26.16023739 205.83976261] ; [11.83976261 93.16023739],0
a6,1,0.962774,0.002178,[143  89] ; [65 40],[143.19287834  88.80712166] ; [64.80712166 40.19287834],0
