Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2.5e-05,17.743395,[25 56] ; [54 31],[38.54819277 42.45180723] ; [40.45180723 44.54819277],1
d4,1,0.281661,1.159057,[56 32] ; [62 25],[59.33714286 28.66285714] ; [58.66285714 28.33714286],0
u3,1,0.282168,1.156618,[19 30] ; [21 21],[21.53846154 27.46153846] ; [18.46153846 23.53846154],0
d3,1,0.283043,1.152422,[45 44] ; [51 36],[48.54545455 40.45454545] ; [47.45454545 39.54545455],0
a3,1,0.29146,1.112864,[40 49] ; [45 40],[43.47701149 45.52298851] ; [41.52298851 43.47701149],0
r1,1,0.317778,0.998072,[55 34] ; [60 27],[58.15340909 30.84659091] ; [56.84659091 30.15340909],0
n2,1,0.389601,0.740187,[18  8] ; [13  3],[19.19047619  6.80952381] ; [11.80952381  4.19047619],0
d5,1,0.403336,0.698359,[55 34] ; [59 28],[57.64772727 31.35227273] ; [56.35227273 30.64772727],0
d2,1,0.403822,0.696916,[24 64] ; [19 68],[21.62285714 66.37714286] ; [21.37714286 65.62285714],0
a1,1,0.422258,0.644023,[ 4 85] ; [ 2 85],[ 3.03409091 85.96590909] ; [ 2.96590909 84.03409091],0
u1,1,0.422258,0.644023,[ 4 85] ; [ 2 85],[ 3.03409091 85.96590909] ; [ 2.96590909 84.03409091],0
b5,1,0.430786,0.620702,[49 40] ; [53 34],[51.57954545 37.42045455] ; [50.42045455 36.57954545],0
a6,1,0.450953,0.568255,[42 47] ; [46 41],[44.5 44.5] ; [43.5 43.5],0
p8,1,0.459822,0.546328,[39 50] ; [42 43],[41.43103448 47.56896552] ; [39.56896552 45.43103448],0
p12,1,0.509348,0.435407,[ 5 84] ; [ 7 79],[ 6.10285714 82.89714286] ; [ 5.89714286 80.10285714],0
a7,1,0.51866,0.416558,[50 38] ; [53 33],[52.09195402 35.90804598] ; [50.90804598 35.09195402],0
a4,1,0.624489,0.239609,[17 72] ; [19 67],[18.30857143 70.69142857] ; [17.69142857 68.30857143],0
p1,1,0.654121,0.200744,[11 77] ; [ 9 78],[10.05714286 77.94285714] ; [ 9.94285714 77.05714286],0
s2,1,0.658799,0.194986,[38 50] ; [40 46],[39.44827586 48.55172414] ; [38.55172414 47.44827586],0
s3,1,0.693031,0.155824,[47 39] ; [49 36],[48.28070175 37.71929825] ; [47.71929825 37.28070175],0
u2,1,0.832375,0.044798,[24 25] ; [21 20],[24.5 24.5] ; [20.5 20.5],0
a8,1,0.862639,0.029935,[13 70] ; [13 65],[13.40372671 69.59627329] ; [12.59627329 65.40372671],0
s1,1,0.954941,0.003193,[ 5 83] ; [ 5 80],[ 5.0867052 82.9132948] ; [ 4.9132948 80.0867052],0
d1,1,0.958032,0.002769,[30 59] ; [29 58],[29.83522727 59.16477273] ; [29.16477273 57.83522727],0
u4,1,0.987104,0.000261,[ 1 88] ; [ 1 86],[ 1.01136364 87.98863636] ; [ 0.98863636 86.01136364],0
s4,1,1.0,0.0,[14 73] ; [14 73],[14. 73.] ; [14. 73.],0
