Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.4e-05,18.898762,[48 19] ; [19 39],[35.912 31.088] ; [31.088 26.912],1
u1,1,0.388627,0.743232,[ 5 64] ; [ 7 53],[ 6.41860465 62.58139535] ; [ 5.58139535 54.41860465],0
p7,1,0.402412,0.701108,[45 21] ; [36 23],[42.768 23.232] ; [38.232 20.768],0
s6,1,0.405555,0.691794,[47 21] ; [36 22],[44.79365079 23.20634921] ; [38.20634921 19.79365079],0
d5,1,0.486967,0.483221,[67  1] ; [58  2],[66.40625  1.59375] ; [58.59375  1.40625],0
n3,1,0.507903,0.438386,[11  5] ; [11  8],[10.05714286  5.94285714] ; [11.94285714  7.05714286],0
s7,1,0.51927,0.415342,[34 31] ; [32 23],[35.75 29.25] ; [30.25 24.75],0
u3,1,0.551848,0.354016,[4 5] ; [8 6],[4.69565217 4.30434783] ; [7.30434783 6.69565217],0
p6,1,0.60083,0.273746,[25 40] ; [25 33],[26.42276423 38.57723577] ; [23.57723577 34.42276423],0
a8,1,0.674804,0.176034,[ 6 60] ; [ 4 53],[ 5.36585366 60.63414634] ; [ 4.63414634 52.36585366],0
b5,1,0.689584,0.159536,[30 39] ; [24 36],[28.88372093 40.11627907] ; [25.11627907 34.88372093],0
p4,1,0.69942,0.149076,[41 27] ; [33 25],[39.93650794 28.06349206] ; [34.06349206 23.93650794],0
b4,1,0.734172,0.115316,[40 29] ; [33 27],[39.04651163 29.95348837] ; [33.95348837 26.04651163],0
a2,1,0.765015,0.089342,[ 8 61] ; [ 8 52],[ 8.55813953 60.44186047] ; [ 7.44186047 52.55813953],0
u4,1,0.765896,0.088654,[ 3 66] ; [ 2 58],[ 2.6744186 66.3255814] ; [ 2.3255814 57.6744186],0
s3,1,0.795464,0.067196,[39 30] ; [32 27],[38.2734375 30.7265625] ; [32.7265625 26.2734375],0
d2,1,0.831206,0.045435,[56 13] ; [47 12],[55.5234375 13.4765625] ; [47.4765625 11.5234375],0
b1,1,0.862186,0.030134,[39 30] ; [33 27],[38.51162791 30.48837209] ; [33.48837209 26.51162791],0
n2,1,0.878482,0.023377,[10  6] ; [12  8],[9.77777778 6.22222222] ; [12.22222222  7.77777778],0
a6,1,0.884162,0.021227,[25 44] ; [21 39],[24.60465116 44.39534884] ; [21.39534884 38.60465116],0
n6,1,0.919614,0.010185,[56 12] ; [49 11],[55.78125 12.21875] ; [49.21875 10.78125],0
a4,1,0.940162,0.005635,[44 25] ; [38 21],[44.203125 24.796875] ; [37.796875 21.203125],0
