Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,3e-06,22.150069,[26 43] ; [58 18],[39.97241379 29.02758621] ; [44.02758621 31.97241379],1
s1,1,0.617624,0.249221,[ 4 66] ; [ 3 73],[ 3.35616438 66.64383562] ; [ 3.64383562 72.35616438],0
u2,1,0.624363,0.239782,[25 19] ; [9 9],[24.12903226 19.87096774] ; [9.87096774 8.12903226],0
p6,1,0.643809,0.213795,[10 58] ; [13 61],[11.01408451 56.98591549] ; [11.98591549 62.01408451],0
a8,1,0.648629,0.207634,[ 2 66] ; [ 3 65],[ 2.5 65.5] ; [ 2.5 65.5],0
s3,1,0.664414,0.188206,[14 56] ; [17 57],[15.06944444 54.93055556] ; [15.93055556 58.06944444],0
s8,1,0.752184,0.099705,[ 9 61] ; [11 64],[ 9.65517241 60.34482759] ; [10.34482759 64.65517241],0
n3,1,0.769866,0.085586,[20 10] ; [17 10],[19.47368421 10.52631579] ; [17.52631579  9.47368421],0
v3,1,0.839286,0.041131,[16 52] ; [18 54],[16.51428571 51.48571429] ; [17.48571429 54.51428571],0
r2,1,0.846016,0.037715,[57 13] ; [62 13],[57.44827586 12.55172414] ; [61.55172414 13.44827586],0
p2,1,0.921062,0.00982,[48 22] ; [52 23],[48.27586207 21.72413793] ; [51.72413793 23.27586207],0
p1,1,0.931212,0.007451,[ 3 67] ; [ 3 72],[ 2.89655172 67.10344828] ; [ 3.10344828 71.89655172],0
v4,1,0.959052,0.002636,[60  9] ; [65 10],[59.89583333  9.10416667] ; [65.10416667  9.89583333],0
s5,1,0.992431,9e-05,[11 58] ; [12 63],[11.02083333 57.97916667] ; [11.97916667 63.02083333],0
