Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.00333,8.617224,[32 21] ; [24  2],[37.56962025 15.43037975] ; [18.43037975  7.56962025],0
b2,1,0.649286,0.206801,[10 27] ; [ 5 10],[10.67307692 26.32692308] ; [ 4.32692308 10.67307692],0
b3,1,0.649286,0.206801,[10 27] ; [ 5 10],[10.67307692 26.32692308] ; [ 4.32692308 10.67307692],0
u2,1,0.701122,0.147308,[9 7] ; [7 4],[9.48148148 6.51851852] ; [6.51851852 4.48148148],0
a8,1,0.716871,0.13151,[ 7 47] ; [ 4 21],[ 7.51898734 46.48101266] ; [ 3.48101266 21.51898734],0
p6,1,0.846231,0.037608,[11 41] ; [ 6 20],[11.33333333 40.66666667] ; [ 5.66666667 20.33333333],0
p4,1,0.859872,0.031165,[18 35] ; [ 9 16],[18.34615385 34.65384615] ; [ 8.65384615 16.34615385],0
d4,1,0.860915,0.030698,[42 12] ; [19  6],[41.69620253 12.30379747] ; [19.30379747  5.69620253],0
b1,1,0.867132,0.02799,[28 26] ; [14 12],[28.35 25.65] ; [13.65 12.35],0
d5,1,0.882114,0.02199,[38 16] ; [18  7],[38.27848101 15.72151899] ; [17.72151899  7.27848101],0
p7,1,0.952419,0.00356,[23 28] ; [11 13],[23.12 27.88] ; [10.88 13.12],0
a1,1,0.963857,0.002053,[ 4 50] ; [ 2 24],[ 4.05 49.95] ; [ 1.95 24.05],0
