Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,23.150788,[16 27] ; [50 10],[27.55339806 15.44660194] ; [38.44660194 21.55339806],1
a2,1,0.443459,0.587315,[ 3 40] ; [ 7 54],[ 4.13461538 38.86538462] ; [ 5.86538462 55.13461538],0
v4,1,0.493108,0.469737,[28 14] ; [36 24],[26.35294118 15.64705882] ; [37.64705882 22.35294118],0
p9,1,0.500983,0.452854,[24 18] ; [37 21],[25.62 16.38] ; [35.38 22.62],0
d5,1,0.507103,0.44004,[24 19] ; [38 23],[25.63461538 17.36538462] ; [36.36538462 24.63461538],0
s4,1,0.513488,0.426952,[10 33] ; [11 50],[ 8.68269231 34.31730769] ; [12.31730769 48.68269231],0
d3,1,0.517912,0.41805,[22 20] ; [28 33],[20.38834951 21.61165049] ; [29.61165049 31.38834951],0
s8,1,0.521351,0.411219,[ 7 36] ; [13 48],[ 8.26923077 34.73076923] ; [11.73076923 49.26923077],0
r3,1,0.532824,0.389003,[27 16] ; [34 26],[25.46601942 17.53398058] ; [35.53398058 24.46601942],0
p2,1,0.54835,0.360282,[26 16] ; [33 26],[24.53465347 17.46534653] ; [34.46534653 24.53465347],0
d1,1,0.589266,0.291492,[14 29] ; [23 38],[15.29807692 27.70192308] ; [21.70192308 39.29807692],0
p1,1,0.634319,0.226249,[ 3 39] ; [ 6 55],[ 3.66990291 38.33009709] ; [ 5.33009709 55.66990291],0
p6,1,0.651117,0.204495,[ 8 34] ; [13 44],[ 8.90909091 33.09090909] ; [12.09090909 44.90909091],0
a8,1,0.657307,0.196811,[ 2 40] ; [ 4 54],[ 2.52 39.48] ; [ 3.48 54.52],0
s1,1,0.657457,0.196628,[ 3 40] ; [ 3 58],[ 2.48076923 40.51923077] ; [ 3.51923077 57.48076923],0
p11,1,0.694164,0.154614,[23 20] ; [35 26],[23.98076923 19.01923077] ; [34.01923077 26.98076923],0
u2,1,0.712774,0.135522,[10 14] ; [ 8 14],[ 9.39130435 14.60869565] ; [ 8.60869565 13.39130435],0
p5,1,0.72378,0.1249,[ 2 39] ; [ 4 57],[ 2.41176471 38.58823529] ; [ 3.58823529 57.41176471],0
r2,1,0.732924,0.116444,[24 19] ; [32 22],[24.82474227 18.17525773] ; [31.17525773 22.82474227],0
b5,1,0.735381,0.114228,[24 19] ; [32 29],[23.15384615 19.84615385] ; [32.84615385 28.15384615],0
p4,1,0.767268,0.087586,[17 26] ; [22 38],[16.2815534 26.7184466] ; [22.7184466 37.2815534],0
s6,1,0.768583,0.086571,[15 28] ; [23 38],[15.71153846 27.28846154] ; [22.28846154 38.71153846],0
b4,1,0.842168,0.039649,[21 22] ; [31 30],[21.5 21.5] ; [30.5 30.5],0
b1,1,0.862558,0.02997,[24 19] ; [33 28],[23.56730769 19.43269231] ; [33.43269231 27.56730769],0
s3,1,0.86687,0.028102,[16 27] ; [21 38],[15.59803922 27.40196078] ; [21.40196078 37.59803922],0
p7,1,0.883076,0.02163,[17 24] ; [24 36],[16.64356436 24.35643564] ; [24.35643564 35.64356436],0
p10,1,0.931247,0.007444,[21 21] ; [28 29],[20.78787879 21.21212121] ; [28.21212121 28.78787879],0
d4,1,0.958997,0.002643,[27 16] ; [38 23],[26.875 16.125] ; [38.125 22.875],0
