Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,92.329489,[282  67] ; [36 75],[241.26521739 107.73478261] ; [76.73478261 34.26521739],1
p1,1,0.612859,0.256033,[ 34 313] ; [  9 101],[ 32.64989059 314.35010941] ; [10.35010941 99.64989059],0
p9,1,0.689212,0.15994,[307  39] ; [100  11],[308.14442013  37.85557987] ; [98.85557987 12.14442013],0
p3,1,0.689453,0.159678,[235 114] ; [77 34],[236.71304348 112.28695652] ; [75.28695652 35.71304348],0
p6,1,0.697676,0.150901,[174 172] ; [52 56],[172.23788546 173.76211454] ; [53.76211454 54.23788546],0
n5,1,0.724098,0.1246,[276  71] ; [90 21],[277.29694323  69.70305677] ; [88.70305677 22.29694323],0
p7,1,0.749022,0.102355,[251  94] ; [81 28],[252.2907489  92.7092511] ; [79.7092511 29.2907489],0
s6,1,0.776273,0.080758,[258  83] ; [81 28],[256.88666667  84.11333333] ; [82.11333333 26.88666667],0
n4,1,0.783039,0.075824,[287  62] ; [90 21],[286.02826087  62.97173913] ; [90.97173913 20.02826087],0
a4,1,0.793004,0.06886,[180 168] ; [59 52],[181.20261438 166.79738562] ; [57.79738562 53.20261438],0
s3,1,0.81692,0.053596,[201 139] ; [67 44],[202.03991131 137.96008869] ; [65.96008869 45.03991131],0
d2,1,0.847233,0.037114,[198 150] ; [62 49],[197.12418301 150.87581699] ; [62.87581699 48.12418301],0
u2,1,0.892773,0.01817,[58 31] ; [14  8],[57.72972973 31.27027027] ; [14.27027027  7.72972973],0
s2,1,0.907331,0.01355,[203 140] ; [65 46],[202.47577093 140.52422907] ; [65.52422907 45.47577093],0
n2,1,0.967887,0.001621,[44 18] ; [15  6],[44.07228916 17.92771084] ; [14.92771084  6.07228916],0
a1,1,0.999222,1e-06,[ 22 327] ; [  7 104],[ 22.00217391 326.99782609] ; [  6.99782609 104.00217391],0
