Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,55.664084,[192  53] ; [39 66],[161.7  83.3] ; [69.3 35.7],1
n4,1,0.22143,1.495082,[200  46] ; [91 14],[203.94871795  42.05128205] ; [87.05128205 17.94871795],0
p11,1,0.232298,1.426738,[203  43] ; [92 13],[206.75213675  39.24786325] ; [88.24786325 16.75213675],0
p5,1,0.241306,1.372948,[ 43 200] ; [13 90],[ 39.32947977 203.67052023] ; [16.67052023 86.32947977],0
u2,1,0.316784,1.002179,[35 16] ; [10  8],[33.26086957 17.73913043] ; [11.73913043  6.26086957],0
p3,1,0.333947,0.933532,[141 105] ; [66 39],[145.07692308 100.92307692] ; [61.92307692 43.07692308],0
p8,1,0.417776,0.656563,[142 101] ; [65 38],[145.37861272  97.62138728] ; [61.62138728 41.37861272],0
a5,1,0.43303,0.614682,[201  45] ; [82 23],[198.34188034  47.65811966] ; [84.65811966 20.34188034],0
a4,1,0.462012,0.541015,[123 123] ; [48 57],[119.84615385 126.15384615] ; [51.15384615 53.84615385],0
n3,1,0.464248,0.535634,[36 13] ; [17  9],[34.62666667 14.37333333] ; [18.37333333  7.62666667],0
a3,1,0.479225,0.500626,[195  50] ; [87 18],[197.4  47.6] ; [84.6 20.4],0
a1,1,0.497714,0.459806,[ 12 234] ; [ 7 98],[ 13.31623932 232.68376068] ; [ 5.68376068 99.31623932],0
p4,1,0.498565,0.457989,[170  75] ; [69 36],[167.3  77.7] ; [71.7 33.3],0
s1,1,0.511712,0.430565,[  8 234] ; [  5 100],[  9.06628242 232.93371758] ; [  3.93371758 101.06628242],0
a8,1,0.531888,0.390783,[ 37 186] ; [14 87],[ 35.10185185 187.89814815] ; [15.89814815 85.10185185],0
s2,1,0.569463,0.323582,[174  70] ; [78 27],[176.18338109  67.81661891] ; [75.81661891 29.18338109],0
s5,1,0.60092,0.27361,[112 123] ; [45 56],[109.80654762 125.19345238] ; [47.19345238 53.80654762],0
s3,1,0.605371,0.266971,[178  64] ; [80 25],[179.93083573  62.06916427] ; [78.06916427 26.93083573],0
p9,1,0.619478,0.246602,[235  11] ; [99  6],[234.08547009  11.91452991] ; [99.91452991  5.08547009],0
s4,1,0.672528,0.17866,[ 47 198] ; [22 82],[ 48.43839542 196.56160458] ; [20.56160458 83.43839542],0
d2,1,0.7189,0.129549,[141 105] ; [58 47],[139.47008547 106.52991453] ; [59.52991453 45.47008547],0
p7,1,0.735124,0.114458,[173  64] ; [77 26],[174.26470588  62.73529412] ; [75.73529412 27.26470588],0
s6,1,0.786181,0.073589,[208  35] ; [87 16],[207.18208092  35.81791908] ; [87.81791908 15.18208092],0
r3,1,0.792407,0.069267,[238   8] ; [101   4],[237.58974359   8.41025641] ; [101.41025641   3.58974359],0
u4,1,0.792407,0.069267,[  8 238] ; [  4 101],[  8.41025641 237.58974359] ; [  3.58974359 101.41025641],0
n6,1,0.809587,0.058061,[216  28] ; [92 13],[215.33524355  28.66475645] ; [92.66475645 12.33524355],0
n2,1,0.891547,0.01859,[37 12] ; [20  6],[37.24 11.76] ; [19.76  6.24],0
p6,1,0.898868,0.016152,[116 129] ; [48 55],[115.45977011 129.54022989] ; [48.54022989 54.45977011],0
p1,1,0.916582,0.01097,[ 25 220] ; [11 93],[ 25.2722063 219.7277937] ; [10.7277937 93.2722063],0
p12,1,0.921666,0.00967,[ 32 214] ; [13 90],[ 31.71919771 214.28080229] ; [13.28080229 89.71919771],0
v1,1,0.958559,0.0027,[148  89] ; [64 38],[148.21238938  88.78761062] ; [63.78761062 38.21238938],0
