Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.047269,[91 26] ; [ 5 21],[78.54545455 38.45454545] ; [17.45454545  8.54545455],1
v1,1,0.243971,1.357501,[45 70] ; [ 7 19],[42.41134752 72.58865248] ; [ 9.58865248 16.41134752],0
p12,1,0.246393,1.343641,[  1 114] ; [ 1 25],[  1.63120567 113.36879433] ; [ 0.36879433 25.63120567],0
a3,1,0.257854,1.280243,[75 42] ; [13 12],[72.50704225 44.49295775] ; [15.49295775  9.50704225],0
d4,1,0.284203,1.146879,[83 32] ; [16 10],[80.74468085 34.25531915] ; [18.25531915  7.74468085],0
n2,1,0.3017,1.066667,[24 12] ; [6 6],[22.5 13.5] ; [7.5 4.5],0
p7,1,0.31935,0.991608,[52 59] ; [15 11],[54.28467153 56.71532847] ; [12.71532847 13.28467153],0
p10,1,0.327651,0.95816,[63 52] ; [11 14],[60.78571429 54.21428571] ; [13.21428571 11.78571429],0
s1,1,0.328089,0.956427,[  7 108] ; [ 3 23],[  8.15602837 106.84397163] ; [ 1.84397163 24.15602837],0
s6,1,0.332472,0.939245,[48 69] ; [ 8 18],[45.81818182 71.18181818] ; [10.18181818 15.81818182],0
s3,1,0.335783,0.926465,[54 62] ; [ 9 16],[51.82978723 64.17021277] ; [11.17021277 13.82978723],0
a7,1,0.339473,0.912421,[79 38] ; [15 11],[76.90909091 40.09090909] ; [17.09090909  8.90909091],0
a2,1,0.377666,0.778286,[22 95] ; [ 3 23],[20.45454545 96.54545455] ; [ 4.54545455 21.45454545],0
p1,1,0.410444,0.677514,[ 10 106] ; [ 1 25],[  8.98591549 107.01408451] ; [ 2.01408451 23.98591549],0
s8,1,0.438603,0.599934,[26 91] ; [ 4 22],[24.54545455 92.45454545] ; [ 5.45454545 20.54545455],0
a5,1,0.468678,0.525092,[72 45] ; [14 12],[70.36363636 46.63636364] ; [15.63636364 10.36363636],0
b4,1,0.499714,0.455545,[67 50] ; [13 13],[65.45454545 51.54545455] ; [14.54545455 11.45454545],0
b2,1,0.538404,0.378506,[17 48] ; [ 3 13],[16.04938272 48.95061728] ; [ 3.95061728 12.04938272],0
b3,1,0.538404,0.378506,[17 48] ; [ 3 13],[16.04938272 48.95061728] ; [ 3.95061728 12.04938272],0
v2,1,0.647141,0.209524,[46 62] ; [ 9 15],[45. 63.] ; [10. 14.],0
n5,1,0.667587,0.184438,[54 61] ; [11 15],[53.0141844 61.9858156] ; [11.9858156 14.0141844],0
p8,1,0.66891,0.182879,[42 73] ; [ 8 17],[41.07142857 73.92857143] ; [ 8.92857143 16.07142857],0
n1,1,0.681831,0.168072,[14 21] ; [4 8],[13.40425532 21.59574468] ; [4.59574468 7.40425532],0
p6,1,0.71807,0.13035,[19 93] ; [ 5 20],[19.62043796 92.37956204] ; [ 4.37956204 20.62043796],0
b5,1,0.840922,0.040286,[70 47] ; [15 11],[69.54545455 47.45454545] ; [15.45454545 10.54545455],0
s4,1,0.846978,0.03724,[ 12 105] ; [ 3 23],[ 12.27272727 104.72727273] ; [ 2.72727273 23.27272727],0
a4,1,0.935192,0.006612,[44 73] ; [10 16],[44.18181818 72.81818182] ; [ 9.81818182 16.18181818],0
n3,1,0.950336,0.003879,[23 11] ; [8 4],[22.91304348 11.08695652] ; [8.08695652 3.91304348],0
u2,1,0.971064,0.001316,[25 16] ; [8 5],[25.05555556 15.94444444] ; [7.94444444 5.05555556],0
