Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.002706,8.995837,[34 39] ; [25  7],[41.01904762 31.98095238] ; [17.98095238 14.01904762],0
u2,1,0.300623,1.071429,[15 17] ; [ 5 11],[13.33333333 18.66666667] ; [6.66666667 9.33333333],0
v1,1,0.383444,0.759632,[19 54] ; [11 21],[20.85714286 52.14285714] ; [ 9.14285714 22.85714286],0
a3,1,0.413064,0.669965,[40 32] ; [15 17],[38.07692308 33.92307692] ; [16.92307692 15.07692308],0
n3,1,0.437013,0.604113,[15 14] ; [9 5],[16.18604651 12.81395349] ; [7.81395349 6.18604651],0
d2,1,0.448763,0.573774,[32 39] ; [17 15],[33.77669903 37.22330097] ; [15.22330097 16.77669903],0
b2,1,0.566115,0.329226,[13 28] ; [ 6 18],[11.98461538 29.01538462] ; [ 7.01538462 16.98461538],0
b3,1,0.566115,0.329226,[13 28] ; [ 6 18],[11.98461538 29.01538462] ; [ 7.01538462 16.98461538],0
n5,1,0.578371,0.308875,[38 34] ; [15 17],[36.69230769 35.30769231] ; [16.30769231 15.69230769],0
a2,1,0.625201,0.238624,[13 60] ; [ 7 25],[13.9047619 59.0952381] ; [ 6.0952381 25.9047619],0
s8,1,0.68214,0.167726,[ 9 63] ; [ 3 28],[ 8.38834951 63.61165049] ; [ 3.61165049 27.38834951],0
v3,1,0.709196,0.139081,[17 52] ; [ 9 23],[17.76237624 51.23762376] ; [ 8.23762376 23.76237624],0
a1,1,0.726268,0.122566,[ 6 67] ; [ 2 30],[ 5.56190476 67.43809524] ; [ 2.43809524 29.56190476],0
p10,1,0.772348,0.083697,[12 61] ; [ 6 26],[12.51428571 60.48571429] ; [ 5.48571429 26.51428571],0
r1,1,0.784779,0.074582,[47 25] ; [20 12],[46.38461538 25.61538462] ; [20.61538462 11.38461538],0
n1,1,0.804671,0.061161,[10 21] ; [ 4 10],[ 9.64444444 21.35555556] ; [4.35555556 9.64444444],0
b4,1,0.826372,0.048118,[45 28] ; [19 13],[44.4952381 28.5047619] ; [19.5047619 12.4952381],0
s4,1,0.845884,0.037781,[ 8 65] ; [ 3 28],[ 7.72115385 65.27884615] ; [ 3.27884615 27.72115385],0
a6,1,0.860319,0.030965,[42 31] ; [19 13],[42.40952381 30.59047619] ; [18.59047619 13.40952381],0
a4,1,0.893109,0.018056,[28 44] ; [12 20],[27.69230769 44.30769231] ; [12.30769231 19.69230769],0
a8,1,0.895285,0.017324,[ 4 63] ; [ 2 28],[ 4.1443299 62.8556701] ; [ 1.8556701 28.1443299],0
u3,1,0.914138,0.011625,[15 18] ; [8 9],[15.18 17.82] ; [7.82 9.18],0
n4,1,0.973429,0.001109,[43 29] ; [19 13],[42.92307692 29.07692308] ; [19.07692308 12.92307692],0
b5,1,0.993506,6.6e-05,[41 32] ; [18 14],[41.01904762 31.98095238] ; [17.98095238 14.01904762],0
