Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,119.454285,[554  80] ; [13 36],[526.32210835 107.67789165] ; [40.67789165  8.32210835],1
a4,1,0.257493,1.282184,[311 321] ; [20 29],[307.1835536 324.8164464] ; [23.8164464 25.1835536],0
s4,1,0.269394,1.219829,[ 91 534] ; [10 39],[ 93.65727003 531.34272997] ; [ 7.34272997 41.65727003],0
p5,1,0.304271,1.055382,[ 85 543] ; [ 4 44],[ 82.68047337 545.31952663] ; [ 6.31952663 41.68047337],0
n5,1,0.31714,1.000705,[548  86] ; [39  9],[545.68621701  88.31378299] ; [41.31378299  6.68621701],0
n3,1,0.400117,0.707976,[84 24] ; [16  7],[82.44274809 25.55725191] ; [17.55725191  5.44274809],0
p1,1,0.413014,0.670107,[ 61 570] ; [ 3 46],[ 59.38823529 571.61176471] ; [ 4.61176471 44.38823529],0
s7,1,0.420329,0.649394,[326 278] ; [22 24],[323.37230769 280.62769231] ; [24.62769231 21.37230769],0
n2,1,0.472985,0.514993,[84 27] ; [19  4],[85.32089552 25.67910448] ; [17.67910448  5.32089552],0
b2,1,0.520518,0.412866,[159 246] ; [10 20],[157.34482759 247.65517241] ; [11.65517241 18.34482759],0
b3,1,0.520518,0.412866,[159 246] ; [10 20],[157.34482759 247.65517241] ; [11.65517241 18.34482759],0
s1,1,0.54988,0.357532,[ 23 601] ; [ 1 48],[ 22.2526003 601.7473997] ; [ 1.7473997 47.2526003],0
d2,1,0.579974,0.306276,[329 303] ; [23 25],[327.15294118 304.84705882] ; [24.84705882 23.15294118],0
n1,1,0.584354,0.299249,[49 59] ; [ 9 14],[47.81679389 60.18320611] ; [10.18320611 12.81679389],0
u2,1,0.744619,0.106109,[93 70] ; [9 8],[92.36666667 70.63333333] ; [9.63333333 7.36666667],0
b4,1,0.870656,0.026512,[371 265] ; [28 21],[370.45839416 265.54160584] ; [28.54160584 20.45839416],0
b5,1,0.886458,0.020388,[383 253] ; [29 20],[382.52846715 253.47153285] ; [29.47153285 19.52846715],0
