Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.001436,10.1591,[23 30] ; [ 6 38],[15.84536082 37.15463918] ; [13.15463918 30.84536082],0
a1,1,0.785154,0.074316,[ 3 50] ; [ 2 43],[ 2.70408163 50.29591837] ; [ 2.29591837 42.70408163],0
p8,1,0.791913,0.069605,[18 32] ; [17 27],[18.61702128 31.38297872] ; [16.38297872 27.61702128],0
a6,1,0.832257,0.044863,[30 22] ; [25 20],[29.48453608 22.51546392] ; [25.51546392 19.48453608],0
a2,1,0.88954,0.01929,[10 43] ; [ 8 37],[ 9.73469388 43.26530612] ; [ 8.26530612 36.73469388],0
d2,1,0.913082,0.011914,[26 26] ; [23 22],[26.26804124 25.73195876] ; [22.73195876 22.26804124],0
p6,1,0.933006,0.007067,[11 41] ; [ 9 35],[10.83333333 41.16666667] ; [ 9.16666667 34.83333333],0
s3,1,0.937905,0.006069,[34 17] ; [29 15],[33.82105263 17.17894737] ; [29.17894737 14.82105263],0
n4,1,0.946611,0.004484,[35 17] ; [30 15],[34.84536082 17.15463918] ; [30.15463918 14.84536082],0
p11,1,0.948889,0.004109,[38 15] ; [32 13],[37.85714286 15.14285714] ; [32.14285714 12.85714286],0
n5,1,0.978677,0.000714,[33 18] ; [29 16],[32.9375 18.0625] ; [29.0625 15.9375],0
p1,1,0.982445,0.000484,[ 5 48] ; [ 4 39],[ 4.96875 48.03125] ; [ 4.03125 38.96875],0
s6,1,0.9832,0.000443,[42 11] ; [34  9],[41.95833333 11.04166667] ; [34.04166667  8.95833333],0
n3,1,1.0,0.0,[9 3] ; [12  4],[9. 3.] ; [12.  4.],0
u2,1,1.0,0.0,[5 9] ; [5 9],[5. 9.] ; [5. 9.],0
