Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,98.396319,[163  19] ; [35 70],[125.56097561  56.43902439] ; [72.43902439 32.56097561],1
r1,1,0.409994,0.678819,[152  32] ; [85 23],[149.34246575  34.65753425] ; [87.65753425 20.34246575],0
b1,1,0.422817,0.642471,[ 65 120] ; [33 75],[ 61.87713311 123.12286689] ; [36.12286689 71.87713311],0
v1,1,0.445967,0.58088,[95 85] ; [51 55],[91.88811189 88.11188811] ; [54.11188811 51.88811189],0
p7,1,0.451401,0.567132,[97 76] ; [54 51],[93.9676259 79.0323741] ; [57.0323741 47.9676259],0
n1,1,0.504791,0.444849,[16 31] ; [16 23],[17.48837209 29.51162791] ; [14.51162791 24.48837209],0
n2,1,0.510328,0.433395,[38  9] ; [30 10],[36.73563218 10.26436782] ; [31.26436782  8.73563218],0
a8,1,0.549343,0.358495,[ 30 135] ; [15 83],[ 28.23193916 136.76806084] ; [16.76806084 81.23193916],0
d3,1,0.559984,0.339731,[132  52] ; [74 34],[129.80821918  54.19178082] ; [76.19178082 31.80821918],0
n5,1,0.56003,0.339653,[134  50] ; [82 26],[136.10958904  47.89041096] ; [79.89041096 28.10958904],0
d5,1,0.587487,0.294286,[148  36] ; [84 24],[146.19178082  37.80821918] ; [85.80821918 22.19178082],0
d4,1,0.607337,0.264071,[151  33] ; [86 22],[149.34246575  34.65753425] ; [87.65753425 20.34246575],0
n4,1,0.612399,0.256697,[133  51] ; [81 27],[134.84931507  49.15068493] ; [79.15068493 28.84931507],0
a6,1,0.629095,0.23329,[121  63] ; [74 34],[122.87671233  61.12328767] ; [72.12328767 35.87671233],0
u2,1,0.674006,0.176952,[29 23] ; [27 18],[30.02061856 21.97938144] ; [25.97938144 19.02061856],0
p2,1,0.718734,0.129709,[144  41] ; [86 22],[145.221843  39.778157] ; [84.778157 23.221843],0
u4,1,0.739212,0.11082,[  4 181] ; [  3 105],[  4.41979522 180.58020478] ; [  2.58020478 105.41979522],0
a1,1,0.795951,0.066869,[  8 177] ; [  4 104],[  7.57679181 177.42320819] ; [  4.42320819 103.57679181],0
b3,1,0.819161,0.052269,[34 75] ; [18 43],[33.34117647 75.65882353] ; [18.65882353 42.34117647],0
b2,1,0.819161,0.052269,[34 75] ; [18 43],[33.34117647 75.65882353] ; [18.65882353 42.34117647],0
b4,1,0.831392,0.045333,[109  76] ; [65 43],[109.86348123  75.13651877] ; [64.13651877 43.86348123],0
p12,1,0.838297,0.041646,[ 11 174] ; [  7 100],[ 11.40410959 173.59589041] ; [  6.59589041 100.40410959],0
a7,1,0.840177,0.040669,[139  46] ; [80 28],[138.27645051  46.72354949] ; [80.72354949 27.27645051],0
p5,1,0.847343,0.03706,[ 11 173] ; [  7 100],[ 11.3814433 172.6185567] ; [  6.6185567 100.3814433],0
n3,1,0.888858,0.01953,[32 15] ; [26 13],[31.69767442 15.30232558] ; [26.30232558 12.69767442],0
a5,1,0.908123,0.013319,[129  56] ; [76 32],[129.43686007  55.56313993] ; [75.56313993 32.43686007],0
p1,1,0.96508,0.001917,[ 10 174] ; [  6 102],[ 10.08219178 173.91780822] ; [  5.91780822 102.08219178],0
b5,1,0.971491,0.001277,[122  63] ; [71 37],[121.86006826  63.13993174] ; [71.13993174 36.86006826],0
p8,1,1.0,0.0,[ 72 108] ; [42 63],[ 72. 108.] ; [42. 63.],0
