Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,32.497648,[59 35] ; [ 71 173],[36.15384615 57.84615385] ; [ 93.84615385 150.15384615],1
s4,1,0.459998,0.545899,[14 83] ; [ 44 204],[16.30724638 80.69275362] ; [ 41.69275362 206.30724638],0
a3,1,0.469746,0.522573,[60 37] ; [163  84],[62.88081395 34.11918605] ; [160.11918605  86.88081395],0
d5,1,0.481485,0.495498,[74 24] ; [178  70],[71.37572254 26.62427746] ; [180.62427746  67.37572254],0
d2,1,0.488549,0.47972,[38 60] ; [105 140],[40.85714286 57.14285714] ; [102.14285714 142.85714286],0
v2,1,0.539186,0.377051,[45 48] ; [104 129],[42.50613497 50.49386503] ; [106.49386503 126.50613497],0
d1,1,0.545159,0.366062,[48 50] ; [113 136],[45.46974063 52.53025937] ; [115.53025937 133.46974063],0
d3,1,0.638208,0.221093,[60 38] ; [145 103],[58.06358382 39.93641618] ; [146.93641618 101.06358382],0
n5,1,0.671328,0.180052,[60 38] ; [156  89],[61.71428571 36.28571429] ; [154.28571429  90.71428571],0
u1,1,0.709812,0.138465,[12 86] ; [ 27 222],[11.01440922 86.98559078] ; [ 27.98559078 221.01440922],0
n1,1,0.762064,0.091671,[ 7 14] ; [35 60],[ 7.60344828 13.39655172] ; [34.39655172 60.60344828],0
s1,1,0.785221,0.074268,[ 3 95] ; [  9 237],[ 3.41860465 94.58139535] ; [  8.58139535 237.41860465],0
a2,1,0.808813,0.058543,[18 80] ; [ 43 206],[17.22766571 80.77233429] ; [ 43.77233429 205.22766571],0
n3,1,0.812687,0.056151,[14  8] ; [61 31],[14.47368421  7.52631579] ; [60.52631579 31.47368421],0
v3,1,0.871591,0.026127,[30 65] ; [ 73 165],[29.38438438 65.61561562] ; [ 73.61561562 164.38438438],0
v1,1,0.877093,0.023918,[38 56] ; [ 96 147],[37.3768546 56.6231454] ; [ 96.6231454 146.3768546],0
n4,1,0.896115,0.017049,[65 33] ; [162  85],[64.48115942 33.51884058] ; [162.51884058  84.48115942],0
s3,1,0.898566,0.016249,[45 52] ; [116 130],[45.53061224 51.46938776] ; [115.46938776 130.53061224],0
