Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,89.58866,[ 54 206] ; [211 147],[111.48867314 148.51132686] ; [153.51132686 204.48867314],1
a7,1,0.006971,7.280318,[173  91] ; [273  89],[188.08945687  75.91054313] ; [257.91054313 104.08945687],0
u1,1,0.007048,7.260591,[ 35 229] ; [ 79 286],[ 47.84737679 216.15262321] ; [ 66.15262321 298.84737679],0
a6,1,0.007586,7.128743,[160 104] ; [257 106],[175.57894737  88.42105263] ; [241.42105263 121.57894737],0
p9,1,0.007586,7.128685,[206  52] ; [315  44],[217.85737439  40.14262561] ; [303.14262561  55.85737439],0
d2,1,0.01093,6.476734,[113 149] ; [194 169],[128.6944 133.3056] ; [178.3056 184.6944],0
r2,1,0.011073,6.453518,[237  24] ; [344  15],[244.58225806  16.41774194] ; [336.41774194  22.58225806],0
p2,1,0.0137,6.076421,[209  53] ; [317  47],[220.14696486  41.85303514] ; [305.85303514  58.14696486],0
r4,1,0.014226,6.009866,[227  37] ; [336  29],[236.29888712  27.70111288] ; [326.70111288  38.29888712],0
n4,1,0.019058,5.496163,[205  58] ; [311  54],[216.0955414  46.9044586] ; [299.9044586  65.0955414],0
p4,1,0.024122,5.085818,[144 119] ; [230 131],[157.63141026 105.36858974] ; [216.36858974 144.63141026],0
s2,1,0.026549,4.919916,[109 154] ; [182 179],[122.64903846 140.35096154] ; [168.35096154 192.64903846],0
p8,1,0.028389,4.804271,[126 136] ; [204 154],[139.4516129 122.5483871] ; [190.5483871 167.4516129],0
p6,1,0.038956,4.2628,[ 86 176] ; [147 212],[ 98.30273752 163.69726248] ; [134.69726248 224.30273752],0
p12,1,0.070409,3.273451,[ 16 246] ; [ 37 326],[ 22.2176 239.7824] ; [ 30.7824 332.2176],0
b1,1,0.075174,3.166272,[108 156] ; [124 241],[ 97.3736089 166.6263911] ; [134.6263911 230.3736089],0
s6,1,0.095004,2.78748,[155 104] ; [239 121],[164.85621971  94.14378029] ; [229.14378029 130.85621971],0
s5,1,0.097882,2.739715,[ 73 187] ; [121 231],[ 82.41830065 177.58169935] ; [111.58169935 240.41830065],0
n3,1,0.119194,2.427882,[44 24] ; [53 16],[48.1459854 19.8540146] ; [48.8540146 20.1459854],0
a1,1,0.134357,2.241432,[  9 255] ; [ 22 343],[ 13.01112878 250.98887122] ; [ 17.98887122 347.01112878],0
n5,1,0.175429,1.835928,[203  60] ; [297  67],[209.72886762  53.27113238] ; [290.27113238  73.72886762],0
n1,1,0.195028,1.679223,[30 38] ; [23 46],[26.30656934 41.69343066] ; [26.69343066 42.30656934],0
n2,1,0.214144,1.543188,[48 22] ; [53 15],[51.23188406 18.76811594] ; [49.76811594 18.23188406],0
s1,1,0.232265,1.426935,[ 10 250] ; [  8 353],[  7.53623188 252.46376812] ; [ 10.46376812 350.53623188],0
a4,1,0.262449,1.255795,[109 152] ; [168 195],[115.86057692 145.13942308] ; [161.13942308 201.86057692],0
s3,1,0.273223,1.200494,[128 133] ; [191 166],[134.72330097 126.27669903] ; [184.27669903 172.72330097],0
b4,1,0.289863,1.120257,[148 116] ; [220 145],[154.45468998 109.54531002] ; [213.54531002 151.45468998],0
u4,1,0.304212,1.055637,[  4 260] ; [ 10 355],[  5.87599364 258.12400636] ; [  8.12400636 356.87599364],0
u3,1,0.368901,0.807364,[46 48] ; [50 40],[49.04347826 44.95652174] ; [46.95652174 43.04347826],0
v4,1,0.438971,0.598971,[247  16] ; [346  17],[249.13578275  13.86421725] ; [343.86421725  19.13578275],0
u2,1,0.696555,0.15208,[48 47] ; [47 41],[49.31693989 45.68306011] ; [45.68306011 42.31693989],0
a8,1,0.697583,0.150999,[ 37 204] ; [ 54 272],[ 38.67901235 202.32098765] ; [ 52.32098765 273.67901235],0
p1,1,0.747369,0.103755,[ 25 237] ; [ 32 332],[ 23.85623003 238.14376997] ; [ 33.14376997 330.85623003],0
p5,1,0.748615,0.102698,[ 35 224] ; [ 46 318],[ 33.6741573 225.3258427] ; [ 47.3258427 316.6741573],0
b5,1,0.853483,0.034105,[156 108] ; [213 152],[154.87440382 109.12559618] ; [214.12559618 150.87440382],0
b2,1,0.980316,0.000609,[65 94] ; [ 97 141],[64.88161209 94.11838791] ; [ 97.11838791 140.88161209],0
b3,1,0.980316,0.000609,[65 94] ; [ 97 141],[64.88161209 94.11838791] ; [ 97.11838791 140.88161209],0
