Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,73.271442,[110  16] ; [ 5 31],[89.44444444 36.55555556] ; [25.55555556 10.44444444],1
a8,1,0.282224,1.156348,[ 11 103] ; [ 1 28],[  9.56643357 104.43356643] ; [ 2.43356643 26.56643357],0
a2,1,0.369936,0.80388,[ 23 103] ; [ 9 27],[ 24.88888889 101.11111111] ; [ 7.11111111 28.88888889],0
n2,1,0.390399,0.737698,[23  7] ; [9 5],[21.81818182  8.18181818] ; [10.18181818  3.81818182],0
n3,1,0.390399,0.737698,[23  7] ; [9 5],[21.81818182  8.18181818] ; [10.18181818  3.81818182],0
p4,1,0.424349,0.638241,[62 64] ; [15 21],[59.88888889 66.11111111] ; [17.11111111 18.88888889],0
p8,1,0.435196,0.608917,[36 89] ; [ 8 28],[34.16149068 90.83850932] ; [ 9.83850932 26.16149068],0
b5,1,0.458197,0.550295,[82 44] ; [21 15],[80.11111111 45.88888889] ; [22.88888889 13.11111111],0
s5,1,0.500142,0.454636,[31 87] ; [ 7 27],[29.5 88.5] ; [ 8.5 25.5],0
u2,1,0.573798,0.316368,[20 17] ; [7 4],[20.8125 16.1875] ; [6.1875 4.8125],0
n1,1,0.597751,0.278402,[11 19] ; [ 4 10],[10.22727273 19.77272727] ; [4.77272727 9.22727273],0
d5,1,0.61209,0.257143,[104  22] ; [31  5],[105.  21.] ; [30.  6.],0
p1,1,0.676438,0.174164,[  8 118] ; [ 3 33],[  8.55555556 117.44444444] ; [ 2.44444444 33.55555556],0
u1,1,0.688834,0.160351,[ 21 105] ; [ 5 31],[ 20.22222222 105.77777778] ; [ 5.77777778 30.22222222],0
u3,1,0.771632,0.08424,[22 15] ; [6 5],[21.58333333 15.41666667] ; [6.41666667 4.58333333],0
v3,1,0.802487,0.062565,[59 65] ; [17 17],[59.64556962 64.35443038] ; [16.35443038 17.64556962],0
b2,1,0.806845,0.059779,[29 40] ; [ 9 14],[28.5 40.5] ; [ 9.5 13.5],0
b3,1,0.806845,0.059779,[29 40] ; [ 9 14],[28.5 40.5] ; [ 9.5 13.5],0
a6,1,0.825281,0.048734,[83 43] ; [23 13],[82.44444444 43.55555556] ; [23.55555556 12.44444444],0
d1,1,0.82845,0.046954,[78 48] ; [23 13],[78.55555556 47.44444444] ; [22.44444444 13.55555556],0
a4,1,0.832151,0.04492,[55 71] ; [15 21],[54.44444444 71.55555556] ; [15.55555556 20.44444444],0
a1,1,0.84631,0.03757,[  6 120] ; [ 2 34],[  6.22222222 119.77777778] ; [ 1.77777778 34.22222222],0
a3,1,0.890275,0.019032,[89 37] ; [25 11],[88.66666667 37.33333333] ; [25.33333333 10.66666667],0
s4,1,0.917073,0.010841,[ 17 108] ; [ 5 30],[ 17.1875 107.8125] ; [ 4.8125 30.1875],0
d3,1,0.928676,0.008012,[85 41] ; [24 12],[84.77777778 41.22222222] ; [24.22222222 11.77777778],0
a7,1,0.936434,0.00636,[98 28] ; [27  8],[97.82608696 28.17391304] ; [27.17391304  7.82608696],0
d2,1,0.986737,0.000276,[65 61] ; [18 17],[64.95652174 61.04347826] ; [18.04347826 16.95652174],0
