Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,41.633493,[192  69] ; [50 76],[163.20930233  97.79069767] ; [78.79069767 47.20930233],1
b4,1,0.396064,0.720243,[144 118] ; [75 51],[147.8814433 114.1185567] ; [71.1185567 54.8814433],0
n1,1,0.461828,0.541462,[27 43] ; [15 32],[25.12820513 44.87179487] ; [16.87179487 30.12820513],0
n5,1,0.482746,0.492653,[166  93] ; [84 40],[169.06005222  89.93994778] ; [80.93994778 43.06005222],0
p1,1,0.600242,0.27463,[ 15 245] ; [  9 117],[ 16.16580311 243.83419689] ; [  7.83419689 118.16580311],0
s3,1,0.694082,0.154702,[104 156] ; [47 77],[102.23958333 157.76041667] ; [48.76041667 75.23958333],0
a4,1,0.705727,0.142582,[100 161] ; [50 74],[101.68831169 159.31168831] ; [48.31168831 75.68831169],0
p12,1,0.7587,0.094365,[  5 255] ; [  3 122],[  5.4025974 254.5974026] ; [  2.5974026 122.4025974],0
s4,1,0.782908,0.075917,[ 42 215] ; [ 22 104],[ 42.94516971 214.05483029] ; [ 21.05483029 104.94516971],0
d2,1,0.861504,0.030436,[ 99 163] ; [48 76],[ 99.77720207 162.22279793] ; [47.22279793 76.77720207],0
n2,1,0.86567,0.028615,[48 21] ; [32 15],[47.5862069 21.4137931] ; [32.4137931 14.5862069],0
p11,1,0.876497,0.024153,[185  77] ; [88 38],[184.34536082  77.65463918] ; [88.65463918 37.34536082],0
s1,1,0.929864,0.007747,[ 10 250] ; [  5 119],[ 10.15625 249.84375] ; [  4.84375 119.15625],0
s7,1,0.961552,0.002324,[ 58 193] ; [28 92],[ 58.18328841 192.81671159] ; [27.81671159 92.18328841],0
u4,1,0.974552,0.001018,[  2 260] ; [  1 125],[  2.0257732 259.9742268] ; [  0.9742268 125.0257732],0
