Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,5.2e-05,16.386422,[11 23] ; [41 13],[20.09090909 13.90909091] ; [31.90909091 22.09090909],1
n4,1,0.285806,1.139271,[32  2] ; [47  7],[30.52272727  3.47727273] ; [48.47727273  5.52272727],0
s2,1,0.302987,1.061001,[23 11] ; [30 23],[20.71264368 13.28735632] ; [32.28735632 20.71264368],0
a4,1,0.305547,1.049825,[17 17] ; [21 33],[14.68181818 19.31818182] ; [23.31818182 30.68181818],0
p9,1,0.312398,1.020511,[31  3] ; [52  2],[32.06818182  1.93181818] ; [50.93181818  3.06818182],0
v4,1,0.323404,0.975132,[31  3] ; [51  2],[32.04597701  1.95402299] ; [49.95402299  3.04597701],0
p12,1,0.326341,0.963363,[ 8 26] ; [18 36],[10.04545455 23.95454545] ; [15.95454545 38.04545455],0
r1,1,0.427194,0.63044,[26  8] ; [45  9],[27.43181818  6.56818182] ; [43.56818182 10.43181818],0
r4,1,0.488738,0.479303,[30  4] ; [50  4],[30.90909091  3.09090909] ; [49.09090909  4.90909091],0
s7,1,0.506732,0.440809,[22 11] ; [36 13],[23.34146341  9.65853659] ; [34.65853659 14.34146341],0
s4,1,0.531158,0.392176,[ 6 27] ; [ 7 46],[ 4.98837209 28.01162791] ; [ 8.01162791 44.98837209],0
u4,1,0.566446,0.328665,[ 1 33] ; [ 3 51],[ 1.54545455 32.45454545] ; [ 2.45454545 51.54545455],0
u1,1,0.604401,0.26841,[ 6 28] ; [12 42],[ 6.95454545 27.04545455] ; [11.04545455 42.95454545],0
s8,1,0.617294,0.249689,[20 14] ; [34 19],[21.10344828 12.89655172] ; [32.89655172 20.10344828],0
n1,1,0.628745,0.233766,[4 3] ; [5 6],[3.5 3.5] ; [5.5 5.5],0
p8,1,0.642347,0.215686,[27  7] ; [45  9],[27.81818182  6.18181818] ; [44.18181818  9.81818182],0
a2,1,0.642347,0.215686,[ 7 27] ; [ 9 45],[ 6.18181818 27.81818182] ; [ 9.81818182 44.18181818],0
d1,1,0.654222,0.200618,[23 11] ; [34 20],[22.02272727 11.97727273] ; [34.97727273 19.02272727],0
d4,1,0.723568,0.1251,[28  6] ; [46  8],[28.59090909  5.40909091] ; [45.40909091  8.59090909],0
p2,1,0.779391,0.078463,[30  3] ; [50  4],[30.34482759  2.65517241] ; [49.65517241  4.34482759],0
n5,1,0.782269,0.076377,[32  2] ; [50  4],[31.68181818  2.31818182] ; [50.31818182  3.68181818],0
p1,1,0.787368,0.072754,[11 23] ; [16 38],[10.43181818 23.56818182] ; [16.56818182 37.43181818],0
n6,1,0.809907,0.057863,[31  2] ; [50  4],[30.72413793  2.27586207] ; [50.27586207  3.72413793],0
d5,1,0.810748,0.057342,[27  7] ; [44 10],[27.43181818  6.56818182] ; [43.56818182 10.43181818],0
a6,1,0.830943,0.045579,[20 14] ; [33 21],[20.47727273 13.52272727] ; [32.52272727 21.47727273],0
a5,1,0.868554,0.027389,[24 10] ; [39 15],[24.34090909  9.65909091] ; [38.65909091 15.34090909],0
b5,1,0.88816,0.019778,[15 19] ; [23 31],[14.68181818 19.31818182] ; [23.31818182 30.68181818],0
b4,1,0.88816,0.019778,[19 15] ; [31 23],[19.31818182 14.68181818] ; [30.68181818 23.31818182],0
p6,1,0.903647,0.014654,[22 11] ; [36 17],[22.25581395 10.74418605] ; [35.74418605 17.25581395],0
d2,1,0.944335,0.004875,[18 16] ; [29 25],[18.15909091 15.84090909] ; [28.84090909 25.15909091],0
r2,1,0.944805,0.004793,[31  3] ; [49  5],[30.90909091  3.09090909] ; [49.09090909  4.90909091],0
r3,1,0.965378,0.001884,[32  2] ; [50  3],[32.04597701  1.95402299] ; [49.95402299  3.04597701],0
a8,1,0.972782,0.001164,[ 4 28] ; [ 6 43],[ 3.95061728 28.04938272] ; [ 6.04938272 42.95061728],0
p3,1,0.988812,0.000197,[29  5] ; [46  8],[28.97727273  5.02272727] ; [46.02272727  7.97727273],0
a1,1,0.988812,0.000197,[ 5 29] ; [ 8 46],[ 5.02272727 28.97727273] ; [ 7.97727273 46.02272727],0
u3,1,1.0,0.0,[7 3] ; [7 3],[7. 3.] ; [7. 3.],0
