Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,51.139222,[ 1 38] ; [103  52],[20.90721649 18.09278351] ; [83.09278351 71.90721649],1
u3,1,0.377635,0.778388,[12 14] ; [24 18],[13.76470588 12.23529412] ; [22.23529412 19.76470588],0
p7,1,0.389317,0.741074,[22 17] ; [74 78],[19.60209424 19.39790576] ; [76.39790576 75.60209424],0
b3,1,0.401948,0.702492,[ 4 15] ; [24 54],[ 5.48453608 13.51546392] ; [22.51546392 55.48453608],0
b2,1,0.401948,0.702492,[ 4 15] ; [24 54],[ 5.48453608 13.51546392] ; [22.51546392 55.48453608],0
n6,1,0.410162,0.678331,[25 13] ; [111  42],[27.05759162 10.94240838] ; [108.94240838  44.05759162],0
v1,1,0.419474,0.65179,[15 23] ; [72 82],[17.21875 20.78125] ; [69.78125 84.21875],0
s2,1,0.428436,0.627059,[18 21] ; [82 72],[20.20725389 18.79274611] ; [79.79274611 74.20725389],0
p9,1,0.446778,0.578812,[23 16] ; [97 51],[25.02673797 13.97326203] ; [94.97326203 53.02673797],0
p4,1,0.537303,0.380562,[17 21] ; [77 76],[18.70157068 19.29842932] ; [75.29842932 77.70157068],0
b1,1,0.542198,0.37148,[21 18] ; [75 80],[19.29896907 19.70103093] ; [76.70103093 78.29896907],0
b5,1,0.57385,0.316283,[28 11] ; [104  51],[26.53608247 12.46391753] ; [105.46391753  49.53608247],0
s1,1,0.676795,0.173756,[ 3 36] ; [  9 144],[ 2.4375 36.5625] ; [  9.5625 143.4375],0
p8,1,0.723041,0.125598,[14 25] ; [ 50 102],[13.06806283 25.93193717] ; [ 50.93193717 101.06806283],0
a1,1,0.724125,0.124575,[ 2 37] ; [  6 149],[ 1.60824742 37.39175258] ; [  6.39175258 148.60824742],0
p2,1,0.778257,0.079294,[28 11] ; [107  47],[27.27979275 11.72020725] ; [107.72020725  46.27979275],0
n5,1,0.811897,0.056634,[23 16] ; [87 66],[22.34375 16.65625] ; [87.65625 65.34375],0
u2,1,0.826428,0.048086,[12 13] ; [19 23],[11.56716418 13.43283582] ; [19.43283582 22.56716418],0
v3,1,0.939911,0.005682,[13 25] ; [49 97],[12.80434783 25.19565217] ; [49.19565217 96.80434783],0
p6,1,0.946002,0.004587,[12 27] ; [ 47 103],[12.17460317 26.82539683] ; [ 46.82539683 103.17460317],0
p1,1,0.983393,0.000433,[ 3 36] ; [ 12 142],[ 3.03108808 35.96891192] ; [ 11.96891192 142.03108808],0
n4,1,0.99081,0.000133,[24 15] ; [94 59],[23.96875 15.03125] ; [94.03125 58.96875],0
