Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-06,22.511325,[20  6] ; [11 41],[10.33333333 15.66666667] ; [20.66666667 31.33333333],1
a7,1,0.068404,3.320901,[20  6] ; [29 23],[16.33333333  9.66666667] ; [32.66666667 19.33333333],0
v1,1,0.09877,2.725291,[14 11] ; [18 32],[10.66666667 14.33333333] ; [21.33333333 28.66666667],0
p5,1,0.191039,1.709589,[ 3 23] ; [ 2 50],[ 1.66666667 24.33333333] ; [ 3.33333333 48.66666667],0
b4,1,0.199593,1.645353,[11 15] ; [30 22],[13.66666667 12.33333333] ; [27.33333333 24.66666667],0
u3,1,0.22052,1.500987,[5 3] ; [ 7 12],[3.55555556 4.44444444] ; [ 8.44444444 10.55555556],0
d2,1,0.225336,1.470059,[ 8 18] ; [23 28],[10.46753247 15.53246753] ; [20.53246753 30.46753247],0
v3,1,0.228743,1.448664,[ 8 16] ; [10 39],[ 5.91780822 18.08219178] ; [12.08219178 36.91780822],0
s4,1,0.231141,1.433824,[ 5 21] ; [ 5 47],[ 3.33333333 22.66666667] ; [ 6.66666667 45.33333333],0
b1,1,0.258382,1.277406,[17  9] ; [27 25],[14.66666667 11.33333333] ; [29.33333333 22.66666667],0
n4,1,0.2788,1.172932,[17  9] ; [40 12],[19.  7.] ; [38. 14.],0
n1,1,0.280087,1.166667,[3 1] ; [11 13],[2. 2.] ; [12. 12.],0
a8,1,0.310454,1.028744,[ 3 21] ; [11 38],[ 4.60273973 19.39726027] ; [ 9.39726027 39.60273973],0
a5,1,0.330879,0.945455,[17  9] ; [28 24],[15. 11.] ; [30. 22.],0
b5,1,0.330879,0.945455,[17  9] ; [28 24],[15. 11.] ; [30. 22.],0
a6,1,0.352406,0.864776,[20  6] ; [34 17],[18.23376623  7.76623377] ; [35.76623377 15.23376623],0
s7,1,0.408479,0.683223,[ 9 15] ; [14 36],[ 7.45945946 16.54054054] ; [15.54054054 34.45945946],0
s2,1,0.426138,0.633327,[11 14] ; [18 34],[ 9.41558442 15.58441558] ; [19.58441558 32.41558442],0
s5,1,0.426509,0.632311,[ 6 20] ; [ 8 43],[ 4.72727273 21.27272727] ; [ 9.27272727 41.72727273],0
d4,1,0.476283,0.507363,[15 11] ; [33 17],[16.42105263  9.57894737] ; [31.57894737 18.42105263],0
p12,1,0.61248,0.256579,[ 1 25] ; [ 1 51],[ 0.66666667 25.33333333] ; [ 1.33333333 50.66666667],0
a4,1,0.621511,0.24375,[11 15] ; [19 33],[10. 16.] ; [20. 32.],0
b2,1,0.641838,0.216346,[ 5 10] ; [ 8 22],[ 4.33333333 10.66666667] ; [ 8.66666667 21.33333333],0
b3,1,0.641838,0.216346,[ 5 10] ; [ 8 22],[ 4.33333333 10.66666667] ; [ 8.66666667 21.33333333],0
a3,1,0.691325,0.157654,[18  8] ; [33 18],[17.22077922  8.77922078] ; [33.77922078 17.22077922],0
n3,1,0.706146,0.142157,[2 2] ; [15 10],[2.34482759 1.65517241] ; [14.65517241 10.34482759],0
p1,1,0.716617,0.131757,[ 1 25] ; [ 3 49],[ 1.33333333 24.66666667] ; [ 2.66666667 49.33333333],0
a2,1,0.834737,0.043527,[ 5 21] ; [ 9 43],[ 4.66666667 21.33333333] ; [ 9.33333333 42.66666667],0
d3,1,0.857816,0.032097,[14 12] ; [28 22],[14.36842105 11.63157895] ; [27.63157895 22.36842105],0
d1,1,0.87004,0.026767,[10 16] ; [21 31],[10.33333333 15.66666667] ; [20.66666667 31.33333333],0
s3,1,0.93846,0.005961,[13 12] ; [27 24],[13.15789474 11.84210526] ; [26.84210526 24.15789474],0
r2,1,0.971889,0.001242,[21  4] ; [43  8],[21.05263158  3.94736842] ; [42.94736842  8.05263158],0
u1,1,1.0,0.0,[ 2 24] ; [ 4 48],[ 2. 24.] ; [ 4. 48.],0
