Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,43.123691,[113 180] ; [100  38],[144.80046404 148.19953596] ; [68.19953596 69.80046404],1
b2,1,0.736513,0.113215,[ 65 113] ; [34 54],[ 66.2481203 111.7518797] ; [32.7518797 55.2481203],0
b3,1,0.736513,0.113215,[ 65 113] ; [34 54],[ 66.2481203 111.7518797] ; [32.7518797 55.2481203],0
s3,1,0.737836,0.112038,[153 148] ; [72 65],[154.62328767 146.37671233] ; [70.37671233 66.62328767],0
p2,1,0.739474,0.11059,[208  95] ; [99 42],[209.50675676  93.49324324] ; [97.49324324 43.50675676],0
s5,1,0.748537,0.102764,[ 77 214] ; [ 34 102],[ 75.64637002 215.35362998] ; [ 35.35362998 100.64637002],0
b5,1,0.819374,0.052144,[190 113] ; [90 51],[191.08108108 111.91891892] ; [88.91891892 52.08108108],0
n2,1,0.92019,0.010039,[77 37] ; [26 12],[77.25 36.75] ; [25.75 12.25],0
p6,1,0.921626,0.00968,[ 66 234] ; [ 30 109],[ 65.60364465 234.39635535] ; [ 30.39635535 108.60364465],0
a8,1,0.955534,0.003109,[ 35 252] ; [ 15 110],[ 34.83009709 252.16990291] ; [ 15.16990291 109.83009709],0
s1,1,0.992983,7.7e-05,[ 11 289] ; [  5 132],[ 10.98398169 289.01601831] ; [  5.01601831 131.98398169],0
