Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,53.310408,[216  59] ; [54 75],[183.78712871  91.21287129] ; [86.21287129 42.78712871],1
n1,1,0.157423,1.998812,[31 29] ; [17 28],[27.42857143 32.57142857] ; [20.57142857 24.42857143],0
n2,1,0.205361,1.603829,[47 13] ; [31 15],[44.1509434 15.8490566] ; [33.8490566 12.1509434],0
n4,1,0.22343,1.482204,[234  40] ; [104  25],[229.80645161  44.19354839] ; [108.19354839  20.80645161],0
p1,1,0.252342,1.310293,[ 17 257] ; [ 12 116],[ 19.76616915 254.23383085] ; [  9.23383085 118.76616915],0
p6,1,0.299944,1.074445,[102 171] ; [40 85],[ 97.40201005 175.59798995] ; [44.59798995 80.40201005],0
a1,1,0.312466,1.020222,[ 12 263] ; [  3 126],[ 10.21039604 264.78960396] ; [  4.78960396 124.21039604],0
s5,1,0.325968,0.96485,[ 79 189] ; [43 82],[ 83.19592875 184.80407125] ; [38.80407125 86.19592875],0
s1,1,0.370972,0.800406,[  8 263] ; [  6 121],[  9.53266332 261.46733668] ; [  4.46733668 122.53266332],0
s8,1,0.38177,0.764995,[108 166] ; [45 84],[104.0248139 169.9751861] ; [48.9751861 80.0248139],0
p11,1,0.449462,0.572008,[212  63] ; [95 34],[208.97277228  66.02722772] ; [98.02722772 30.97277228],0
b4,1,0.453813,0.56111,[158 117] ; [69 60],[154.51732673 120.48267327] ; [72.48267327 56.51732673],0
b3,1,0.456562,0.55431,[ 57 103] ; [34 50],[ 59.67213115 100.32786885] ; [31.32786885 52.67213115],0
b2,1,0.456562,0.55431,[ 57 103] ; [34 50],[ 59.67213115 100.32786885] ; [31.32786885 52.67213115],0
a4,1,0.493169,0.469606,[120 154] ; [51 76],[116.84289277 157.15710723] ; [54.15710723 72.84289277],0
d2,1,0.529546,0.395262,[125 150] ; [62 65],[127.92288557 147.07711443] ; [59.07711443 67.92288557],0
u4,1,0.696947,0.151667,[  3 272] ; [  2 127],[  3.40346535 271.59653465] ; [  1.59653465 127.40346535],0
p5,1,0.746908,0.104147,[ 27 246] ; [ 14 114],[ 27.9127182 245.0872818] ; [ 13.0872818 114.9127182],0
s7,1,0.955598,0.0031,[117 145] ; [55 69],[116.74611399 145.25388601] ; [55.25388601 68.74611399],0
s4,1,0.97537,0.000953,[ 55 214] ; [ 26 102],[ 54.88413098 214.11586902] ; [ 26.11586902 101.88413098],0
