Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.572537,[71 73] ; [ 25 106],[50.26909091 93.73090909] ; [45.73090909 85.26909091],1
p9,1,0.171776,1.867374,[123  22] ; [102  28],[118.63636364  26.36363636] ; [106.36363636  23.63636364],0
d2,1,0.211577,1.560603,[67 80] ; [50 81],[61.86690647 85.13309353] ; [55.13309353 75.86690647],0
b3,1,0.212457,1.554604,[22 65] ; [26 50],[25.6196319 61.3803681] ; [22.3803681 53.6196319],0
b2,1,0.212457,1.554604,[22 65] ; [26 50],[25.6196319 61.3803681] ; [22.3803681 53.6196319],0
p5,1,0.219714,1.506239,[  7 141] ; [ 11 121],[  9.51428571 138.48571429] ; [  8.48571429 123.51428571],0
p2,1,0.323387,0.975199,[114  34] ; [108  24],[117.34285714  30.65714286] ; [104.65714286  27.34285714],0
b5,1,0.340188,0.909721,[100  48] ; [82 50],[96.2 51.8] ; [85.8 46.2],0
r2,1,0.353033,0.862524,[131  13] ; [124   8],[133.04347826  10.95652174] ; [121.95652174  10.04347826],0
v4,1,0.358657,0.842589,[136   9] ; [127   5],[137.67148014   7.32851986] ; [125.32851986   6.67148014],0
p10,1,0.382389,0.763007,[117  30] ; [97 32],[113.97826087  33.02173913] ; [100.02173913  28.97826087],0
p12,1,0.426171,0.633237,[ 10 138] ; [  6 126],[  8.45714286 139.54285714] ; [  7.54285714 124.45714286],0
s8,1,0.430034,0.62273,[76 71] ; [62 70],[72.70967742 74.29032258] ; [65.29032258 66.70967742],0
a3,1,0.46733,0.528281,[101  47] ; [84 47],[98.13620072 49.86379928] ; [86.86379928 44.13620072],0
b4,1,0.497836,0.459547,[90 58] ; [75 57],[87.21428571 60.78571429] ; [77.78571429 54.21428571],0
u3,1,0.526502,0.401138,[30 17] ; [27 20],[28.5 18.5] ; [28.5 18.5],0
s4,1,0.533552,0.387622,[ 29 119] ; [29 99],[ 31.10144928 116.89855072] ; [ 26.89855072 101.10144928],0
s3,1,0.560222,0.339321,[100  44] ; [86 44],[97.75182482 46.24817518] ; [88.24817518 41.75182482],0
p8,1,0.570063,0.322578,[54 87] ; [55 77],[56.2967033 84.7032967] ; [52.7032967 79.2967033],0
n4,1,0.620432,0.245262,[108  40] ; [99 32],[109.80645161  38.19354839] ; [97.19354839 33.80645161],0
a4,1,0.627437,0.235552,[60 88] ; [49 81],[58.02877698 89.97122302] ; [50.97122302 79.02877698],0
p4,1,0.635323,0.224912,[67 80] ; [56 75],[65.03956835 81.96043165] ; [57.96043165 73.03956835],0
p11,1,0.674024,0.176932,[112  36] ; [97 35],[110.47142857  37.52857143] ; [98.52857143 33.47142857],0
s5,1,0.683734,0.165953,[53 92] ; [51 80],[54.63768116 90.36231884] ; [49.36231884 81.63768116],0
a2,1,0.707567,0.140719,[ 33 115] ; [ 27 105],[ 31.71428571 116.28571429] ; [ 28.28571429 103.71428571],0
n3,1,0.740196,0.109955,[23 13] ; [29 14],[23.69620253 12.30379747] ; [28.30379747 14.69620253],0
u2,1,0.742286,0.108128,[27 19] ; [26 21],[26.21505376 19.78494624] ; [26.78494624 20.21505376],0
n6,1,0.785582,0.074012,[121  25] ; [111  21],[121.84172662  24.15827338] ; [110.15827338  21.84172662],0
n2,1,0.847524,0.036971,[28  8] ; [35  9],[28.35  7.65] ; [34.65  9.35],0
n5,1,0.870668,0.026507,[109  38] ; [99 33],[109.59139785  37.40860215] ; [98.40860215 33.59139785],0
u4,1,0.887296,0.020086,[  3 145] ; [  3 129],[  3.17142857 144.82857143] ; [  2.82857143 129.17142857],0
p7,1,0.912635,0.012037,[77 63] ; [69 58],[76.55430712 63.44569288] ; [69.44569288 57.55430712],0
p6,1,0.935085,0.006634,[ 41 103] ; [37 95],[ 40.69565217 103.30434783] ; [37.30434783 94.69565217],0
a8,1,0.99572,2.9e-05,[ 22 106] ; [ 21 101],[ 22.016 105.984] ; [ 20.984 101.016],0
