Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.971764,[138  42] ; [26 59],[111.39622642  68.60377358] ; [52.60377358 32.39622642],1
s2,1,0.076388,3.140115,[ 69 108] ; [23 60],[ 62.63076923 114.36923077] ; [29.36923077 53.63076923],0
b2,1,0.104957,2.628565,[31 62] ; [24 27],[35.52083333 57.47916667] ; [19.47916667 31.52083333],0
b3,1,0.104957,2.628565,[31 62] ; [24 27],[35.52083333 57.47916667] ; [19.47916667 31.52083333],0
s8,1,0.117884,2.44521,[ 52 127] ; [17 68],[ 46.78409091 132.21590909] ; [22.21590909 62.78409091],0
p5,1,0.174761,1.841618,[  8 172] ; [ 1 83],[  6.13636364 173.86363636] ; [ 2.86363636 81.13636364],0
s5,1,0.201234,1.633394,[ 37 134] ; [12 69],[ 33.25 137.75] ; [15.75 65.25],0
p9,1,0.207161,1.591155,[126  49] ; [52 29],[121.6796875  53.3203125] ; [56.3203125 24.6796875],0
p8,1,0.207691,1.587447,[ 39 139] ; [13 72],[ 35.19391635 142.80608365] ; [16.80608365 68.19391635],0
n5,1,0.214467,1.541015,[108  71] ; [58 27],[112.5530303  66.4469697] ; [53.4469697 31.5530303],0
d2,1,0.244957,1.351838,[84 95] ; [33 51],[79.63117871 99.36882129] ; [37.36882129 46.63117871],0
p6,1,0.252955,1.30691,[ 21 158] ; [ 6 78],[ 18.37642586 160.62357414] ; [ 8.62357414 75.37642586],0
s3,1,0.282441,1.155308,[ 76 100] ; [30 53],[ 72.03088803 103.96911197] ; [33.96911197 49.03088803],0
n6,1,0.309666,1.032099,[135  45] ; [58 26],[131.59090909  48.40909091] ; [61.40909091 22.59090909],0
v1,1,0.349364,0.875768,[ 71 104] ; [29 55],[ 67.56756757 107.43243243] ; [32.43243243 51.56756757],0
a1,1,0.374515,0.788629,[  8 172] ; [ 6 79],[  9.50943396 170.49056604] ; [ 4.49056604 80.50943396],0
p11,1,0.54131,0.373117,[115  65] ; [51 34],[112.75471698  67.24528302] ; [53.24528302 31.75471698],0
s7,1,0.586566,0.295739,[ 59 115] ; [25 57],[ 57.09375 116.90625] ; [26.90625 55.09375],0
n2,1,0.609219,0.261314,[37 20] ; [30 13],[38.19 18.81] ; [28.81 14.19],0
n1,1,0.65985,0.193705,[21 35] ; [18 25],[22.06060606 33.93939394] ; [16.93939394 26.06060606],0
s4,1,0.708999,0.139279,[ 31 148] ; [13 71],[ 29.94676806 149.05323194] ; [14.05323194 69.94676806],0
s1,1,0.754748,0.097584,[  7 171] ; [ 4 80],[  7.47328244 170.52671756] ; [ 3.52671756 80.47328244],0
u4,1,0.759998,0.09332,[  3 177] ; [ 1 84],[  2.71698113 177.28301887] ; [ 1.28301887 83.71698113],0
p12,1,0.763388,0.090622,[  9 169] ; [ 5 79],[  9.51145038 168.48854962] ; [ 4.48854962 79.51145038],0
p1,1,0.76543,0.089017,[ 10 169] ; [ 4 81],[  9.49242424 169.50757576] ; [ 4.50757576 80.49242424],0
a8,1,0.827872,0.047276,[ 18 149] ; [ 8 73],[ 17.50806452 149.49193548] ; [ 8.49193548 72.50806452],0
a3,1,0.853347,0.034169,[111  67] ; [52 33],[110.31939163  67.68060837] ; [52.68060837 32.31939163],0
n3,1,0.889137,0.019431,[35 22] ; [24 16],[34.67010309 22.32989691] ; [24.32989691 15.67010309],0
n4,1,0.892127,0.018391,[118  62] ; [55 30],[117.50943396  62.49056604] ; [55.49056604 29.50943396],0
a4,1,0.894284,0.017659,[ 74 105] ; [34 50],[ 73.50570342 105.49429658] ; [34.49429658 49.50570342],0
