Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,2e-06,22.529278,[ 5 78] ; [23 38],[16.13888889 66.86111111] ; [11.86111111 49.13888889],1
a8,1,0.404364,0.69531,[ 6 71] ; [ 7 51],[ 7.41481481 69.58518519] ; [ 5.58518519 52.41481481],0
v1,1,0.421726,0.645501,[29 53] ; [26 36],[31.31944444 50.68055556] ; [23.68055556 38.31944444],0
u1,1,0.464345,0.535402,[ 3 81] ; [ 1 62],[ 2.28571429 81.71428571] ; [ 1.71428571 61.28571429],0
b4,1,0.500581,0.453704,[46 38] ; [38 25],[48. 36.] ; [36. 27.],0
a3,1,0.531212,0.392072,[36 46] ; [30 31],[37.84615385 44.15384615] ; [28.15384615 32.84615385],0
p7,1,0.565169,0.330834,[37 45] ; [30 30],[38.69014085 43.30985915] ; [28.30985915 31.69014085],0
n3,1,0.639186,0.219808,[19  9] ; [11  7],[18.26086957  9.73913043] ; [11.73913043  6.26086957],0
a2,1,0.752857,0.099146,[ 5 79] ; [ 3 60],[ 4.57142857 79.42857143] ; [ 3.42857143 59.57142857],0
b5,1,0.885449,0.020755,[47 37] ; [36 27],[47.42857143 36.57142857] ; [35.57142857 27.42857143],0
s1,1,0.896485,0.016927,[ 6 77] ; [ 4 56],[ 5.8041958 77.1958042] ; [ 4.1958042 55.8041958],0
d2,1,0.907073,0.013626,[18 66] ; [13 50],[17.71428571 66.28571429] ; [13.28571429 49.71428571],0
n1,1,0.955526,0.00311,[10 19] ; [ 6 11],[10.08695652 18.91304348] ; [ 5.91304348 11.08695652],0
p1,1,0.975143,0.000971,[ 8 76] ; [ 6 56],[ 8.05479452 75.94520548] ; [ 5.94520548 56.05479452],0
d1,1,1.0,0.0,[ 4 80] ; [ 3 60],[ 4. 80.] ; [ 3. 60.],0
