Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,54.989823,[26 61] ; [197  69],[54.96033994 32.03966006] ; [168.03966006  97.96033994],1
p2,1,0.404205,0.695781,[72 14] ; [233  34],[74.30594901 11.69405099] ; [230.69405099  36.30594901],0
d5,1,0.412863,0.670541,[71 16] ; [226  39],[73.40625 13.59375] ; [223.59375  41.40625],0
r3,1,0.420822,0.648019,[82  5] ; [257  10],[83.31355932  3.68644068] ; [255.68644068  11.31355932],0
b4,1,0.457561,0.551854,[52 35] ; [148 120],[49.01408451 37.98591549] ; [150.98591549 117.01408451],0
b2,1,0.459093,0.548106,[16 29] ; [ 79 111],[18.19148936 26.80851064] ; [ 76.80851064 113.19148936],0
b3,1,0.459093,0.548106,[16 29] ; [ 79 111],[18.19148936 26.80851064] ; [ 76.80851064 113.19148936],0
b1,1,0.529386,0.39557,[34 53] ; [115 153],[36.51549296 50.48450704] ; [112.48450704 155.51549296],0
u2,1,0.595284,0.282168,[19 15] ; [26 16],[20.13157895 13.86842105] ; [24.86842105 17.13157895],0
b5,1,0.694976,0.153752,[54 33] ; [160 108],[52.44507042 34.55492958] ; [161.55492958 106.44507042],0
p12,1,0.70202,0.146379,[ 9 77] ; [ 32 235],[ 9.98866856 76.01133144] ; [ 31.01133144 235.98866856],0
v1,1,0.790248,0.07075,[50 34] ; [159 101],[51.03488372 32.96511628] ; [157.96511628 102.03488372],0
d4,1,0.812733,0.056122,[77 10] ; [232  33],[76.37215909 10.62784091] ; [232.62784091  32.37215909],0
r4,1,0.86021,0.031014,[81  6] ; [248  20],[80.62816901  6.37183099] ; [248.37183099  19.62816901],0
n3,1,0.940172,0.005633,[11  4] ; [34 13],[10.88709677  4.11290323] ; [34.11290323 12.88709677],0
p10,1,0.948529,0.004167,[75 11] ; [233  35],[74.82485876 11.17514124] ; [233.17514124  34.82485876],0
a6,1,0.973309,0.001119,[55 32] ; [167  98],[54.86931818 32.13068182] ; [167.13068182  97.86931818],0
