Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,58.973555,[ 2 29] ; [80 17],[19.859375 11.140625] ; [62.140625 34.859375],1
v3,1,0.163514,1.941421,[ 5 26] ; [27 67],[ 7.936 23.064] ; [24.064 69.936],0
n3,1,0.167937,1.90126,[ 8 11] ; [21 13],[10.39622642  8.60377358] ; [18.60377358 15.39622642],0
a8,1,0.176847,1.823923,[ 1 28] ; [11 80],[ 2.9 26.1] ; [ 9.1 81.9],0
n2,1,0.198945,1.650106,[ 9 11] ; [22 13],[11.27272727  8.72727273] ; [19.72727273 15.27272727],0
p10,1,0.207086,1.591681,[ 5 26] ; [26 69],[ 7.62698413 23.37301587] ; [23.37301587 71.62698413],0
b2,1,0.209138,1.577387,[ 9 14] ; [14 42],[ 6.69620253 16.30379747] ; [16.30379747 39.69620253],0
b3,1,0.209138,1.577387,[ 9 14] ; [14 42],[ 6.69620253 16.30379747] ; [16.30379747 39.69620253],0
a5,1,0.220967,1.498077,[14 17] ; [56 41],[16.953125 14.046875] ; [53.046875 43.953125],0
p1,1,0.242431,1.366404,[ 3 28] ; [ 4 92],[ 1.70866142 29.29133858] ; [ 5.29133858 90.70866142],0
s1,1,0.248565,1.331349,[ 3 28] ; [ 4 91],[ 1.72222222 29.27777778] ; [ 5.27777778 89.72222222],0
b1,1,0.251927,1.312589,[19 12] ; [48 49],[16.2265625 14.7734375] ; [50.7734375 46.2265625],0
a4,1,0.318388,0.995556,[13 17] ; [32 64],[10.71428571 19.28571429] ; [34.28571429 61.71428571],0
u2,1,0.365356,0.819398,[6 8] ; [20 15],[7.42857143 6.57142857] ; [18.57142857 16.42857143],0
p12,1,0.39575,0.721203,[ 1 30] ; [ 1 95],[ 0.48818898 30.51181102] ; [ 1.51181102 94.48818898],0
b4,1,0.423997,0.639209,[17 14] ; [61 36],[18.890625 12.109375] ; [59.109375 37.890625],0
a2,1,0.467648,0.527528,[ 4 27] ; [18 79],[ 5.328125 25.671875] ; [16.671875 80.328125],0
s5,1,0.517293,0.419287,[ 4 27] ; [17 78],[ 5.16666667 25.83333333] ; [15.83333333 79.16666667],0
a3,1,0.540783,0.374091,[17 13] ; [61 36],[18.42519685 11.57480315] ; [59.57480315 37.42519685],0
n1,1,0.623729,0.24066,[ 8 12] ; [11 22],[ 7.16981132 12.83018868] ; [11.83018868 21.16981132],0
d2,1,0.640372,0.218256,[14 16] ; [50 47],[15.11811024 14.88188976] ; [48.88188976 48.11811024],0
n4,1,0.955044,0.003178,[19 12] ; [60 37],[19.1328125 11.8671875] ; [59.8671875 37.1328125],0
