Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,1e-06,24.500435,[91 15] ; [19 22],[79.31972789 26.68027211] ; [30.68027211 10.31972789],1
d4,1,0.681642,0.168283,[81 25] ; [30 11],[80.04081633 25.95918367] ; [30.95918367 10.04081633],0
v4,1,0.695506,0.153189,[99  7] ; [39  2],[99.51020408  6.48979592] ; [38.48979592  2.51020408],0
d3,1,0.713561,0.134746,[69 37] ; [28 13],[69.94557823 36.05442177] ; [27.05442177 13.94557823],0
p7,1,0.77121,0.084561,[75 31] ; [30 11],[75.71428571 30.28571429] ; [29.28571429 11.71428571],0
r2,1,0.779422,0.07844,[93 11] ; [36  5],[92.52413793 11.47586207] ; [36.47586207  4.52413793],0
b5,1,0.831822,0.045099,[60 46] ; [24 17],[60.57142857 45.42857143] ; [23.42857143 17.57142857],0
a1,1,0.895991,0.01709,[  3 103] ; [ 1 40],[  2.88435374 103.11564626] ; [ 1.11564626 39.88435374],0
n3,1,0.902425,0.01503,[16  4] ; [9 2],[16.12903226  3.87096774] ; [8.87096774 2.12903226],0
r3,1,0.911144,0.012453,[95 11] ; [37  4],[95.18367347 10.81632653] ; [36.81632653  4.18367347],0
s2,1,0.926537,0.008501,[21 83] ; [ 8 33],[20.8 83.2] ; [ 8.2 32.8],0
a8,1,0.943818,0.004966,[ 9 80] ; [ 4 34],[ 9.11023622 79.88976378] ; [ 3.88976378 34.11023622],0
r1,1,0.959319,0.002602,[78 28] ; [30 11],[77.87755102 28.12244898] ; [30.12244898 10.87755102],0
p12,1,0.967197,0.001691,[  5 101] ; [ 2 39],[  5.04761905 100.95238095] ; [ 1.95238095 39.04761905],0
