Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.522187,[24 25] ; [105  13],[37.8502994 11.1497006] ; [91.1497006 26.8502994],1
s1,1,0.28365,1.149519,[ 1 48] ; [  7 111],[ 2.34730539 46.65269461] ; [  5.65269461 112.34730539],0
a3,1,0.307767,1.040235,[26 22] ; [74 44],[28.91566265 19.08433735] ; [71.08433735 46.91566265],0
u1,1,0.327831,0.957446,[ 3 46] ; [ 13 105],[ 4.69461078 44.30538922] ; [ 11.30538922 106.69461078],0
b5,1,0.331427,0.943316,[33 16] ; [70 48],[30.22155689 18.77844311] ; [72.77844311 45.22155689],0
b3,1,0.345759,0.888961,[10 18] ; [15 43],[ 8.13953488 19.86046512] ; [16.86046512 41.13953488],0
b2,1,0.345759,0.888961,[10 18] ; [15 43],[ 8.13953488 19.86046512] ; [16.86046512 41.13953488],0
p12,1,0.368303,0.809382,[ 2 47] ; [  2 114],[ 1.18787879 47.81212121] ; [  2.81212121 113.18787879],0
d3,1,0.383356,0.759912,[30 18] ; [82 36],[32.38554217 15.61445783] ; [79.61445783 38.38554217],0
p10,1,0.462717,0.539315,[26 21] ; [72 45],[28.08536585 18.91463415] ; [69.91463415 47.08536585],0
b4,1,0.544814,0.366689,[27 22] ; [71 47],[28.75449102 20.24550898] ; [69.24550898 48.75449102],0
n2,1,0.561314,0.337435,[9 7] ; [29 16],[9.96721311 6.03278689] ; [28.03278689 16.96721311],0
p8,1,0.582529,0.302163,[16 31] ; [35 83],[14.52727273 32.47272727] ; [36.47272727 81.52727273],0
p9,1,0.586315,0.296136,[29 17] ; [79 38],[30.47852761 15.52147239] ; [77.52147239 39.47852761],0
d2,1,0.602579,0.271124,[17 32] ; [46 72],[18.48502994 30.51497006] ; [44.51497006 73.48502994],0
s4,1,0.631951,0.229425,[ 8 41] ; [23 95],[ 9.09580838 39.90419162] ; [21.90419162 96.09580838],0
p11,1,0.697363,0.15123,[30 19] ; [76 42],[31.10179641 17.89820359] ; [74.89820359 43.10179641],0
s2,1,0.722533,0.126078,[17 32] ; [44 73],[18.0060241 30.9939759] ; [42.9939759 74.0060241],0
u3,1,0.725417,0.123361,[11 12] ; [22 20],[11.67692308 11.32307692] ; [21.32307692 20.67692308],0
s5,1,0.741018,0.109234,[10 38] ; [26 86],[10.8 37.2] ; [25.2 86.8],0
p7,1,0.747379,0.103746,[18 29] ; [48 69],[18.91463415 28.08536585] ; [47.08536585 69.91463415],0
p1,1,0.855294,0.033258,[ 1 47] ; [  3 114],[ 1.16363636 46.83636364] ; [  2.83636364 114.16363636],0
p5,1,0.855294,0.033258,[ 1 47] ; [  3 114],[ 1.16363636 46.83636364] ; [  2.83636364 114.16363636],0
a8,1,0.911337,0.012399,[ 4 42] ; [10 98],[ 4.18181818 41.81818182] ; [ 9.81818182 98.18181818],0
n6,1,0.946261,0.004543,[31 18] ; [74 44],[30.80838323 18.19161677] ; [74.19161677 43.80838323],0
u2,1,0.955976,0.003048,[13 10] ; [24 19],[12.89393939 10.10606061] ; [24.10606061 18.89393939],0
v3,1,0.97603,0.000903,[12 36] ; [28 83],[12.0754717 35.9245283] ; [27.9245283 83.0754717],0
p4,1,0.996298,2.2e-05,[13 35] ; [32 86],[13.01204819 34.98795181] ; [31.98795181 86.01204819],0
