Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.582429,[16 28] ; [53  6],[29.47572816 14.52427184] ; [39.52427184 19.47572816],1
a6,1,0.067965,3.331509,[22 22] ; [40 19],[26.48543689 17.51456311] ; [35.51456311 23.48543689],0
u2,1,0.077056,3.125918,[10 18] ; [15 10],[13.20754717 14.79245283] ; [11.79245283 13.20754717],0
n4,1,0.081628,3.032176,[24 20] ; [42 17],[28.19417476 15.80582524] ; [37.80582524 21.19417476],0
d3,1,0.086174,2.944439,[ 6 36] ; [17 42],[ 9.56435644 32.43564356] ; [13.43564356 45.56435644],0
p7,1,0.090471,2.865978,[18 26] ; [33 24],[22.21782178 21.78217822] ; [28.78217822 28.21782178],0
p12,1,0.110257,2.550541,[ 1 43] ; [ 6 52],[ 3.01960784 40.98039216] ; [ 3.98039216 54.01960784],0
n2,1,0.161304,1.961963,[9 8] ; [15  5],[11.02702703  5.97297297] ; [12.97297297  7.02702703],0
b1,1,0.179579,1.801101,[23 21] ; [23 36],[19.65048544 24.34951456] ; [26.34951456 32.65048544],0
a2,1,0.18681,1.742602,[ 3 41] ; [ 9 50],[ 5.12621359 38.87378641] ; [ 6.87378641 52.12621359],0
p6,1,0.20116,1.63393,[10 33] ; [20 37],[12.9 30.1] ; [17.1 39.9],0
a1,1,0.221713,1.493252,[ 4 40] ; [ 2 57],[ 2.5631068 41.4368932] ; [ 3.4368932 55.5631068],0
d5,1,0.230292,1.439056,[16 27] ; [29 30],[18.97058824 24.02941176] ; [26.02941176 32.97058824],0
p5,1,0.280598,1.164193,[ 2 42] ; [ 6 52],[ 3.45098039 40.54901961] ; [ 4.54901961 53.45098039],0
a4,1,0.334025,0.933228,[ 9 35] ; [17 42],[11.10679612 32.89320388] ; [14.89320388 44.10679612],0
n5,1,0.389328,0.74104,[30 14] ; [44 14],[31.92156863 12.07843137] ; [42.07843137 15.92156863],0
s4,1,0.40394,0.696567,[ 7 37] ; [ 6 52],[ 5.60784314 38.39215686] ; [ 7.39215686 50.60784314],0
b3,1,0.431915,0.617669,[10 13] ; [12 24],[ 8.57627119 14.42372881] ; [13.42372881 22.57627119],0
b2,1,0.431915,0.617669,[10 13] ; [12 24],[ 8.57627119 14.42372881] ; [13.42372881 22.57627119],0
d1,1,0.46496,0.533928,[ 1 43] ; [ 3 56],[ 1.70873786 42.29126214] ; [ 2.29126214 56.70873786],0
d2,1,0.506704,0.440869,[13 31] ; [14 45],[11.53398058 32.46601942] ; [15.46601942 43.53398058],0
s2,1,0.53399,0.386793,[ 3 41] ; [ 6 52],[ 3.88235294 40.11764706] ; [ 5.11764706 52.88235294],0
n3,1,0.559339,0.34085,[11  6] ; [14  5],[11.80555556  5.19444444] ; [13.19444444  5.80555556],0
p1,1,0.652115,0.203244,[ 4 40] ; [ 7 52],[ 4.69902913 39.30097087] ; [ 6.30097087 52.69902913],0
b4,1,0.666491,0.185735,[19 25] ; [28 31],[20.0776699 23.9223301] ; [26.9223301 32.0776699],0
b5,1,0.667962,0.183995,[25 19] ; [36 23],[26.05825243 17.94174757] ; [34.94174757 24.05825243],0
s1,1,0.777382,0.079937,[ 2 42] ; [ 2 56],[ 1.7254902 42.2745098] ; [ 2.2745098 55.7254902],0
n1,1,0.815019,0.054736,[ 7 10] ; [ 9 11],[7.35135135 9.64864865] ; [ 8.64864865 11.35135135],0
a8,1,0.847218,0.037121,[ 4 38] ; [ 6 50],[ 4.28571429 37.71428571] ; [ 5.71428571 50.28571429],0
