Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.459815,[45 69] ; [221  66],[75.62094763 38.37905237] ; [190.37905237  96.62094763],1
v2,1,0.378192,0.776571,[57 54] ; [157 122],[60.90769231 50.09230769] ; [153.09230769 125.90769231],0
p11,1,0.408238,0.683925,[83 31] ; [221  67],[86.20895522 27.79104478] ; [217.79104478  70.20895522],0
d2,1,0.409389,0.680575,[53 60] ; [122 166],[49.31421446 63.68578554] ; [125.68578554 162.31421446],0
n3,1,0.455325,0.557363,[23 13] ; [49 20],[24.68571429 11.31428571] ; [47.31428571 21.68571429],0
p1,1,0.459095,0.548101,[  6 108] ; [ 21 266],[  7.67581047 106.32418953] ; [ 19.32418953 267.67581047],0
n4,1,0.491978,0.472198,[78 36] ; [207  81],[80.82089552 33.17910448] ; [204.17910448  83.82089552],0
p12,1,0.563333,0.333967,[  4 108] ; [ 14 271],[  5.07808564 106.92191436] ; [ 12.92191436 272.07808564],0
b2,1,0.570187,0.32237,[27 41] ; [ 59 106],[25.09871245 42.90128755] ; [ 60.90128755 104.09871245],0
b3,1,0.570187,0.32237,[27 41] ; [ 59 106],[25.09871245 42.90128755] ; [ 60.90128755 104.09871245],0
v3,1,0.600105,0.274837,[37 72] ; [103 177],[39.22879177 69.77120823] ; [100.77120823 179.22879177],0
p6,1,0.642484,0.215508,[35 77] ; [ 95 187],[36.95431472 75.04568528] ; [ 93.04568528 188.95431472],0
n2,1,0.688104,0.161146,[25 13] ; [48 21],[25.92523364 12.07476636] ; [47.07476636 21.92523364],0
s4,1,0.694162,0.154617,[ 11 103] ; [ 31 251],[ 12.09090909 101.90909091] ; [ 29.90909091 252.09090909],0
s7,1,0.700122,0.148345,[28 80] ; [ 75 194],[29.5066313 78.4933687] ; [ 73.4933687 195.5066313],0
n1,1,0.716502,0.131869,[11 27] ; [22 46],[11.83018868 26.16981132] ; [21.16981132 46.83018868],0
s8,1,0.735167,0.11442,[30 83] ; [ 71 214],[28.6758794 84.3241206] ; [ 72.3241206 212.6758794],0
p5,1,0.773042,0.083173,[ 10 103] ; [ 28 258],[ 10.76190476 102.23809524] ; [ 27.23809524 258.76190476],0
s6,1,0.790978,0.070247,[48 64] ; [125 157],[49.17766497 62.82233503] ; [123.82233503 158.17766497],0
u2,1,0.865373,0.028743,[23 20] ; [49 40],[23.45454545 19.54545455] ; [48.54545455 40.45454545],0
b4,1,0.907357,0.013543,[63 51] ; [161 127],[63.52238806 50.47761194] ; [160.47761194 127.52238806],0
a1,1,0.921552,0.009698,[  5 109] ; [ 12 276],[  4.82089552 109.17910448] ; [ 12.17910448 275.82089552],0
s2,1,0.953582,0.003388,[16 97] ; [ 41 244],[16.18341709 96.81658291] ; [ 40.81658291 244.18341709],0
n6,1,0.965262,0.001897,[94 20] ; [238  50],[94.14925373 19.85074627] ; [237.85074627  50.14925373],0
