Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,3e-06,21.59345,[37  4] ; [14 21],[27.51315789 13.48684211] ; [23.48684211 11.51315789],1
b3,1,0.255291,1.294118,[ 9 18] ; [ 3 14],[ 7.36363636 19.63636364] ; [ 4.63636364 12.36363636],0
a4,1,0.264474,1.245188,[24 17] ; [16 19],[21.57894737 19.42105263] ; [18.42105263 16.57894737],0
s8,1,0.291475,1.112797,[26 15] ; [18 17],[23.73684211 17.26315789] ; [20.26315789 14.73684211],0
n6,1,0.335401,0.927933,[33  8] ; [31  4],[34.52631579  6.47368421] ; [29.47368421  5.52631579],0
s6,1,0.401135,0.70492,[38  3] ; [33  1],[38.81333333  2.18666667] ; [32.18666667  1.81333333],0
a6,1,0.402609,0.70052,[25 16] ; [18 17],[23.19736842 17.80263158] ; [19.80263158 15.19736842],0
n5,1,0.425125,0.636105,[27 14] ; [26  9],[28.59210526 12.40789474] ; [24.40789474 10.59210526],0
n4,1,0.451499,0.566886,[28 13] ; [21 14],[26.43421053 14.56578947] ; [22.56578947 12.43421053],0
r4,1,0.517402,0.419069,[39  2] ; [32  3],[38.30263158  2.69736842] ; [32.69736842  2.30263158],0
r1,1,0.517809,0.418255,[33  8] ; [26  9],[31.82894737  9.17105263] ; [27.17105263  7.82894737],0
p2,1,0.517809,0.418255,[33  8] ; [26  9],[31.82894737  9.17105263] ; [27.17105263  7.82894737],0
s7,1,0.637736,0.221715,[31  9] ; [24  9],[30.1369863  9.8630137] ; [24.8630137  8.1369863],0
b4,1,0.639044,0.219995,[29 12] ; [23 12],[28.05263158 12.94736842] ; [23.94736842 11.05263158],0
r2,1,0.652004,0.203382,[39  2] ; [34  1],[39.38157895  1.61842105] ; [33.61842105  1.38157895],0
v4,1,0.652004,0.203382,[39  2] ; [34  1],[39.38157895  1.61842105] ; [33.61842105  1.38157895],0
a7,1,0.669478,0.182213,[25 16] ; [23 12],[25.89473684 15.10526316] ; [22.10526316 12.89473684],0
b1,1,0.785574,0.074018,[14 27] ; [13 22],[14.56578947 26.43421053] ; [12.43421053 22.56578947],0
v2,1,0.800833,0.063639,[20 20] ; [16 18],[19.45945946 20.54054054] ; [16.54054054 17.45945946],0
v3,1,0.869996,0.026786,[13 27] ; [12 23],[13.33333333 26.66666667] ; [11.66666667 23.33333333],0
s1,1,0.870732,0.026481,[ 2 39] ; [ 2 33],[ 2.15789474 38.84210526] ; [ 1.84210526 33.15789474],0
b5,1,0.874189,0.025071,[23 18] ; [19 16],[22.65789474 18.34210526] ; [19.34210526 15.65789474],0
r3,1,0.890759,0.018863,[38  2] ; [33  2],[37.86666667  2.13333333] ; [33.13333333  1.86666667],0
a1,1,0.909633,0.012883,[ 1 40] ; [ 1 34],[ 1.07894737 39.92105263] ; [ 0.92105263 34.07894737],0
a3,1,0.946766,0.004458,[29 12] ; [25 10],[29.13157895 11.86842105] ; [24.86842105 10.13157895],0
