Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,26.428605,[118  16] ; [40 31],[103.27804878  30.72195122] ; [54.72195122 16.27804878],1
r3,1,0.339384,0.912755,[136   4] ; [69  4],[134.74178404   5.25821596] ; [70.25821596  2.74178404],0
p4,1,0.36246,0.829351,[98 41] ; [47 26],[95.07075472 43.92924528] ; [49.92924528 23.07075472],0
p1,1,0.389508,0.740479,[ 19 120] ; [ 7 66],[ 17.04716981 121.95283019] ; [ 8.95283019 64.04716981],0
n4,1,0.396556,0.718744,[110  28] ; [56 19],[107.54929577  30.45070423] ; [58.45070423 16.54929577],0
a7,1,0.406481,0.689069,[97 43] ; [56 19],[99.62790698 40.37209302] ; [53.37209302 21.62790698],0
p5,1,0.410045,0.678671,[ 30 110] ; [12 60],[ 27.73584906 112.26415094] ; [14.26415094 57.73584906],0
u2,1,0.422678,0.642857,[12  8] ; [12 13],[10.66666667  9.33333333] ; [13.33333333 11.66666667],0
a4,1,0.435911,0.607022,[75 65] ; [36 39],[72.27906977 67.72093023] ; [38.72093023 36.27906977],0
s1,1,0.450972,0.568207,[  6 132] ; [ 5 69],[  7.16037736 130.83962264] ; [ 3.83962264 70.16037736],0
u3,1,0.482305,0.493647,[15  5] ; [17  9],[13.91304348  6.08695652] ; [18.08695652  7.91304348],0
r2,1,0.51763,0.418614,[137   2] ; [72  2],[136.38967136   2.61032864] ; [72.61032864  1.38967136],0
p12,1,0.586495,0.295852,[ 19 121] ; [ 8 65],[ 17.74647887 122.25352113] ; [ 9.25352113 63.74647887],0
s4,1,0.622452,0.242437,[39 99] ; [23 50],[40.54976303 97.45023697] ; [21.45023697 51.54976303],0
a2,1,0.758782,0.094298,[42 98] ; [21 54],[41.02325581 98.97674419] ; [21.97674419 53.02325581],0
b5,1,0.860777,0.03076,[82 58] ; [43 32],[81.39534884 58.60465116] ; [43.60465116 31.39534884],0
p11,1,0.891126,0.018736,[109  31] ; [59 16],[109.39534884  30.60465116] ; [58.60465116 16.39534884],0
d4,1,0.915343,0.0113,[123  16] ; [66  9],[122.76168224  16.23831776] ; [66.23831776  8.76168224],0
a1,1,0.946233,0.004548,[  9 131] ; [ 5 70],[  9.11627907 130.88372093] ; [ 4.88372093 70.11627907],0
p2,1,0.949206,0.004058,[121  19] ; [62 10],[120.8490566  19.1509434] ; [62.1509434  9.8490566],0
n6,1,0.981246,0.000553,[124  13] ; [66  7],[123.95238095  13.04761905] ; [66.04761905  6.95238095],0
