Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.16721,[19 39] ; [66 14],[35.72463768 22.27536232] ; [49.27536232 30.72463768],1
d4,1,0.405305,0.692532,[38 20] ; [57 22],[40.2189781 17.7810219] ; [54.7810219 24.2189781],0
n3,1,0.462433,0.54,[12 12] ; [18 12],[13.33333333 10.66666667] ; [16.66666667 13.33333333],0
p5,1,0.472612,0.515863,[ 2 55] ; [ 5 75],[ 2.91240876 54.08759124] ; [ 4.08759124 75.91240876],0
n4,1,0.474158,0.512271,[32 26] ; [49 31],[34.04347826 23.95652174] ; [46.95652174 33.04347826],0
a8,1,0.484588,0.488522,[ 4 53] ; [ 8 68],[ 5.14285714 51.85714286] ; [ 6.85714286 69.14285714],0
a2,1,0.491016,0.474299,[ 7 51] ; [13 67],[ 8.4057971 49.5942029] ; [11.5942029 68.4057971],0
s4,1,0.515123,0.423647,[ 8 50] ; [14 64],[ 9.38235294 48.61764706] ; [12.61764706 65.38235294],0
p9,1,0.558279,0.342692,[22 30] ; [38 42],[23.63636364 28.36363636] ; [36.36363636 43.63636364],0
a3,1,0.568755,0.32477,[37 21] ; [46 32],[35.39705882 22.60294118] ; [47.60294118 30.39705882],0
b4,1,0.598288,0.277586,[30 28] ; [45 35],[31.52173913 26.47826087] ; [43.47826087 36.52173913],0
b5,1,0.608783,0.261951,[33 25] ; [42 38],[31.52173913 26.47826087] ; [43.47826087 36.52173913],0
a4,1,0.621596,0.24363,[20 37] ; [31 48],[21.375 35.625] ; [29.625 49.375],0
d5,1,0.650429,0.205359,[36 22] ; [46 33],[34.71532847 23.28467153] ; [47.28467153 31.71532847],0
s7,1,0.669589,0.182083,[ 8 47] ; [13 62],[ 8.88461538 46.11538462] ; [12.11538462 62.88461538],0
a5,1,0.671921,0.179363,[34 24] ; [44 36],[32.7826087 25.2173913] ; [45.2173913 34.7826087],0
n2,1,0.684706,0.164876,[14 10] ; [21 12],[14.73684211  9.26315789] ; [20.26315789 12.73684211],0
n5,1,0.691441,0.15753,[35 23] ; [45 34],[33.86861314 24.13138686] ; [46.13138686 32.86861314],0
n6,1,0.692921,0.155942,[33 24] ; [49 31],[34.11678832 22.88321168] ; [47.88321168 32.11678832],0
p6,1,0.730628,0.118536,[ 6 50] ; [10 69],[ 6.63703704 49.36296296] ; [ 9.36296296 69.63703704],0
d1,1,0.781116,0.077209,[24 34] ; [35 45],[24.79710145 33.20289855] ; [34.20289855 45.79710145],0
u1,1,0.784238,0.074967,[ 5 53] ; [ 8 72],[ 5.46376812 52.53623188] ; [ 7.53623188 72.46376812],0
d3,1,0.82613,0.048254,[29 29] ; [41 38],[29.6350365 28.3649635] ; [40.3649635 38.6350365],0
a6,1,0.888725,0.019577,[33 25] ; [44 35],[32.59854015 25.40145985] ; [44.40145985 34.59854015],0
