Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.3e-05,19.023735,[32  9] ; [35 59],[20.34814815 20.65185185] ; [46.65185185 47.34814815],1
r1,1,0.149289,2.079498,[32  9] ; [61 32],[28.45522388 12.54477612] ; [64.54477612 28.45522388],0
b4,1,0.224881,1.47295,[26 15] ; [49 45],[22.77777778 18.22222222] ; [52.22222222 41.77777778],0
s4,1,0.232709,1.424224,[ 5 35] ; [20 74],[ 7.46268657 32.53731343] ; [17.53731343 76.46268657],0
s8,1,0.248087,1.334042,[17 24] ; [29 64],[14.07462687 26.92537313] ; [31.92537313 61.07462687],0
d1,1,0.284781,1.14413,[ 3 38] ; [ 3 91],[ 1.82222222 39.17777778] ; [ 4.17777778 89.82222222],0
d5,1,0.287911,1.129365,[16 25] ; [46 48],[18.82962963 22.17037037] ; [43.17037037 50.82962963],0
a6,1,0.303076,1.060609,[27 14] ; [53 41],[24.2962963 16.7037037] ; [55.7037037 38.2962963],0
b1,1,0.343607,0.896927,[17 24] ; [31 63],[14.57777778 26.42222222] ; [33.42222222 60.57777778],0
n3,1,0.347635,0.882072,[9 2] ; [24  2],[9.81081081 1.18918919] ; [23.18918919  2.81081081],0
p9,1,0.353991,0.8591,[35  6] ; [73 20],[33.04477612  7.95522388] ; [74.95522388 18.04477612],0
p2,1,0.393823,0.727107,[34  7] ; [71 22],[32.12686567  8.87313433] ; [72.87313433 20.12686567],0
n1,1,0.418492,0.654545,[6 5] ; [10 15],[4.88888889 6.11111111] ; [11.11111111 13.88888889],0
u2,1,0.479808,0.499301,[9 7] ; [24 28],[7.76470588 8.23529412] ; [25.23529412 26.76470588],0
v4,1,0.488246,0.48039,[38  3] ; [87  4],[38.82575758  2.17424242] ; [86.17424242  4.82575758],0
a7,1,0.54151,0.372749,[25 16] ; [52 42],[23.38518519 17.61481481] ; [53.61481481 40.38518519],0
d2,1,0.558373,0.342529,[12 29] ; [23 71],[10.62962963 30.37037037] ; [24.37037037 69.62962963],0
v1,1,0.561195,0.337639,[20 21] ; [39 51],[18.46564885 22.53435115] ; [40.53435115 49.46564885],0
n5,1,0.656192,0.198183,[32  9] ; [70 24],[30.97777778 10.02222222] ; [71.02222222 22.97777778],0
n6,1,0.670546,0.180964,[34  7] ; [75 19],[33.1037037  7.8962963] ; [75.8962963 18.1037037],0
s3,1,0.723448,0.125213,[18 22] ; [44 47],[18.93129771 21.06870229] ; [43.06870229 47.93129771],0
r2,1,0.72594,0.122872,[37  4] ; [82 11],[36.41044776  4.58955224] ; [82.58955224 10.41044776],0
b5,1,0.794061,0.068143,[23 18] ; [55 39],[23.68888889 17.31111111] ; [54.31111111 39.68888889],0
a2,1,0.815676,0.05434,[ 3 38] ; [ 8 86],[ 3.34074074 37.65925926] ; [ 7.65925926 86.34074074],0
r3,1,0.829318,0.046473,[37  4] ; [85  8],[37.32835821  3.67164179] ; [84.67164179  8.32835821],0
n2,1,0.832899,0.044515,[9 2] ; [22  4],[9.21621622 1.78378378] ; [21.78378378  4.21621622],0
u3,1,0.865933,0.028502,[7 9] ; [24 28],[7.29411765 8.70588235] ; [23.70588235 28.29411765],0
s6,1,0.898107,0.016398,[23 17] ; [54 38],[23.33333333 16.66666667] ; [53.66666667 38.33333333],0
s1,1,0.953714,0.003369,[ 2 37] ; [ 5 88],[ 2.06818182 36.93181818] ; [ 4.93181818 88.06818182],0
p10,1,0.954903,0.003198,[32  8] ; [74 19],[31.87969925  8.12030075] ; [74.12030075 18.87969925],0
d3,1,0.992278,9.4e-05,[10 31] ; [23 71],[10.02222222 30.97777778] ; [22.97777778 71.02222222],0
r4,1,0.994116,5.4e-05,[34  7] ; [78 16],[34.01481481  6.98518519] ; [77.98518519 16.01481481],0
