Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6e-06,20.533592,[41 22] ; [29 71],[27.05521472 35.94478528] ; [42.94478528 57.05521472],1
b3,1,0.328683,0.954082,[11 24] ; [11 39],[ 9.05882353 25.94117647] ; [12.94117647 37.05882353],0
b2,1,0.328683,0.954082,[11 24] ; [11 39],[ 9.05882353 25.94117647] ; [12.94117647 37.05882353],0
u2,1,0.34347,0.897436,[12  6] ; [28 24],[10.28571429  7.71428571] ; [29.71428571 22.28571429],0
r2,1,0.410531,0.677263,[56  9] ; [87 20],[54.04069767 10.95930233] ; [88.95930233 18.04069767],0
p8,1,0.438039,0.601415,[28 36] ; [40 66],[25.6 38.4] ; [42.4 63.6],0
a6,1,0.47695,0.505828,[43 22] ; [65 42],[40.81395349 24.18604651] ; [67.18604651 39.81395349],0
p4,1,0.53603,0.382947,[27 38] ; [39 67],[25.0877193 39.9122807] ; [40.9122807 65.0877193],0
n6,1,0.558565,0.342194,[40 25] ; [61 46],[38.16860465 26.83139535] ; [62.83139535 44.16860465],0
d2,1,0.589339,0.291378,[22 43] ; [32 75],[20.40697674 44.59302326] ; [33.59302326 73.40697674],0
d3,1,0.618343,0.248203,[39 26] ; [67 38],[40.52941176 24.47058824] ; [65.47058824 39.52941176],0
d5,1,0.636305,0.223608,[44 21] ; [68 38],[42.57309942 22.42690058] ; [69.42690058 36.57309942],0
n1,1,0.670242,0.181319,[ 4 18] ; [10 34],[ 4.66666667 17.33333333] ; [ 9.33333333 34.66666667],0
b5,1,0.697252,0.151346,[40 25] ; [69 38],[41.19186047 23.80813953] ; [67.80813953 39.19186047],0
b1,1,0.699875,0.148602,[26 39] ; [46 61],[27.20930233 37.79069767] ; [44.79069767 62.20930233],0
d1,1,0.732211,0.117091,[26 39] ; [40 67],[24.94186047 40.05813953] ; [41.05813953 65.94186047],0
u1,1,0.741263,0.10902,[ 4 61] ; [ 8 99],[ 4.53488372 60.46511628] ; [ 7.46511628 99.53488372],0
s1,1,0.761775,0.0919,[ 3 61] ; [  4 103],[ 2.61988304 61.38011696] ; [  4.38011696 102.61988304],0
n3,1,0.762215,0.091551,[15  7] ; [29 16],[14.44776119  7.55223881] ; [29.55223881 15.44776119],0
v4,1,0.767786,0.087186,[58  7] ; [93 13],[57.39766082  7.60233918] ; [93.60233918 12.39766082],0
p6,1,0.800328,0.06397,[11 50] ; [21 86],[11.61904762 49.38095238] ; [20.38095238 86.61904762],0
a1,1,0.872381,0.025804,[ 1 64] ; [  2 105],[ 1.13372093 63.86627907] ; [  1.86627907 105.13372093],0
r3,1,0.873235,0.025457,[55  9] ; [91 16],[54.64327485  9.35672515] ; [91.35672515 15.64327485],0
a8,1,0.874418,0.02498,[ 4 57] ; [ 6 95],[ 3.7654321 57.2345679] ; [ 6.2345679 94.7654321],0
s8,1,0.891319,0.018669,[14 51] ; [24 83],[14.36046512 50.63953488] ; [23.63953488 83.36046512],0
s2,1,0.894265,0.017665,[19 46] ; [32 74],[19.38596491 45.61403509] ; [31.61403509 74.38596491],0
a7,1,0.894265,0.017665,[46 19] ; [74 32],[45.61403509 19.38596491] ; [74.38596491 31.61403509],0
s3,1,0.951734,0.003664,[24 41] ; [40 67],[24.18604651 40.81395349] ; [39.81395349 67.18604651],0
