Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,6e-06,20.549764,[69 20] ; [20 31],[56.57857143 32.42142857] ; [32.42142857 18.57857143],1
r2,1,0.326301,0.963522,[76 12] ; [40 10],[73.97101449 14.02898551] ; [42.02898551  7.97101449],0
p7,1,0.331332,0.943686,[38 50] ; [17 32],[35.32846715 52.67153285] ; [19.67153285 29.32846715],0
v1,1,0.337397,0.920299,[35 52] ; [16 34],[32.38686131 54.61313869] ; [18.61313869 31.38686131],0
p1,1,0.354718,0.856509,[ 5 84] ; [ 5 46],[ 6.35714286 82.64285714] ; [ 3.64285714 47.35714286],0
u1,1,0.368092,0.810096,[ 7 83] ; [ 2 49],[ 5.74468085 84.25531915] ; [ 3.25531915 47.74468085],0
u3,1,0.389384,0.740864,[14  6] ; [18 13],[12.54901961  7.45098039] ; [19.45098039 11.54901961],0
b4,1,0.391729,0.733567,[48 42] ; [31 20],[50.42553191 39.57446809] ; [28.57446809 22.42553191],0
p5,1,0.430298,0.622018,[ 4 84] ; [ 1 50],[ 3.16546763 84.83453237] ; [ 1.83453237 49.16546763],0
b5,1,0.435343,0.608528,[52 38] ; [26 25],[49.78723404 40.21276596] ; [28.21276596 22.78723404],0
a1,1,0.522427,0.409099,[ 8 82] ; [ 3 48],[ 7.0212766 82.9787234] ; [ 3.9787234 47.0212766],0
s3,1,0.605614,0.266612,[45 44] ; [23 27],[43.53956835 45.46043165] ; [24.46043165 25.53956835],0
n1,1,0.620394,0.245315,[13 18] ; [ 7 13],[12.15686275 18.84313725] ; [ 7.84313725 12.15686275],0
u2,1,0.627937,0.234868,[14  7] ; [18 12],[13.17647059  7.82352941] ; [18.82352941 11.17647059],0
b2,1,0.632064,0.229272,[15 40] ; [ 7 24],[14.06976744 40.93023256] ; [ 7.93023256 23.06976744],0
b3,1,0.632064,0.229272,[15 40] ; [ 7 24],[14.06976744 40.93023256] ; [ 7.93023256 23.06976744],0
b1,1,0.643779,0.213834,[46 44] ; [24 27],[44.68085106 45.31914894] ; [25.31914894 25.68085106],0
s5,1,0.673241,0.177834,[15 73] ; [ 7 42],[14.13138686 73.86861314] ; [ 7.86861314 41.13138686],0
n2,1,0.681947,0.167943,[21 11] ; [12  8],[20.30769231 11.69230769] ; [12.69230769  7.30769231],0
p2,1,0.789669,0.071151,[55 35] ; [30 21],[54.25531915 35.74468085] ; [30.74468085 20.25531915],0
p9,1,0.824301,0.049292,[55 35] ; [29 20],[54.38848921 35.61151079] ; [29.61151079 19.38848921],0
s1,1,0.84189,0.039791,[ 6 83] ; [ 3 48],[ 5.72142857 83.27857143] ; [ 3.27857143 47.72142857],0
n3,1,0.90426,0.014468,[19 11] ; [13  7],[19.2 10.8] ; [12.8  7.2],0
n5,1,0.918515,0.010466,[37 53] ; [21 29],[37.28571429 52.71428571] ; [20.71428571 29.28571429],0
p10,1,0.975494,0.000944,[48 42] ; [26 23],[47.91366906 42.08633094] ; [26.08633094 22.91366906],0
