Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,64.095177,[278  77] ; [51 77],[241.8115942 113.1884058] ; [87.1884058 40.8115942],1
a4,1,0.264151,1.24687,[147 207] ; [60 67],[152.34511435 201.65488565] ; [54.65488565 72.34511435],0
b3,1,0.276208,1.185652,[ 69 132] ; [33 47],[ 72.96085409 128.03914591] ; [29.03914591 50.96085409],0
b2,1,0.276208,1.185652,[ 69 132] ; [33 47],[ 72.96085409 128.03914591] ; [29.03914591 50.96085409],0
p9,1,0.325158,0.968084,[294  56] ; [101  25],[290.44117647  59.55882353] ; [104.55882353  21.44117647],0
p8,1,0.352913,0.862955,[178 172] ; [58 68],[173.52941176 176.47058824] ; [62.47058824 63.52941176],0
s6,1,0.35891,0.841705,[240 112] ; [77 44],[235.90697674 116.09302326] ; [81.09302326 39.90697674],0
u3,1,0.373725,0.791243,[68 38] ; [26 20],[65.55263158 40.44736842] ; [28.44736842 17.55263158],0
v1,1,0.378685,0.774968,[159 188] ; [52 74],[154.79281184 192.20718816] ; [56.20718816 69.79281184],0
p1,1,0.418889,0.65343,[ 23 330] ; [ 11 116],[ 25.00416667 327.99583333] ; [  8.99583333 118.00416667],0
n6,1,0.44081,0.594174,[298  57] ; [102  24],[295.21829522  59.78170478] ; [104.78170478  21.21829522],0
n1,1,0.510142,0.433775,[32 49] ; [17 20],[33.63559322 47.36440678] ; [15.36440678 21.63559322],0
s1,1,0.536884,0.381345,[ 10 341] ; [  5 121],[ 11.03773585 339.96226415] ; [  3.96226415 122.03773585],0
n2,1,0.540057,0.375435,[59 21] ; [30  8],[60.33898305 19.66101695] ; [28.66101695  9.33898305],0
p5,1,0.616548,0.250749,[ 26 328] ; [ 11 115],[ 27.2875 326.7125] ; [  9.7125 116.2875],0
r3,1,0.632596,0.228557,[345   8] ; [126   2],[345.66112266   7.33887734] ; [125.33887734   2.66112266],0
p3,1,0.633293,0.227621,[162 192] ; [55 72],[159.7047817 194.2952183] ; [57.2952183 69.7047817],0
s3,1,0.654918,0.199756,[191 163] ; [72 56],[193.15767635 160.84232365] ; [69.84232365 58.15767635],0
u2,1,0.68444,0.16517,[58 48] ; [23 22],[56.86092715 49.13907285] ; [24.13907285 20.86092715],0
s4,1,0.702806,0.14557,[ 66 283] ; [ 26 101],[ 67.45378151 281.54621849] ; [ 24.54621849 102.45378151],0
b4,1,0.73716,0.112639,[203 152] ; [71 57],[201.38716356 153.61283644] ; [72.61283644 55.38716356],0
a8,1,0.747182,0.103914,[ 47 279] ; [ 16 105],[ 45.94630872 280.05369128] ; [ 17.05369128 103.94630872],0
n5,1,0.84218,0.039643,[248 105] ; [89 36],[248.87238494 104.12761506] ; [88.12761506 36.87238494],0
s8,1,0.850098,0.035718,[136 218] ; [50 77],[136.88981289 217.11018711] ; [49.11018711 77.88981289],0
a1,1,0.858623,0.03173,[ 10 345] ; [  4 124],[ 10.28985507 344.71014493] ; [  3.71014493 124.28985507],0
p7,1,0.888505,0.019655,[213 134] ; [77 47],[213.65180467 133.34819533] ; [76.34819533 47.65180467],0
r2,1,0.898224,0.01636,[344   9] ; [125   3],[344.19334719   8.80665281] ; [124.80665281   3.19334719],0
d2,1,0.916367,0.011027,[163 192] ; [59 68],[163.50622407 191.49377593] ; [58.49377593 68.50622407],0
s7,1,0.959414,0.00259,[144 195] ; [53 71],[144.23974082 194.76025918] ; [52.76025918 71.23974082],0
p6,1,0.967452,0.001665,[127 226] ; [44 79],[126.81302521 226.18697479] ; [44.18697479 78.81302521],0
